"Time (s)";"Magnetic field x (µT)";"Magnetic field y (µT)";"Magnetic field z (µT)"
3.222956109E2;-1.517999935E1;6.420000076E0;-4.841999817E1
3.223054757E2;-1.559999943E1;6.000000000E0;-4.805999756E1
3.223148490E2;-1.559999943E1;6.000000000E0;-4.805999756E1
3.223242607E2;-1.596000004E1;5.940000057E0;-4.781999969E1
3.223337051E2;-1.583999920E1;5.519999981E0;-4.734000015E1
3.223431787E2;-1.535999966E1;5.819999695E0;-4.745999908E1
3.223522774E2;-1.463999939E1;6.839999676E0;-4.805999756E1
3.223610381E2;-1.463999939E1;6.839999676E0;-4.805999756E1
3.223770511E2;-1.457999992E1;6.480000019E0;-4.775999832E1
3.223870631E2;-1.463999939E1;7.019999981E0;-4.841999817E1
3.223970691E2;-1.542000008E1;5.879999638E0;-4.703999710E1
3.224070641E2;-1.650000000E1;4.739999771E0;-4.397999954E1
3.224170623E2;-1.800000000E1;3.720000029E0;-4.079999924E1
3.224270647E2;-1.907999992E1;2.819999933E0;-3.755999756E1
3.224370667E2;-1.943999863E1;2.579999924E0;-3.618000031E1
3.224470684E2;-1.955999947E1;2.639999866E0;-3.779999924E1
3.224570700E2;-1.865999985E1;3.359999895E0;-4.068000031E1
3.224670715E2;-1.800000000E1;3.480000019E0;-4.307999802E1
3.224770727E2;-1.787999916E1;3.899999857E0;-4.493999863E1
3.224870739E2;-1.710000038E1;4.920000076E0;-4.571999741E1
3.224970750E2;-1.727999878E1;4.500000000E0;-4.547999954E1
3.225070759E2;-1.661999893E1;5.159999847E0;-4.595999908E1
3.225170767E2;-1.583999920E1;5.940000057E0;-4.691999817E1
3.225270775E2;-1.583999920E1;5.579999924E0;-4.697999954E1
3.225370783E2;-1.505999947E1;6.359999657E0;-4.775999832E1
3.225470791E2;-1.559999943E1;6.059999943E0;-4.836000061E1
3.225570798E2;-1.542000008E1;5.819999695E0;-4.847999954E1
3.225666580E2;-1.535999966E1;5.759999752E0;-4.865999985E1
3.225758573E2;-1.535999966E1;5.759999752E0;-4.865999985E1
3.225918843E2;-1.553999996E1;6.059999943E0;-4.920000076E1
3.226018833E2;-1.511999989E1;6.299999714E0;-4.902000046E1
3.226118828E2;-1.583999920E1;5.879999638E0;-4.859999847E1
3.226218825E2;-1.547999954E1;6.119999886E0;-4.902000046E1
3.226318825E2;-1.547999954E1;6.000000000E0;-4.877999878E1
3.226418823E2;-1.571999931E1;6.000000000E0;-4.907999802E1
3.226518821E2;-1.559999943E1;6.779999733E0;-4.979999924E1
3.226618821E2;-1.547999954E1;7.019999981E0;-4.968000031E1
3.226718821E2;-1.535999966E1;6.839999676E0;-4.973999786E1
3.226818820E2;-1.517999935E1;7.139999866E0;-4.968000031E1
3.226918807E2;-1.475999928E1;7.500000000E0;-4.950000000E1
3.227018781E2;-1.505999947E1;7.259999752E0;-4.950000000E1
3.227118781E2;-1.529999924E1;7.139999866E0;-4.847999954E1
3.227218780E2;-1.547999954E1;6.899999619E0;-4.763999939E1
3.227318780E2;-1.619999886E1;5.639999866E0;-4.595999908E1
3.227418780E2;-1.661999893E1;5.279999733E0;-4.511999893E1
3.227518779E2;-1.613999939E1;6.719999790E0;-4.668000031E1
3.227618779E2;-1.607999992E1;6.539999962E0;-4.673999786E1
3.227718778E2;-1.505999947E1;7.440000057E0;-4.823999786E1
3.227815606E2;-1.481999969E1;7.559999943E0;-4.889999771E1
3.227975876E2;-1.535999966E1;6.239999771E0;-4.811999893E1
3.228075866E2;-1.577999973E1;6.420000076E0;-4.847999954E1
3.228175866E2;-1.596000004E1;6.299999714E0;-4.836000061E1
3.228275871E2;-1.589999962E1;6.359999657E0;-4.859999847E1
3.228375871E2;-1.565999985E1;6.299999714E0;-4.877999878E1
3.228475871E2;-1.547999954E1;6.480000019E0;-4.884000015E1
3.228575871E2;-1.565999985E1;6.659999847E0;-4.937999725E1
3.228675873E2;-1.535999966E1;7.019999981E0;-4.950000000E1
3.228775874E2;-1.529999924E1;7.440000057E0;-4.979999924E1
3.228875874E2;-1.505999947E1;7.440000057E0;-4.961999893E1
3.228975875E2;-1.523999977E1;6.899999619E0;-4.889999771E1
3.229075876E2;-1.517999935E1;6.659999847E0;-4.871999741E1
3.229175876E2;-1.547999954E1;6.119999886E0;-4.787999725E1
3.229275876E2;-1.523999977E1;6.539999962E0;-4.836000061E1
3.229375876E2;-1.500000000E1;7.319999695E0;-4.950000000E1
3.229475877E2;-1.535999966E1;7.319999695E0;-4.889999771E1
3.229575877E2;-1.542000008E1;7.500000000E0;-4.920000076E1
3.229675870E2;-1.607999992E1;6.899999619E0;-4.920000076E1
3.229775871E2;-1.626000023E1;6.299999714E0;-4.859999847E1
3.229871412E2;-1.626000023E1;5.759999752E0;-4.902000046E1
3.229962978E2;-1.626000023E1;5.759999752E0;-4.902000046E1
3.230123228E2;-1.596000004E1;6.420000076E0;-4.937999725E1
3.230223228E2;-1.565999985E1;6.779999733E0;-4.902000046E1
3.230323228E2;-1.517999935E1;7.139999866E0;-4.877999878E1
3.230423231E2;-1.469999981E1;8.220000267E0;-4.895999908E1
3.230523231E2;-1.446000004E1;8.340000153E0;-4.920000076E1
3.230623231E2;-1.446000004E1;8.099999428E0;-4.943999863E1
3.230723231E2;-1.529999924E1;7.500000000E0;-4.836000061E1
3.230823231E2;-1.619999886E1;6.359999657E0;-4.643999863E1
3.230923233E2;-1.668000031E1;5.099999905E0;-4.452000046E1
3.231023233E2;-1.631999969E1;5.219999790E0;-4.409999847E1
3.231123233E2;-1.619999886E1;5.219999790E0;-4.427999878E1
3.231223233E2;-1.613999939E1;5.699999809E0;-4.607999802E1
3.231323225E2;-1.626000023E1;5.519999981E0;-4.655999756E1
3.231324225E2;-1.734000015E1;5.039999962E0;-4.734000015E1
3.231424225E2;-1.644000053E1;5.819999695E0;-4.853999710E1
3.231524219E2;-1.565999985E1;6.119999886E0;-4.895999908E1
3.231624220E2;-1.481999969E1;7.379999638E0;-4.955999756E1
3.231724220E2;-1.409999943E1;7.739999771E0;-4.931999969E1
3.231824220E2;-1.457999992E1;7.199999809E0;-4.925999832E1
3.231919996E2;-1.565999985E1;6.420000076E0;-4.787999725E1
3.232011984E2;-1.565999985E1;6.420000076E0;-4.787999725E1
3.232172234E2;-1.559999943E1;6.480000019E0;-4.811999893E1
3.232272234E2;-1.565999985E1;6.480000019E0;-4.781999969E1
3.232372234E2;-1.577999973E1;6.719999790E0;-4.739999771E1
3.232472237E2;-1.523999977E1;7.379999638E0;-4.781999969E1
3.232572239E2;-1.571999931E1;7.079999924E0;-4.770000076E1
3.232672239E2;-1.547999954E1;7.259999752E0;-4.811999893E1
3.232772241E2;-1.542000008E1;7.139999866E0;-4.781999969E1
3.232872242E2;-1.529999924E1;7.079999924E0;-4.781999969E1
3.232972242E2;-1.553999996E1;6.599999905E0;-4.613999939E1
3.233072242E2;-1.596000004E1;6.420000076E0;-4.434000015E1
3.233172242E2;-1.589999962E1;6.239999771E0;-4.421999741E1
3.233272243E2;-1.607999992E1;6.719999790E0;-4.487999725E1
3.233372244E2;-1.602000046E1;7.259999752E0;-4.643999863E1
3.233472244E2;-1.583999920E1;7.079999924E0;-4.800000000E1
3.233572245E2;-1.602000046E1;6.960000038E0;-4.836000061E1
3.233672263E2;-1.637999916E1;6.179999828E0;-4.823999786E1
3.233772263E2;-1.637999916E1;6.239999771E0;-4.823999786E1
3.233872263E2;-1.631999969E1;6.359999657E0;-4.847999954E1
3.233972263E2;-1.685999870E1;5.759999752E0;-4.686000061E1
3.234068039E2;-1.710000038E1;5.400000095E0;-4.589999771E1
3.234248299E2;-1.721999931E1;4.559999943E0;-4.523999786E1
3.234348299E2;-1.734000015E1;4.139999866E0;-4.493999863E1
3.234448304E2;-1.673999977E1;4.619999886E0;-4.679999924E1
3.234548217E2;-1.685999870E1;4.799999714E0;-4.787999725E1
3.234648149E2;-1.655999947E1;5.400000095E0;-4.829999924E1
3.234748149E2;-1.661999893E1;5.519999981E0;-4.805999756E1
3.234848149E2;-1.715999985E1;5.099999905E0;-4.770000076E1
3.234948151E2;-1.655999947E1;5.519999981E0;-4.781999969E1
3.235048151E2;-1.668000031E1;5.699999809E0;-4.884000015E1
3.235148151E2;-1.650000000E1;5.879999638E0;-4.913999939E1
3.235248151E2;-1.559999943E1;6.659999847E0;-4.950000000E1
3.235348152E2;-1.542000008E1;7.259999752E0;-4.986000061E1
3.235448153E2;-1.505999947E1;7.559999943E0;-4.950000000E1
3.235548153E2;-1.475999928E1;8.159999847E0;-4.968000031E1
3.235648153E2;-1.493999958E1;8.159999847E0;-4.943999863E1
3.235748154E2;-1.488000011E1;7.440000057E0;-4.836000061E1
3.235848154E2;-1.511999989E1;7.079999924E0;-4.829999924E1
3.235948154E2;-1.565999985E1;6.480000019E0;-4.805999756E1
3.236048154E2;-1.500000000E1;6.899999619E0;-4.811999893E1
3.236143930E2;-1.505999947E1;7.259999752E0;-4.907999802E1
3.236235917E2;-1.505999947E1;7.259999752E0;-4.907999802E1
3.236396187E2;-1.505999947E1;7.079999924E0;-4.859999847E1
3.236496177E2;-1.451999950E1;7.319999695E0;-4.871999741E1
3.236596177E2;-1.475999928E1;7.259999752E0;-4.925999832E1
3.236696207E2;-1.488000011E1;7.259999752E0;-4.853999710E1
3.236796204E2;-1.488000011E1;7.440000057E0;-4.925999832E1
3.236896202E2;-1.493999958E1;7.379999638E0;-4.943999863E1
3.236996201E2;-1.542000008E1;7.079999924E0;-4.913999939E1
3.237096201E2;-1.529999924E1;7.079999924E0;-4.973999786E1
3.237196201E2;-1.565999985E1;6.899999619E0;-4.961999893E1
3.237296199E2;-1.559999943E1;7.019999981E0;-4.931999969E1
3.237396199E2;-1.565999985E1;7.139999866E0;-4.884000015E1
3.237496199E2;-1.565999985E1;6.960000038E0;-4.781999969E1
3.237596199E2;-1.542000008E1;6.719999790E0;-4.679999924E1
3.237696198E2;-1.607999992E1;6.179999828E0;-4.547999954E1
3.237796197E2;-1.613999939E1;6.119999886E0;-4.547999954E1
3.237896179E2;-1.673999977E1;4.980000019E0;-4.445999908E1
3.237996179E2;-1.631999969E1;5.339999676E0;-4.518000031E1
3.238096178E2;-1.589999962E1;5.639999866E0;-4.655999756E1
3.238196178E2;-1.529999924E1;5.879999638E0;-4.739999771E1
3.238291954E2;-1.517999935E1;6.539999962E0;-4.895999908E1
3.238472214E2;-1.577999973E1;6.299999714E0;-4.920000076E1
3.238572204E2;-1.613999939E1;6.119999886E0;-4.895999908E1
3.238672199E2;-1.631999969E1;5.519999981E0;-4.829999924E1
3.238772199E2;-1.607999992E1;5.879999638E0;-4.829999924E1
3.238872196E2;-1.619999886E1;5.579999924E0;-4.770000076E1
3.238972194E2;-1.542000008E1;6.179999828E0;-4.823999786E1
3.239072193E2;-1.589999962E1;6.420000076E0;-4.865999985E1
3.239172193E2;-1.661999893E1;5.819999695E0;-4.847999954E1
3.239272193E2;-1.644000053E1;6.299999714E0;-4.853999710E1
3.239372191E2;-1.668000031E1;6.059999943E0;-4.781999969E1
3.239472191E2;-1.637999916E1;6.179999828E0;-4.739999771E1
3.239572191E2;-1.559999943E1;6.480000019E0;-4.697999954E1
3.239672191E2;-1.589999962E1;6.000000000E0;-4.691999817E1
3.239772190E2;-1.644000053E1;5.699999809E0;-4.727999878E1
3.239872189E2;-1.650000000E1;5.639999866E0;-4.745999908E1
3.239972191E2;-1.619999886E1;5.759999752E0;-4.770000076E1
3.240072184E2;-1.607999992E1;6.000000000E0;-4.787999725E1
3.240172183E2;-1.565999985E1;6.239999771E0;-4.757999802E1
3.240272183E2;-1.553999996E1;6.119999886E0;-4.775999832E1
3.240367959E2;-1.577999973E1;6.420000076E0;-4.829999924E1
3.240459946E2;-1.577999973E1;6.420000076E0;-4.829999924E1
3.240620196E2;-1.535999966E1;6.420000076E0;-4.859999847E1
3.240720196E2;-1.565999985E1;6.359999657E0;-4.877999878E1
3.240820196E2;-1.650000000E1;5.519999981E0;-4.679999924E1
3.240920199E2;-1.721999931E1;5.039999962E0;-4.559999847E1
3.241020199E2;-1.727999878E1;5.339999676E0;-4.475999832E1
3.241120199E2;-1.710000038E1;5.279999733E0;-4.409999847E1
3.241220201E2;-1.697999954E1;5.940000057E0;-4.529999924E1
3.241320202E2;-1.650000000E1;6.000000000E0;-4.529999924E1
3.241420202E2;-1.715999985E1;5.400000095E0;-4.553999710E1
3.241520202E2;-1.721999931E1;5.339999676E0;-4.613999939E1
3.241620202E2;-1.685999870E1;5.159999847E0;-4.637999725E1
3.241720203E2;-1.626000023E1;5.819999695E0;-4.757999802E1
3.241820203E2;-1.559999943E1;6.659999847E0;-4.823999786E1
3.241920203E2;-1.559999943E1;6.539999962E0;-4.793999863E1
3.242020204E2;-1.547999954E1;7.319999695E0;-4.920000076E1
3.242118853E2;-1.542000008E1;7.019999981E0;-4.902000046E1
3.242218853E2;-1.500000000E1;6.839999676E0;-4.907999802E1
3.242318853E2;-1.481999969E1;6.899999619E0;-4.920000076E1
3.242418853E2;-1.481999969E1;6.899999619E0;-4.859999847E1
3.242514629E2;-1.488000011E1;6.960000038E0;-4.884000015E1
3.242606617E2;-1.488000011E1;6.960000038E0;-4.884000015E1
3.242766867E2;-1.523999977E1;7.139999866E0;-4.877999878E1
3.242866867E2;-1.547999954E1;7.319999695E0;-4.871999741E1
3.242966872E2;-1.619999886E1;6.000000000E0;-4.811999893E1
3.243066872E2;-1.673999977E1;5.579999924E0;-4.757999802E1
3.243166872E2;-1.673999977E1;5.339999676E0;-4.721999741E1
3.243266872E2;-1.650000000E1;5.339999676E0;-4.781999969E1
3.243366874E2;-1.542000008E1;6.599999905E0;-4.836000061E1
3.243466875E2;-1.517999935E1;6.539999962E0;-4.793999863E1
3.243566875E2;-1.511999989E1;6.960000038E0;-4.836000061E1
3.243666876E2;-1.535999966E1;6.599999905E0;-4.781999969E1
3.243766877E2;-1.542000008E1;6.719999790E0;-4.818000031E1
3.243866877E2;-1.529999924E1;7.199999809E0;-4.931999969E1
3.243966877E2;-1.583999920E1;6.179999828E0;-4.884000015E1
3.244066877E2;-1.577999973E1;6.539999962E0;-4.931999969E1
3.244166878E2;-1.619999886E1;6.239999771E0;-4.805999756E1
3.244266862E2;-1.685999870E1;5.759999752E0;-4.679999924E1
3.244366862E2;-1.703999901E1;5.219999790E0;-4.607999802E1
3.244466862E2;-1.692000008E1;5.400000095E0;-4.541999817E1
3.244566863E2;-1.715999985E1;4.559999943E0;-4.547999954E1
3.244662639E2;-1.673999977E1;4.859999657E0;-4.529999924E1
3.244754626E2;-1.673999977E1;4.859999657E0;-4.529999924E1
3.244914886E2;-1.734000015E1;4.739999771E0;-4.500000000E1
3.245014886E2;-1.734000015E1;4.619999886E0;-4.547999954E1
3.245114891E2;-1.727999878E1;5.099999905E0;-4.607999802E1
3.245214805E2;-1.721999931E1;5.219999790E0;-4.643999863E1
3.245314775E2;-1.583999920E1;6.420000076E0;-4.734000015E1
3.245414777E2;-1.596000004E1;6.239999771E0;-4.691999817E1
3.245514778E2;-1.571999931E1;6.299999714E0;-4.691999817E1
3.245614778E2;-1.542000008E1;6.719999790E0;-4.836000061E1
3.245714778E2;-1.565999985E1;6.659999847E0;-4.853999710E1
3.245814778E2;-1.565999985E1;6.539999962E0;-4.920000076E1
3.245914779E2;-1.559999943E1;6.779999733E0;-4.931999969E1
3.246014755E2;-1.559999943E1;6.779999733E0;-4.871999741E1
3.246114755E2;-1.553999996E1;6.719999790E0;-4.865999985E1
3.246214755E2;-1.469999981E1;7.259999752E0;-4.823999786E1
3.246314755E2;-1.439999962E1;7.319999695E0;-4.818000031E1
3.246414739E2;-1.451999950E1;7.199999809E0;-4.836000061E1
3.246514732E2;-1.475999928E1;7.679999828E0;-4.853999710E1
3.246614732E2;-1.535999966E1;7.739999771E0;-4.902000046E1
3.246714732E2;-1.553999996E1;7.679999828E0;-4.902000046E1
3.246810509E2;-1.529999924E1;7.559999943E0;-4.859999847E1
3.246902496E2;-1.529999924E1;7.559999943E0;-4.859999847E1
3.247062746E2;-1.542000008E1;6.059999943E0;-4.781999969E1
3.247162746E2;-1.596000004E1;5.279999733E0;-4.739999771E1
3.247262751E2;-1.565999985E1;5.039999962E0;-4.697999954E1
3.247362755E2;-1.631999969E1;4.619999886E0;-4.679999924E1
3.247462755E2;-1.673999977E1;5.039999962E0;-4.679999924E1
3.247562757E2;-1.637999916E1;5.339999676E0;-4.686000061E1
3.247662758E2;-1.685999870E1;5.400000095E0;-4.613999939E1
3.247762758E2;-1.673999977E1;5.400000095E0;-4.565999985E1
3.247862758E2;-1.613999939E1;5.579999924E0;-4.620000076E1
3.247962758E2;-1.661999893E1;6.239999771E0;-4.625999832E1
3.248062759E2;-1.673999977E1;6.000000000E0;-4.727999878E1
3.248162736E2;-1.637999916E1;6.420000076E0;-4.770000076E1
3.248262736E2;-1.619999886E1;6.779999733E0;-4.745999908E1
3.248362736E2;-1.547999954E1;6.719999790E0;-4.757999802E1
3.248462737E2;-1.547999954E1;7.079999924E0;-4.757999802E1
3.248562737E2;-1.577999973E1;6.899999619E0;-4.836000061E1
3.248662737E2;-1.596000004E1;6.539999962E0;-4.829999924E1
3.248762737E2;-1.655999947E1;5.460000038E0;-4.781999969E1
3.248862738E2;-1.607999992E1;5.639999866E0;-4.757999802E1
3.248958514E2;-1.607999992E1;5.940000057E0;-4.745999908E1
3.249138904E2;-1.565999985E1;6.539999962E0;-4.781999969E1
3.249238774E2;-1.517999935E1;7.199999809E0;-4.829999924E1
3.249338709E2;-1.493999958E1;7.319999695E0;-4.859999847E1
3.249438662E2;-1.475999928E1;7.199999809E0;-4.811999893E1
3.249538627E2;-1.481999969E1;7.379999638E0;-4.871999741E1
3.249638599E2;-1.434000015E1;7.980000019E0;-4.836000061E1
3.249738578E2;-1.469999981E1;7.980000019E0;-4.811999893E1
3.249838558E2;-1.451999950E1;8.340000153E0;-4.877999878E1
3.249938540E2;-1.469999981E1;7.919999599E0;-4.829999924E1
3.250038526E2;-1.511999989E1;7.199999809E0;-4.829999924E1
3.250138512E2;-1.500000000E1;7.139999866E0;-4.847999954E1
3.250238490E2;-1.517999935E1;6.960000038E0;-4.818000031E1
3.250338478E2;-1.500000000E1;6.960000038E0;-4.793999863E1
3.250438467E2;-1.542000008E1;6.779999733E0;-4.793999863E1
3.250538458E2;-1.577999973E1;6.599999905E0;-4.757999802E1
3.250638449E2;-1.596000004E1;6.359999657E0;-4.763999939E1
3.250738440E2;-1.631999969E1;6.179999828E0;-4.805999756E1
3.250838432E2;-1.668000031E1;5.639999866E0;-4.770000076E1
3.250938425E2;-1.679999924E1;5.519999981E0;-4.745999908E1
3.251034193E2;-1.703999901E1;5.159999847E0;-4.650000000E1
3.251126173E2;-1.703999901E1;5.159999847E0;-4.650000000E1
3.251286433E2;-1.794000053E1;4.259999752E0;-4.553999710E1
3.251386443E2;-1.734000015E1;5.099999905E0;-4.553999710E1
3.251486448E2;-1.715999985E1;5.219999790E0;-4.541999817E1
3.251586448E2;-1.697999954E1;5.159999847E0;-4.571999741E1
3.251686451E2;-1.577999973E1;6.299999714E0;-4.637999725E1
3.251786453E2;-1.547999954E1;6.359999657E0;-4.739999771E1
3.251886453E2;-1.559999943E1;6.420000076E0;-4.787999725E1
3.251986453E2;-1.542000008E1;6.899999619E0;-4.836000061E1
3.252086453E2;-1.529999924E1;6.779999733E0;-4.871999741E1
3.252186454E2;-1.535999966E1;7.199999809E0;-4.884000015E1
3.252286455E2;-1.505999947E1;7.199999809E0;-4.895999908E1
3.252386455E2;-1.500000000E1;7.199999809E0;-4.871999741E1
3.252486455E2;-1.505999947E1;7.079999924E0;-4.829999924E1
3.252586455E2;-1.547999954E1;6.359999657E0;-4.727999878E1
3.252686455E2;-1.559999943E1;6.119999886E0;-4.721999741E1
3.252786441E2;-1.559999943E1;5.819999695E0;-4.721999741E1
3.252886441E2;-1.542000008E1;6.480000019E0;-4.734000015E1
3.252986441E2;-1.511999989E1;7.019999981E0;-4.829999924E1
3.253086442E2;-1.523999977E1;7.500000000E0;-4.902000046E1
3.253182218E2;-1.547999954E1;7.739999771E0;-4.937999725E1
3.253274205E2;-1.547999954E1;7.739999771E0;-4.937999725E1
3.253434465E2;-1.583999920E1;7.079999924E0;-4.986000061E1
3.253534465E2;-1.619999886E1;6.719999790E0;-4.979999924E1
3.253634470E2;-1.613999939E1;6.539999962E0;-4.979999924E1
3.253734470E2;-1.559999943E1;6.779999733E0;-4.961999893E1
3.253834470E2;-1.547999954E1;7.019999981E0;-4.913999939E1
3.253934472E2;-1.553999996E1;6.960000038E0;-4.889999771E1
3.254034472E2;-1.505999947E1;7.019999981E0;-4.889999771E1
3.254134472E2;-1.559999943E1;6.960000038E0;-4.877999878E1
3.254234472E2;-1.596000004E1;6.960000038E0;-4.920000076E1
3.254334469E2;-1.565999985E1;7.199999809E0;-4.943999863E1
3.254434470E2;-1.619999886E1;7.079999924E0;-4.836000061E1
3.254534470E2;-1.650000000E1;6.659999847E0;-4.829999924E1
3.254634470E2;-1.650000000E1;6.000000000E0;-4.775999832E1
3.254734471E2;-1.637999916E1;5.819999695E0;-4.739999771E1
3.254834471E2;-1.577999973E1;6.059999943E0;-4.775999832E1
3.254934471E2;-1.577999973E1;5.819999695E0;-4.763999939E1
3.255034471E2;-1.559999943E1;6.779999733E0;-4.847999954E1
3.255134472E2;-1.523999977E1;7.079999924E0;-4.859999847E1
3.255234472E2;-1.542000008E1;6.659999847E0;-4.889999771E1
3.255330249E2;-1.451999950E1;7.619999886E0;-4.943999863E1
3.255422236E2;-1.451999950E1;7.619999886E0;-4.943999863E1
3.255582506E2;-1.427999973E1;7.259999752E0;-4.871999741E1
3.255682506E2;-1.488000011E1;6.779999733E0;-4.865999985E1
3.255782451E2;-1.505999947E1;6.599999905E0;-4.805999756E1
3.255882357E2;-1.596000004E1;5.699999809E0;-4.745999908E1
3.255982355E2;-1.607999992E1;5.159999847E0;-4.709999847E1
3.256082355E2;-1.650000000E1;4.799999714E0;-4.655999756E1
3.256182355E2;-1.631999969E1;5.099999905E0;-4.763999939E1
3.256282353E2;-1.602000046E1;5.400000095E0;-4.781999969E1
3.256382353E2;-1.619999886E1;5.579999924E0;-4.859999847E1
3.256482353E2;-1.571999931E1;6.179999828E0;-4.920000076E1
3.256582352E2;-1.565999985E1;6.059999943E0;-4.805999756E1
3.256682351E2;-1.517999935E1;7.019999981E0;-4.871999741E1
3.256782351E2;-1.529999924E1;7.199999809E0;-4.841999817E1
3.256882351E2;-1.529999924E1;7.139999866E0;-4.884000015E1
3.256982350E2;-1.553999996E1;6.899999619E0;-4.931999969E1
3.257082332E2;-1.619999886E1;6.119999886E0;-4.871999741E1
3.257182332E2;-1.577999973E1;6.239999771E0;-4.889999771E1
3.257282332E2;-1.589999962E1;6.299999714E0;-4.770000076E1
3.257382332E2;-1.589999962E1;6.179999828E0;-4.800000000E1
3.257478107E2;-1.553999996E1;6.299999714E0;-4.836000061E1
3.257658367E2;-1.571999931E1;6.239999771E0;-4.877999878E1
3.257758377E2;-1.583999920E1;6.000000000E0;-4.968000031E1
3.257858377E2;-1.596000004E1;6.239999771E0;-4.884000015E1
3.257958377E2;-1.607999992E1;6.119999886E0;-4.818000031E1
3.258058380E2;-1.637999916E1;6.239999771E0;-4.793999863E1
3.258158380E2;-1.583999920E1;6.359999657E0;-4.679999924E1
3.258258380E2;-1.583999920E1;6.420000076E0;-4.715999985E1
3.258358380E2;-1.577999973E1;6.059999943E0;-4.697999954E1
3.258458380E2;-1.571999931E1;6.000000000E0;-4.673999786E1
3.258558381E2;-1.607999992E1;5.519999981E0;-4.727999878E1
3.258658381E2;-1.547999954E1;5.940000057E0;-4.775999832E1
3.258758381E2;-1.517999935E1;6.480000019E0;-4.895999908E1
3.258858382E2;-1.511999989E1;6.420000076E0;-4.884000015E1
3.258958382E2;-1.571999931E1;6.659999847E0;-4.889999771E1
3.259058382E2;-1.637999916E1;5.879999638E0;-4.853999710E1
3.259158382E2;-1.661999893E1;5.639999866E0;-4.793999863E1
3.259258382E2;-1.668000031E1;6.000000000E0;-4.889999771E1
3.259358383E2;-1.619999886E1;6.000000000E0;-4.979999924E1
3.259458383E2;-1.577999973E1;6.779999733E0;-4.997999954E1
3.259554159E2;-1.644000053E1;6.659999847E0;-5.021999741E1
3.259734429E2;-1.637999916E1;6.000000000E0;-4.997999954E1
3.259834419E2;-1.655999947E1;6.179999828E0;-4.937999725E1
3.259934414E2;-1.673999977E1;5.579999924E0;-4.925999832E1
3.260034410E2;-1.710000038E1;5.400000095E0;-4.865999985E1
3.260134410E2;-1.703999901E1;5.879999638E0;-4.805999756E1
3.260234410E2;-1.745999908E1;5.339999676E0;-4.739999771E1
3.260334409E2;-1.800000000E1;5.219999790E0;-4.691999817E1
3.260434409E2;-1.757999992E1;5.460000038E0;-4.745999908E1
3.260534409E2;-1.715999985E1;5.519999981E0;-4.811999893E1
3.260634407E2;-1.637999916E1;6.359999657E0;-4.884000015E1
3.260734406E2;-1.577999973E1;6.539999962E0;-4.925999832E1
3.260834406E2;-1.547999954E1;6.719999790E0;-4.902000046E1
3.260934406E2;-1.583999920E1;6.839999676E0;-4.895999908E1
3.261034406E2;-1.596000004E1;6.899999619E0;-4.884000015E1
3.261134405E2;-1.637999916E1;6.420000076E0;-4.770000076E1
3.261234394E2;-1.692000008E1;5.339999676E0;-4.631999969E1
3.261334394E2;-1.710000038E1;4.559999943E0;-4.523999786E1
3.261434393E2;-1.715999985E1;4.259999752E0;-4.470000076E1
3.261534392E2;-1.710000038E1;4.139999866E0;-4.481999969E1
3.261630168E2;-1.661999893E1;4.859999657E0;-4.481999969E1
3.261722154E2;-1.661999893E1;4.859999657E0;-4.481999969E1
3.261882424E2;-1.703999901E1;4.440000057E0;-4.463999939E1
3.261982414E2;-1.727999878E1;4.679999828E0;-4.397999954E1
3.262082409E2;-1.734000015E1;5.339999676E0;-4.470000076E1
3.262182406E2;-1.769999886E1;5.159999847E0;-4.500000000E1
3.262282406E2;-1.757999992E1;5.099999905E0;-4.481999969E1
3.262382406E2;-1.739999962E1;4.619999886E0;-4.584000015E1
3.262482404E2;-1.710000038E1;4.739999771E0;-4.625999832E1
3.262582403E2;-1.721999931E1;5.039999962E0;-4.715999985E1
3.262682403E2;-1.715999985E1;5.279999733E0;-4.811999893E1
3.262782402E2;-1.739999962E1;5.400000095E0;-4.853999710E1
3.262882401E2;-1.739999962E1;4.920000076E0;-4.871999741E1
3.262982400E2;-1.673999977E1;5.039999962E0;-4.865999985E1
3.263082400E2;-1.655999947E1;5.460000038E0;-4.895999908E1
3.263182400E2;-1.650000000E1;5.219999790E0;-4.865999985E1
3.263282399E2;-1.613999939E1;5.519999981E0;-4.811999893E1
3.263382381E2;-1.692000008E1;5.159999847E0;-4.686000061E1
3.263482381E2;-1.668000031E1;5.279999733E0;-4.463999939E1
3.263582380E2;-1.721999931E1;4.619999886E0;-4.271999741E1
3.263682380E2;-1.805999947E1;3.419999838E0;-4.031999969E1
3.263778155E2;-1.877999878E1;2.159999847E0;-4.031999969E1
3.263958425E2;-1.902000046E1;2.159999847E0;-4.205999756E1
3.264058425E2;-1.800000000E1;2.939999819E0;-4.320000076E1
3.264158420E2;-1.794000053E1;3.899999857E0;-4.595999908E1
3.264258420E2;-1.697999954E1;5.219999790E0;-4.727999878E1
3.264358420E2;-1.673999977E1;5.159999847E0;-4.721999741E1
3.264458418E2;-1.739999962E1;4.859999657E0;-4.829999924E1
3.264558416E2;-1.692000008E1;4.980000019E0;-4.745999908E1
3.264658415E2;-1.781999969E1;4.079999924E0;-4.595999908E1
3.264758415E2;-1.823999977E1;3.599999905E0;-4.463999939E1
3.264858414E2;-1.842000008E1;3.599999905E0;-4.302000046E1
