,acc_phone_x,acc_phone_y,acc_phone_z,lin_acc_phone_x,lin_acc_phone_y,lin_acc_phone_z,mag_phone_x,mag_phone_y,mag_phone_z,labelCycling,labelStairs,labelWalking,labelSitting,labelOther
1970-01-01 01:18:12.011252605,-0.07661445438999999,0.2681505978,9.538499832000001,-0.10649999980000001,0.16979999839999999,-0.03859999776,-21.0625,23.0625,-32.875,0,0,0,1,0
1970-01-01 01:18:13.011252605,0.07661445438999999,0.1149216816,9.538499832000001,0.04409999773,0.01929999888,-0.03859999776,-20.875,22.75,-33.0,0,0,0,1,0
1970-01-01 01:18:14.011252605,0.07661445438999999,-0.038307227189999994,9.538499832000001,0.037599999460000005,-0.1442999989,-0.038499999789999996,-20.5,22.8125,-32.4375,0,0,0,1,0
1970-01-01 01:18:15.011252605,-0.07661445438999999,0.1149216816,9.538499832000001,0.018799999730000003,-0.1379999965,0.1280999929,-21.125,22.875,-32.875,0,0,0,1,0
1970-01-01 01:18:16.011252605,0.07661445438999999,0.1149216816,9.538499832000001,0.05639999732000001,0.01889999956,-0.03869999945,-21.0625,22.875,-32.5625,0,0,0,1,0
1970-01-01 01:18:17.011252605,0.07661445438999999,0.1149216816,9.701305389,-0.08769999444,0.006699999793999999,0.1280999929,-21.3125,23.25,-32.6875,0,0,0,1,0
1970-01-01 01:18:18.011252605,0.07661445438999999,0.1149216816,9.701305389,0.056499999020000004,-0.005799999926,0.1281999946,-21.0625,22.4375,-32.5625,0,0,0,1,0
1970-01-01 01:18:19.011252605,-2.068590164,1.034295082,9.069235802,0.04539999738,0.8776999712000001,-0.18500000239999997,-21.125,17.1875,-36.875,0,0,0,1,0
1970-01-01 01:18:20.011252605,-1.915361404,2.1068975930000002,9.701305389,-0.549300015,0.18410000210000002,0.43239998820000003,-30.0625,5.5625,-39.4375,0,0,0,1,0
1970-01-01 01:18:21.011252605,-0.6895300745999999,0.42137950659999995,9.864110947,0.49329999090000004,-0.6441999674000001,0.42739999289999997,-34.1875,-4.0625,-38.75,0,0,0,1,0
