"Time (s)"	"Latitude (°)"	"Longitude (°)"	"Height (m)"	"Velocity (m/s)"	"Direction (°)"	"Horizontal Accuracy (m)"	"Vertical Accuracy (m)"
6.625252202E2	5.234150849E1	4.883412329E0	1.453679232E1	4.733345509E0	3.101160889E2	1.356075859E1	0.000000000E0
6.635143791E2	5.234153386E1	4.883350828E0	1.415724555E1	5.065866947E0	3.097681580E2	1.282248020E1	0.000000000E0
6.645455171E2	5.234156535E1	4.883296115E0	1.418319662E1	4.676831245E0	3.161663818E2	1.362872124E1	0.000000000E0
6.655185884E2	5.234160235E1	4.883249361E0	1.461441297E1	4.783695698E0	3.239811401E2	1.250861931E1	0.000000000E0
6.665230624E2	5.234164633E1	4.883210379E0	1.519027184E1	4.859288216E0	3.349647522E2	1.169698238E1	0.000000000E0
6.675182660E2	5.234168027E1	4.883163552E0	1.508622751E1	4.836615086E0	3.233089294E2	1.093026638E1	0.000000000E0
6.685465598E2	5.234170673E1	4.883106967E0	1.504675570E1	4.673314095E0	3.131142273E2	1.134492779E1	0.000000000E0
6.695485072E2	5.234173086E1	4.883045134E0	1.483156739E1	4.688813210E0	3.088457947E2	1.146668911E1	0.000000000E0
6.705508702E2	5.234175284E1	4.882980815E0	1.449071418E1	4.651820660E0	3.042008362E2	9.876941681E0	0.000000000E0
6.715466634E2	5.234177355E1	4.882915977E0	1.406034050E1	4.660783291E0	3.020409241E2	1.038842297E1	0.000000000E0
6.725074989E2	5.234179195E1	4.882845164E0	1.384371015E1	4.628410339E0	2.978473816E2	1.010272694E1	0.000000000E0
6.735204483E2	5.234180758E1	4.882774132E0	1.347645621E1	4.603680134E0	2.909581604E2	9.308103561E0	0.000000000E0
6.745111942E2	5.234181731E1	4.882702126E0	1.286613131E1	4.842644215E0	2.823795471E2	1.021171570E1	0.000000000E0
6.755159686E2	5.234182054E1	4.882627387E0	1.250283341E1	4.638852119E0	2.724496155E2	1.064675713E1	0.000000000E0
6.765199494E2	5.234181695E1	4.882557046E0	1.241455250E1	4.193371773E0	2.625851440E2	1.114955902E1	0.000000000E0
6.775507265E2	5.234180791E1	4.882487062E0	1.229989456E1	4.500417709E0	2.582526550E2	1.219878387E1	0.000000000E0
6.785221155E2	5.234180371E1	4.882415760E0	1.249126747E1	4.691291332E0	2.638080444E2	1.256020927E1	0.000000000E0
6.795188124E2	5.234180143E1	4.882334414E0	1.306155292E1	5.252017975E0	2.664912109E2	1.290573883E1	0.000000000E0
6.805186989E2	5.234179954E1	4.882251992E0	1.349899716E1	5.281475067E0	2.626656799E2	1.240608978E1	0.000000000E0
6.815138171E2	5.234180660E1	4.882172352E0	1.390269201E1	4.951342583E0	2.675599976E2	1.147662354E1	0.000000000E0
6.825462681E2	5.234180592E1	4.882097567E0	1.421473635E1	4.904458523E0	2.664720154E2	1.107134151E1	0.000000000E0
6.835510723E2	5.234180135E1	4.882025096E0	1.425290714E1	4.841279984E0	2.643859558E2	1.080669403E1	0.000000000E0
6.845182192E2	5.234179382E1	4.881952800E0	1.440934329E1	4.784295559E0	2.606219788E2	9.690946579E0	0.000000000E0
6.855169640E2	5.234178635E1	4.881885508E0	1.444185775E1	4.644043446E0	2.613825989E2	1.040867233E1	0.000000000E0
6.865178811E2	5.234178533E1	4.881818517E0	1.445640678E1	4.564613342E0	2.668589172E2	1.029913807E1	0.000000000E0
6.875248353E2	5.234178631E1	4.881749361E0	1.434447085E1	4.645946980E0	2.678555603E2	1.065814495E1	0.000000000E0
6.885184968E2	5.234178903E1	4.881678641E0	1.462482705E1	4.795564651E0	2.721818237E2	9.477183342E0	0.000000000E0
6.895140046E2	5.234179922E1	4.881602853E0	1.479475616E1	4.903767109E0	2.816833496E2	8.701895714E0	0.000000000E0
6.905182843E2	5.234182245E1	4.881528227E0	1.496769692E1	5.054378033E0	3.013778076E2	7.927814960E0	0.000000000E0
6.915104025E2	5.234185455E1	4.881459426E0	1.511396734E1	5.097624779E0	3.169713745E2	8.298229218E0	0.000000000E0
6.925152077E2	5.234188423E1	4.881402368E0	1.462491272E1	4.898820877E0	3.187666321E2	8.879124641E0	0.000000000E0
6.935202879E2	5.234191142E1	4.881346238E0	1.428100848E1	4.864073753E0	3.127754211E2	9.740234375E0	0.000000000E0
6.945463239E2	5.234193292E1	4.881291754E0	1.374638299E1	4.116909027E0	3.013345642E2	1.183858585E1	0.000000000E0
6.955557765E2	5.234195008E1	4.881232541E0	1.363240296E1	4.633277893E0	3.035586548E2	1.118919373E1	0.000000000E0
6.965431431E2	5.234196202E1	4.881170603E0	1.347239938E1	4.183034420E0	2.880607910E2	1.044703388E1	0.000000000E0
6.975242832E2	5.234196562E1	4.881100980E0	1.368682536E1	4.455944538E0	2.781210938E2	9.714922905E0	0.000000000E0
6.985212817E2	5.234197207E1	4.881030750E0	1.376766662E1	4.567674637E0	2.824184570E2	1.216405773E1	0.000000000E0
6.995165166E2	5.234197887E1	4.880961903E0	1.372906674E1	4.529141903E0	2.818260498E2	1.253762341E1	0.000000000E0
7.005155478E2	5.234198482E1	4.880894672E0	1.378800482E1	4.320854187E0	2.805017090E2	1.221607399E1	0.000000000E0
7.015159603E2	5.234198782E1	4.880828917E0	1.393581179E1	4.079257488E0	2.842933655E2	1.105709743E1	0.000000000E0
7.025570770E2	5.234199402E1	4.880764306E0	1.385154134E1	4.430360317E0	2.841063843E2	1.035727787E1	0.000000000E0
7.035235056E2	5.234199583E1	4.880693176E0	1.376536887E1	4.629683971E0	2.806147156E2	1.069145107E1	0.000000000E0
7.045267775E2	5.234199582E1	4.880625141E0	1.335668434E1	4.389802456E0	2.801186829E2	1.062204742E1	0.000000000E0
7.055151994E2	5.234199648E1	4.880559044E0	1.312407598E1	4.296982288E0	2.739506226E2	9.141338348E0	0.000000000E0
7.065114791E2	5.234199389E1	4.880491931E0	1.296168902E1	4.585478306E0	2.710380554E2	8.720003128E0	0.000000000E0
7.075132671E2	5.234199356E1	4.880423283E0	1.272484521E1	4.753642082E0	2.714908447E2	9.795177460E0	0.000000000E0
7.085104895E2	5.234199492E1	4.880355953E0	1.260614497E1	4.583313942E0	2.740540771E2	9.012535095E0	0.000000000E0
7.095426556E2	5.234199755E1	4.880291335E0	1.249840932E1	4.511842251E0	2.713785095E2	7.786280155E0	0.000000000E0
7.105533249E2	5.234199638E1	4.880226498E0	1.222919944E1	4.477207661E0	2.712206116E2	1.024175358E1	0.000000000E0
7.115418895E2	5.234199529E1	4.880161952E0	1.204700068E1	4.654785633E0	2.686466675E2	9.797955513E0	0.000000000E0
7.125114145E2	5.234199165E1	4.880095331E0	1.159719274E1	4.439906120E0	2.690039978E2	8.977254868E0	0.000000000E0
7.135111228E2	5.234198910E1	4.880029353E0	1.118639081E1	4.658411980E0	2.658476868E2	9.580377579E0	0.000000000E0
7.145154082E2	5.234198240E1	4.879958561E0	1.074800771E1	4.762768745E0	2.645704651E2	1.017694092E1	0.000000000E0
7.155510931E2	5.234197590E1	4.879883404E0	1.045562645E1	4.944603920E0	2.648007202E2	1.074362469E1	0.000000000E0
7.165246030E2	5.234197071E1	4.879810116E0	1.019351289E1	4.503723621E0	2.664552612E2	9.979498863E0	0.000000000E0
7.175139192E2	5.234196657E1	4.879743139E0	9.836228316E0	4.016766548E0	2.687995605E2	8.221982002E0	0.000000000E0
7.185144166E2	5.234196447E1	4.879685797E0	9.547342486E0	3.342312574E0	2.660788269E2	8.554447174E0	0.000000000E0
7.195105728E2	5.234196342E1	4.879639786E0	9.348784259E0	2.906436920E0	2.683539734E2	9.074931145E0	0.000000000E0
7.205468603E2	5.234196728E1	4.879603472E0	9.079706099E0	2.187753201E0	2.751625671E2	1.010466766E1	0.000000000E0
7.215186353E2	5.234196947E1	4.879567352E0	8.827262520E0	2.162573099E0	2.713382263E2	9.841732979E0	0.000000000E0
7.225189390E2	5.234196991E1	4.879535216E0	8.607682611E0	2.107767582E0	2.717202759E2	1.000923824E1	0.000000000E0
7.235193363E2	5.234196760E1	4.879492179E0	8.337953790E0	2.870786190E0	2.664797668E2	1.042708778E1	0.000000000E0
7.245502796E2	5.234196820E1	4.879446288E0	7.806525264E0	2.799012423E0	2.736328735E2	1.039666939E1	0.000000000E0
7.255547572E2	5.234196461E1	4.879399795E0	7.370387489E0	3.404453278E0	2.648795776E2	1.035074997E1	0.000000000E0
7.265478259E2	5.234195843E1	4.879342749E0	7.046560539E0	4.053773880E0	2.616618958E2	1.435107708E1	0.000000000E0
7.275194296E2	5.234195551E1	4.879280381E0	6.820450452E0	4.296948910E0	2.690870667E2	1.114040470E1	0.000000000E0
7.285187832E2	5.234195412E1	4.879211506E0	6.637658137E0	4.876896381E0	2.713836060E2	1.071229649E1	0.000000000E0
7.295160436E2	5.234195538E1	4.879138913E0	6.356216147E0	4.977084637E0	2.707422180E2	1.389695644E1	0.000000000E0
7.305162124E2	5.234195452E1	4.879065107E0	6.110146017E0	4.889442444E0	2.670384827E2	1.205612564E1	0.000000000E0
7.315106228E2	5.234195325E1	4.878994256E0	5.711141395E0	4.527173996E0	2.682433777E2	1.277372074E1	0.000000000E0
7.325151890E2	5.234195193E1	4.878927708E0	5.510323505E0	4.271947384E0	2.716336365E2	1.065750408E1	0.000000000E0
7.335492322E2	5.234194848E1	4.878863923E0	5.574491206E0	4.209754944E0	2.689699707E2	8.532148361E0	0.000000000E0
7.345467072E2	5.234194613E1	4.878800479E0	5.574016637E0	4.246492386E0	2.678739319E2	9.978480339E0	0.000000000E0
7.355153218E2	5.234194243E1	4.878737609E0	5.755475105E0	4.334618568E0	2.673957214E2	9.449275017E0	0.000000000E0
7.365108738E2	5.234193659E1	4.878672379E0	5.904960304E0	4.514825344E0	2.647456970E2	9.690677643E0	0.000000000E0
7.375419238E2	5.234193219E1	4.878605238E0	6.007333738E0	4.826445580E0	2.659455872E2	8.913470268E0	0.000000000E0
7.385088718E2	5.234192900E1	4.878531838E0	6.216950554E0	5.172332287E0	2.648479309E2	8.935564995E0	0.000000000E0
7.395118186E2	5.234192609E1	4.878456542E0	6.505437706E0	5.210477352E0	2.651386108E2	9.662797928E0	0.000000000E0
7.405187311E2	5.234192215E1	4.878376526E0	6.570490222E0	5.205019951E0	2.647725830E2	9.591226578E0	0.000000000E0
7.415171931E2	5.234191963E1	4.878291437E0	6.788541033E0	4.946018696E0	2.650651855E2	1.046437168E1	0.000000000E0
7.425449473E2	5.234191557E1	4.878209397E0	6.916243134E0	4.888507366E0	2.648407898E2	1.021774960E1	0.000000000E0
7.435500931E2	5.234191173E1	4.878124163E0	7.082849694E0	4.969660282E0	2.654815979E2	1.037337303E1	0.000000000E0
7.445577004E2	5.234190484E1	4.878041393E0	7.206503847E0	5.102046013E0	2.651156616E2	1.175368214E1	0.000000000E0
7.455243999E2	5.234189762E1	4.877958220E0	7.478066066E0	5.221167088E0	2.646409912E2	1.603726196E1	0.000000000E0
7.465141285E2	5.234188628E1	4.877879544E0	7.660614015E0	5.115243435E0	2.632737732E2	1.708062363E1	0.000000000E0
7.475179436E2	5.234187465E1	4.877806579E0	7.691429637E0	4.810763836E0	2.622099915E2	1.511687279E1	0.000000000E0
7.485157061E2	5.234186494E1	4.877740060E0	7.839863692E0	4.576162338E0	2.618890686E2	1.302690887E1	0.000000000E0
7.495122145E2	5.234185772E1	4.877671767E0	8.071873728E0	4.700638771E0	2.581699829E2	1.350620461E1	0.000000000E0
7.505082363E2	5.234184952E1	4.877603791E0	8.158053594E0	4.476560593E0	2.582083435E2	1.364382935E1	0.000000000E0
7.515100796E2	5.234184112E1	4.877545785E0	8.438765964E0	4.103168488E0	2.585505371E2	1.216468334E1	0.000000000E0
7.525130192E2	5.234183296E1	4.877494325E0	8.766061605E0	3.646096230E0	2.615367432E2	1.183601856E1	0.000000000E0
7.535155494E2	5.234182101E1	4.877445285E0	9.238221006E0	3.720881462E0	2.622663879E2	1.345765305E1	0.000000000E0
7.545114541E2	5.234182480E1	4.877394104E0	9.646399455E0	3.635862827E0	2.642382812E2	1.178905201E1	0.000000000E0
7.555169264E2	5.234182539E1	4.877339790E0	1.014030202E1	3.618286133E0	2.640228882E2	1.222422314E1	0.000000000E0
7.565099822E2	5.234182451E1	4.877282269E0	1.049348093E1	3.468040705E0	2.651365356E2	1.065939045E1	0.000000000E0
7.575165218E2	5.234182589E1	4.877231300E0	1.080346003E1	2.643777370E0	2.660111389E2	1.035900307E1	0.000000000E0
7.585086827E2	5.234183090E1	4.877197300E0	1.117575545E1	1.415900230E0	2.754985657E2	1.045208168E1	0.000000000E0
7.595183223E2	5.234183646E1	4.877177267E0	1.210574258E1	7.269741297E-1	2.724402771E2	9.136420250E0	0.000000000E0
7.605134296E2	5.234183646E1	4.877177267E0	1.210574258E1	0.000000000E0	2.724402771E2	4.900000095E0	0.000000000E0
7.615168145E2	5.234184282E1	4.877158152E0	1.248221234E1	1.209387779E0	2.682074585E2	1.029938030E1	0.000000000E0
7.625161098E2	5.234184443E1	4.877128020E0	1.203400245E1	1.802393079E0	2.682074585E2	1.007116699E1	0.000000000E0
7.635109332E2	5.234184381E1	4.877096264E0	1.162205221E1	1.686404109E0	2.682074585E2	1.071508312E1	0.000000000E0
7.645233296E2	5.234184406E1	4.877063207E0	1.120557560E1	1.796317458E0	2.789760742E2	9.997634888E0	0.000000000E0
7.655141999E2	5.234183848E1	4.877031664E0	9.696436824E0	1.662678361E0	2.762883301E2	9.935313225E0	0.000000000E0
7.665489186E2	5.234183686E1	4.876993574E0	9.845117689E0	2.467417479E0	2.709662476E2	9.581966400E0	0.000000000E0
7.675304801E2	5.234183314E1	4.876950526E0	9.600579727E0	2.460621119E0	2.676243896E2	8.839538574E0	0.000000000E0
7.685170582E2	5.234183290E1	4.876910021E0	9.080594398E0	2.227316856E0	2.802316589E2	7.759115219E0	0.000000000E0
7.695464744E2	5.234183409E1	4.876868390E0	8.956615875E0	2.399412632E0	2.711094055E2	8.893722534E0	0.000000000E0
7.705196327E2	5.234183362E1	4.876825482E0	8.771819093E0	2.320262432E0	2.892066650E2	6.448182583E0	0.000000000E0
7.715176921E2	5.234183214E1	4.876778907E0	8.357156556E0	2.503333330E0	2.615559998E2	7.561137199E0	0.000000000E0
7.725181421E2	5.234182195E1	4.876726970E0	8.472666512E0	2.547157288E0	2.345511017E2	7.692440033E0	0.000000000E0
7.735183780E2	5.234179317E1	4.876684661E0	8.015169066E0	3.947330236E0	1.948515778E2	6.571986198E0	0.000000000E0
7.745166624E2	5.234175205E1	4.876649221E0	8.225712044E0	4.420979500E0	1.910204163E2	7.930675030E0	0.000000000E0
7.755097629E2	5.234170842E1	4.876627826E0	8.595417832E0	4.167325020E0	1.815629578E2	8.183040619E0	0.000000000E0
7.765158238E2	5.234167277E1	4.876616785E0	8.847332702E0	3.402431011E0	1.845528259E2	7.812899113E0	0.000000000E0
7.775482874E2	5.234164069E1	4.876611412E0	8.875584556E0	3.206236362E0	1.772042694E2	7.811710835E0	0.000000000E0
7.785160525E2	5.234161161E1	4.876607192E0	9.241052545E0	3.219271898E0	1.743948212E2	7.773593903E0	0.000000000E0
7.795481160E2	5.234157995E1	4.876600693E0	9.145528113E0	3.970674515E0	1.916345520E2	8.573431015E0	0.000000000E0
7.805188009E2	5.234155285E1	4.876574799E0	9.447309577E0	3.290037155E0	2.135839081E2	1.050598145E1	0.000000000E0
7.815166947E2	5.234153109E1	4.876552403E0	9.536499763E0	2.625150442E0	1.937166901E2	7.837880611E0	0.000000000E0
7.825182905E2	5.234151391E1	4.876542937E0	9.415473431E0	1.665084004E0	1.941894073E2	7.248052597E0	0.000000000E0
7.835217811E2	5.234148874E1	4.876527472E0	8.959676983E0	2.360942602E0	1.908847504E2	1.048715878E1	0.000000000E0
7.845458207E2	5.234145675E1	4.876516265E0	8.122431039E0	3.205229282E0	1.873835144E2	1.135391808E1	0.000000000E0
7.855489134E2	5.234140994E1	4.876509729E0	6.893904824E0	4.072959900E0	1.735710449E2	1.214838982E1	0.000000000E0
7.865237233E2	5.234135577E1	4.876502736E0	5.539198736E0	4.165282726E0	1.814171600E2	1.016924763E1	0.000000000E0
7.875236582E2	5.234130431E1	4.876490292E0	4.845222129E0	4.391076565E0	1.837583923E2	9.824828148E0	0.000000000E0
7.885121686E2	5.234125595E1	4.876482731E0	4.135580607E0	4.647456169E0	1.831788788E2	9.467077255E0	0.000000000E0
7.895146415E2	5.234120610E1	4.876466723E0	3.950270201E0	4.257022381E0	1.843048401E2	9.442330360E0	0.000000000E0
7.905161551E2	5.234115807E1	4.876482147E0	4.367479186E0	4.303380966E0	1.714450531E2	1.053214455E1	0.000000000E0
7.915454598E2	5.234111335E1	4.876490144E0	4.166140122E0	4.703909397E0	1.743480682E2	9.977246284E0	0.000000000E0
7.925484176E2	5.234106460E1	4.876495056E0	3.846920225E0	5.077081203E0	1.749633026E2	1.187259960E1	0.000000000E0
7.935429619E2	5.234101291E1	4.876500488E0	3.559328634E0	5.429959297E0	1.751646729E2	1.516331673E1	0.000000000E0
7.945150707E2	5.234096075E1	4.876508034E0	3.257457592E0	5.502540588E0	1.749253998E2	1.932422447E1	0.000000000E0
7.955104514E2	5.234090787E1	4.876513016E0	2.944440980E0	5.512258530E0	1.756311493E2	2.119676208E1	0.000000000E0
7.965480869E2	5.234085248E1	4.876519167E0	2.628772607E0	5.642349720E0	1.756768188E2	3.381529236E1	0.000000000E0
7.975084702E2	5.234077176E1	4.876532389E0	2.104790157E0	5.447913170E0	1.659513702E2	2.374526978E1	0.000000000E0
7.985187827E2	5.234069636E1	4.876433438E0	1.130775528E0	3.742513895E0	1.842904663E2	2.008274078E1	0.000000000E0
7.995146822E2	5.234063977E1	4.876386079E0	8.801087292E-1	3.928271055E0	1.860292511E2	1.660598183E1	0.000000000E0
8.005170181E2	5.234059386E1	4.876371610E0	1.284186504E-1	4.105919361E0	1.823079071E2	1.456996822E1	0.000000000E0
8.015451884E2	5.234054382E1	4.876371312E0	-4.048353999E-1	4.100202084E0	1.861649628E2	1.165921307E1	0.000000000E0
8.025217093E2	5.234050112E1	4.876380208E0	-7.159937431E-1	4.265172005E0	1.873697662E2	1.370035839E1	0.000000000E0
8.035478337E2	5.234045855E1	4.876406943E0	-7.923034127E-1	4.357585907E0	1.836693268E2	1.285160255E1	0.000000000E0
8.045493540E2	5.234041697E1	4.876426766E0	-6.838998665E-1	4.641909599E0	1.783125458E2	1.118138409E1	0.000000000E0
8.055438134E2	5.234037275E1	4.876450115E0	2.045963954E-1	4.560899734E0	1.754927368E2	9.585021019E0	0.000000000E0
8.065510436E2	5.234033109E1	4.876475405E0	7.755540041E-1	4.530955791E0	1.759961243E2	8.177898407E0	0.000000000E0
8.075468504E2	5.234028681E1	4.876507132E0	1.495381951E0	4.611045361E0	1.764636688E2	8.963881493E0	0.000000000E0
8.085161613E2	5.234024812E1	4.876513142E0	1.710608905E0	4.817373276E0	1.744361725E2	9.862476349E0	0.000000000E0
8.095482488E2	5.234020643E1	4.876517008E0	1.894737780E0	4.260796070E0	1.869479523E2	1.046498489E1	0.000000000E0
8.105383749E2	5.234016491E1	4.876515117E0	2.290207689E0	4.356129646E0	1.874749146E2	1.157501221E1	0.000000000E0
8.115101280E2	5.234012519E1	4.876510215E0	1.891791848E0	4.949666500E0	1.756120911E2	1.076910686E1	0.000000000E0
8.125564327E2	5.234008329E1	4.876505300E0	1.874466035E0	4.592353344E0	1.877399139E2	1.115878391E1	0.000000000E0
8.135538520E2	5.234004421E1	4.876487380E0	2.062262842E0	4.480038166E0	1.958064423E2	1.085492516E1	0.000000000E0
8.145420171E2	5.234000635E1	4.876467048E0	1.925089402E0	4.807620049E0	1.860852661E2	1.166078091E1	0.000000000E0
8.155184051E2	5.233996566E1	4.876458565E0	1.884246350E0	4.511031628E0	1.816788635E2	1.278051662E1	0.000000000E0
8.165160285E2	5.233993067E1	4.876462760E0	1.646463294E0	4.085340023E0	1.764215393E2	1.089544487E1	0.000000000E0
8.175159103E2	5.233989444E1	4.876472205E0	1.560227646E0	4.118651390E0	1.819505615E2	1.185971165E1	0.000000000E0
8.185183790E2	5.233985736E1	4.876455175E0	1.314066059E0	4.360754013E0	1.936453705E2	1.131646442E1	0.000000000E0
8.195111733E2	5.233981812E1	4.876443088E0	1.269136553E0	4.624341965E0	1.970193634E2	1.061465740E1	0.000000000E0
8.205190186E2	5.233978036E1	4.876433676E0	9.248810212E-1	4.806355476E0	1.900349274E2	1.112683964E1	0.000000000E0
8.215110051E2	5.233973818E1	4.876429600E0	8.011638887E-1	4.786941051E0	1.891223145E2	9.957162857E0	0.000000000E0
8.225122134E2	5.233969932E1	4.876418475E0	5.799045689E-1	4.531661510E0	1.916077728E2	1.583460903E1	0.000000000E0
8.235258863E2	5.233965908E1	4.876406924E0	4.232884175E-1	4.484759331E0	1.912240601E2	1.791944313E1	0.000000000E0
8.245190301E2	5.233962553E1	4.876393099E0	2.228940973E-1	4.173960686E0	1.905893860E2	1.860013962E1	0.000000000E0
8.255163801E2	5.233958994E1	4.876364358E0	2.726959620E-2	4.320262909E0	1.923976288E2	1.857683754E1	0.000000000E0
8.265134296E2	5.233956708E1	4.876349158E0	-2.695175003E-1	3.603688717E0	1.824830627E2	1.937075996E1	0.000000000E0
8.275166077E2	5.233954915E1	4.876329519E0	-4.053435512E-1	3.048747540E0	1.837326813E2	1.949984932E1	0.000000000E0
8.285187905E2	5.233950792E1	4.876284077E0	-7.214000626E-1	3.937695742E0	1.866975098E2	1.957992554E1	0.000000000E0
8.295156327E2	5.233947253E1	4.876313945E0	-4.795893735E-1	2.700846910E0	1.891585693E2	1.814849281E1	0.000000000E0
8.305108962E2	5.233945299E1	4.876308474E0	-6.707172610E-1	2.537239552E0	1.895163727E2	2.106398201E1	0.000000000E0
8.315104723E2	5.233942888E1	4.876290524E0	-8.054336954E-1	2.733168364E0	2.049571533E2	2.281320763E1	0.000000000E0
8.325494197E2	5.233941462E1	4.876277848E0	-9.580172742E-1	2.396676302E0	2.098903351E2	2.207570648E1	0.000000000E0
8.335157770E2	5.233938719E1	4.876262428E0	-1.107558823E0	2.249491930E0	1.987648773E2	2.193902016E1	0.000000000E0
8.345102988E2	5.233934977E1	4.876260840E0	-1.260667434E0	2.729212761E0	1.915901184E2	2.054680061E1	0.000000000E0
8.355404764E2	5.233932797E1	4.876227325E0	-1.497906147E0	2.806831598E0	1.958635101E2	1.775913048E1	0.000000000E0
8.365440556E2	5.233928516E1	4.876219327E0	-1.494801047E0	3.047430038E0	1.911504059E2	1.865752792E1	0.000000000E0
8.375108035E2	5.233923383E1	4.876213425E0	-1.701446112E0	4.147827148E0	1.854927826E2	2.121550179E1	0.000000000E0
8.385109973E2	5.233918565E1	4.876201447E0	-1.885790040E0	5.201311111E0	1.902511139E2	2.168543053E1	0.000000000E0
8.395147530E2	5.233913852E1	4.876208835E0	-2.168869106E0	5.002659321E0	1.852201385E2	2.246171570E1	0.000000000E0
8.405485660E2	5.233908800E1	4.876229129E0	-2.689194336E0	4.884776592E0	1.796396942E2	3.337388611E1	0.000000000E0
8.415162790E2	5.233899394E1	4.876258246E0	-2.882514080E0	4.879784584E0	1.783431854E2	2.360257912E1	0.000000000E0
8.425152421E2	5.233892191E1	4.876305780E0	-2.369808107E0	4.416777134E0	1.718208313E2	2.037392426E1	0.000000000E0
8.435184853E2	5.233887935E1	4.876307622E0	-2.372222702E0	4.249973774E0	1.768111420E2	2.193455505E1	0.000000000E0
8.445153421E2	5.233883473E1	4.876308784E0	-2.629433405E0	4.462648392E0	1.769309082E2	2.255834770E1	0.000000000E0
8.455116915E2	5.233879077E1	4.876310057E0	-2.781382945E0	4.149513721E0	1.821544647E2	2.224244118E1	0.000000000E0
8.465174790E2	5.233875094E1	4.876321220E0	-2.999734548E0	3.650464773E0	1.811770020E2	2.167862511E1	0.000000000E0
8.475485244E2	5.233871947E1	4.876342946E0	-3.230050939E0	2.870242596E0	1.866423187E2	1.733854103E1	0.000000000E0
8.485111400E2	5.233866332E1	4.876362133E0	-3.631800357E0	4.184294224E0	1.856687164E2	1.632658195E1	0.000000000E0
8.495458645E2	5.233858569E1	4.876351616E0	-3.888414349E0	4.595326900E0	1.890095520E2	1.533682823E1	0.000000000E0
8.505158572E2	5.233849451E1	4.876347531E0	-3.735929265E0	5.282476425E0	1.811169281E2	1.582275200E1	0.000000000E0
8.515166290E2	5.233840478E1	4.876353232E0	-3.321704371E0	5.375000954E0	1.752808228E2	1.292347431E1	0.000000000E0
8.525158473E2	5.233830991E1	4.876342259E0	-3.253552812E0	5.402663708E0	1.739897766E2	1.193428421E1	0.000000000E0
8.535150145E2	5.233823082E1	4.876347651E0	-3.200263691E0	5.330134869E0	1.733408508E2	1.144227409E1	0.000000000E0
8.545143754E2	5.233816308E1	4.876350914E0	-2.824910378E0	5.387542248E0	1.746000824E2	1.106456375E1	0.000000000E0
8.555159702E2	5.233809741E1	4.876359174E0	-2.476457127E0	5.286674023E0	1.753864899E2	1.003250027E1	0.000000000E0
8.565463405E2	5.233803978E1	4.876371355E0	-2.332360942E0	4.374340534E0	1.754443970E2	9.805690765E0	0.000000000E0
8.575138186E2	5.233797771E1	4.876384184E0	-2.801149648E0	4.613333702E0	1.706989594E2	1.053112316E1	0.000000000E0
8.585161129E2	5.233793024E1	4.876394754E0	-2.690371596E0	4.471299648E0	1.712917633E2	1.015552807E1	0.000000000E0
8.595171035E2	5.233788997E1	4.876404991E0	-2.276698588E0	4.337745667E0	1.694782257E2	9.315959930E0	0.000000000E0
8.605165733E2	5.233785050E1	4.876419451E0	-1.598835128E0	4.789286613E0	1.629198303E2	9.934950829E0	0.000000000E0
8.615167645E2	5.233781152E1	4.876431677E0	-1.365529476E0	4.580273628E0	1.752469482E2	9.968170166E0	0.000000000E0
8.625170811E2	5.233778191E1	4.876437280E0	-1.049141044E0	3.145065784E0	1.731238098E2	1.392432404E1	0.000000000E0
8.635215645E2	5.233775263E1	4.876446229E0	-8.310997018E-1	3.895150900E0	1.686976318E2	1.512322617E1	0.000000000E0
8.645135822E2	5.233772211E1	4.876457972E0	-2.163296679E-1	4.013209343E0	1.693745880E2	1.738824272E1	0.000000000E0
8.655170301E2	5.233769033E1	4.876468854E0	3.168411258E-2	3.873641014E0	1.700882416E2	1.642111588E1	0.000000000E0
8.665191389E2	5.233765050E1	4.876480441E0	-1.508404809E-1	4.021147728E0	1.696743317E2	1.452833176E1	0.000000000E0
8.675517092E2	5.233760397E1	4.876495599E0	-9.054369589E-1	4.253234386E0	1.652194061E2	1.365810394E1	0.000000000E0
8.685485801E2	5.233755175E1	4.876514229E0	-2.124529015E0	4.479043484E0	1.694614868E2	1.312080097E1	0.000000000E0
8.695187624E2	5.233749993E1	4.876533403E0	-3.115135004E0	4.594806194E0	1.659739380E2	1.285381317E1	0.000000000E0
8.705268316E2	5.233744862E1	4.876547635E0	-4.013272268E0	5.032088757E0	1.686968689E2	1.346259594E1	0.000000000E0
8.715082931E2	5.233739948E1	4.876558366E0	-4.758491734E0	5.129723072E0	1.669530334E2	1.539180374E1	0.000000000E0
8.725186259E2	5.233734671E1	4.876579045E0	-5.266869996E0	4.971957207E0	1.633885345E2	1.504626369E1	0.000000000E0
8.735272051E2	5.233730259E1	4.876604977E0	-5.466415433E0	4.438723564E0	1.615541992E2	1.720128250E1	0.000000000E0
8.745150259E2	5.233726529E1	4.876640307E0	-5.322102277E0	4.110494614E0	1.556025391E2	1.422307682E1	0.000000000E0
8.755093603E2	5.233722992E1	4.876676811E0	-4.758602243E0	3.441943169E0	1.529145050E2	1.756115913E1	0.000000000E0
8.765204832E2	5.233719373E1	4.876696931E0	-4.108517782E0	3.929844618E0	1.656000824E2	1.192944717E1	0.000000000E0
8.775185879E2	5.233715646E1	4.876706604E0	-3.752517338E0	4.057572842E0	1.705102081E2	1.252661514E1	0.000000000E0
