Date,Active energy burned(kcal),Apple Watch stand hours(hr),Basal energy burned(kcal),Distance cycling(km),Distance walking / running(km),Exercise time(min),Flights climbed(count),Heart rate(count/min),Resting heart rate(count/min),Stand time(min),Step count(count),Walking heart rate average(count/min)
2023-06-03 17:21:00,,,1.152,,,,,,,,,
2023-06-03 17:22:00,,,1.105,,,,,,,,,
2023-06-03 17:23:00,,,1.105,,,,,,,,,
2023-06-03 17:24:00,,,1.105,,,,,,,,,
2023-06-03 17:25:00,,,1.105,,,,,63.000,,,,
2023-06-03 17:26:00,,,1.105,,,,,,,,,
2023-06-03 17:27:00,,,1.105,,,,,64.000,,,,
2023-06-03 17:28:00,,,1.105,,,,,,,,,
2023-06-03 17:29:00,,,1.105,,,,,,,,,
2023-06-03 17:30:00,,,1.105,,,,,,,,,
2023-06-03 17:31:00,,,1.105,,,,,,,,,
2023-06-03 17:32:00,,,1.105,,,,,,,,,
2023-06-03 17:33:00,,,1.105,,,,,,,,,
2023-06-03 17:34:00,,,1.105,,,,,59.000,,,,
2023-06-03 17:35:00,,,1.105,,,,,,,,,
2023-06-03 17:36:00,,,1.100,,,,,,,,,
2023-06-03 17:37:00,,,1.088,,,,,60.000,,,,
2023-06-03 17:38:00,,,1.088,,,,,,,,,
2023-06-03 17:39:00,,,1.088,,,,,,,,,
2023-06-03 17:40:00,,,1.088,,,,,,,,,
2023-06-03 17:41:00,,,1.088,,,,,,,,,
2023-06-03 17:42:00,,,1.088,,,,,60.000,,,,
2023-06-03 17:43:00,,,1.088,,,,,,,,,
2023-06-03 17:44:00,,,1.088,,,,,,,,,
2023-06-03 17:45:00,,,1.088,,,,,,,,,
2023-06-03 17:46:00,,,1.088,,,,,,,,,
2023-06-03 17:47:00,,,1.088,,,,,,,,,
2023-06-03 17:48:00,,,1.088,,,,,60.000,,,,
2023-06-03 17:49:00,,,1.088,,,,,,,,,
2023-06-03 17:50:00,,,1.088,,,,,,,,,
2023-06-03 17:51:00,,,1.072,,,,,,,,,
2023-06-03 17:52:00,,,1.045,,,,,,,,,
2023-06-03 17:53:00,,,1.045,,,,,,,,,
2023-06-03 17:54:00,,,1.041,,,,,,,,,
2023-06-03 17:55:00,,,1.032,,,,,60.000,,,,
2023-06-03 17:56:00,,,1.032,,,,,59.000,,,,
2023-06-03 17:57:00,,,1.032,,,,,,,,,
2023-06-03 17:58:00,,,1.032,,,,,56.000,,,,
2023-06-03 17:59:00,,,1.032,,,,,,,,,
2023-06-03 18:00:00,,,1.032,,,,,,,,,
2023-06-03 18:01:00,,,1.032,,,,,55.000,,,,
2023-06-03 18:02:00,,,1.032,,,,,,,,,
2023-06-03 18:03:00,,,1.032,,,,,,,,,
2023-06-03 18:04:00,,,1.032,,,,,,,,,
2023-06-03 18:05:00,,,1.032,,,,,,,,,
2023-06-03 18:06:00,,,1.032,,,,,,,,,
2023-06-03 18:07:00,,,1.032,,,,,,,,,
2023-06-03 18:08:00,,,1.032,,,,,57.000,,,,
2023-06-03 18:09:00,,,1.036,,,,,,,,,
2023-06-03 18:10:00,,,1.043,,,,,,,,,
2023-06-03 18:11:00,,,1.043,,,,,,,,,
2023-06-03 18:12:00,,,1.043,,,,,,,,,
2023-06-03 18:13:00,,,1.043,,,,,55.000,,,,
2023-06-03 18:14:00,,,1.043,,,,,,,,,
2023-06-03 18:15:00,,,1.043,,,,,,,,,
2023-06-03 18:16:00,,,1.043,,,,,58.000,,,,
2023-06-03 18:17:00,,,1.043,,,,,,,,,
2023-06-03 18:18:00,,,1.043,,,,,,,,,
2023-06-03 18:19:00,,,1.043,,,,,,,,,
2023-06-03 18:20:00,,,1.043,,,,,,,,,
2023-06-03 18:21:00,,,1.043,,,,,,,,,
2023-06-03 18:22:00,,,1.048,,,,,,,,,
2023-06-03 18:23:00,,,1.054,,,,,,,,,
2023-06-03 18:24:00,,,1.054,,,,,59.000,,,,
2023-06-03 18:25:00,,,1.054,,,,,,,,,
2023-06-03 18:26:00,,,1.054,,,,,,,,,
2023-06-03 18:27:00,,,1.054,,,,,,,,,
2023-06-03 18:28:00,,,1.054,,,,,59.000,,,,
2023-06-03 18:29:00,,,1.054,,,,,,,,,
2023-06-03 18:30:00,,,1.054,,,,,,,,,
2023-06-03 18:31:00,,,1.054,,,,,,,,,
2023-06-03 18:32:00,,,1.054,,,,,,,,,
2023-06-03 18:33:00,,,1.054,,,,,,,,,
2023-06-03 18:34:00,,,1.054,,,,,60.000,,,,
2023-06-03 18:35:00,,,1.054,,,,,,,,,
2023-06-03 18:36:00,,,1.054,,,,,,,,,
2023-06-03 18:37:00,,,1.040,,,,,,,,,
2023-06-03 18:38:00,,,1.032,,,,,,,,,
2023-06-03 18:39:00,,,1.032,,,,,,,,,
2023-06-03 18:40:00,,,1.032,,,,,,,,,
2023-06-03 18:41:00,,,1.032,,,,,59.000,,,,
2023-06-03 18:42:00,,,1.032,,,,,,,,,
2023-06-03 18:43:00,,,1.032,,,,,57.000,,,,
2023-06-03 18:44:00,,,1.032,,,,,,,,,
2023-06-03 18:45:00,,,1.032,,,,,,,,,
2023-06-03 18:46:00,,,1.032,,,,,,,,,
2023-06-03 18:47:00,,,1.032,,,,,,,,,
2023-06-03 18:48:00,,,1.032,,,,,58.000,,,,
2023-06-03 18:49:00,,,1.032,,,,,,,,,
2023-06-03 18:50:00,,,1.032,,,,,,,,,
2023-06-03 18:51:00,,,1.037,,,,,,,,,
2023-06-03 18:52:00,,,1.055,,,,,,,,,
2023-06-03 18:53:00,,,1.055,,,,,,,,,
2023-06-03 18:54:00,,,1.055,,,,,,,,,
2023-06-03 18:55:00,,,1.055,,,,,59.500,,,,
2023-06-03 18:56:00,,,1.055,,,,,59.000,,,,
2023-06-03 18:57:00,,,1.055,,,,,,,,,
2023-06-03 18:58:00,,,1.055,,,,,,,,,
2023-06-03 18:59:00,,,1.055,,,,,,,,,
2023-06-03 19:00:00,,,1.055,,,,,,,,,
2023-06-03 19:01:00,,,1.055,,,,,,,,,
2023-06-03 19:02:00,,,1.055,,,,,,,,,
2023-06-03 19:03:00,,,1.055,,,,,,,,,
2023-06-03 19:04:00,,,1.054,,,,,,,,,
2023-06-03 19:05:00,,,1.054,,,,,60.000,,,,
2023-06-03 19:06:00,,,1.054,,,,,,,,,
2023-06-03 19:07:00,,,1.054,,,,,,,,,
2023-06-03 19:08:00,,,1.054,,,,,58.000,,,,
2023-06-03 19:09:00,,,1.054,,,,,,,,,
2023-06-03 19:10:00,,,1.054,,,,,,,,,
2023-06-03 19:11:00,,,1.054,,,,,,,,,
2023-06-03 19:12:00,,,1.054,,,,,55.000,,,,
2023-06-03 19:13:00,,,1.054,,,,,,,,,
2023-06-03 19:14:00,,,1.054,,,,,,,,,
2023-06-03 19:15:00,,,1.054,,,,,,,,,
2023-06-03 19:16:00,,,1.054,,,,,,,,,
2023-06-03 19:17:00,,,1.054,,,,,,,,,
2023-06-03 19:18:00,,,1.052,,,,,,,,,
2023-06-03 19:19:00,,,1.032,,,,,,,,,
2023-06-03 19:20:00,,,1.032,,,,,56.000,,,,
2023-06-03 19:21:00,,,1.032,,,,,55.000,,,,
2023-06-03 19:22:00,,,1.032,,,,,,,,,
2023-06-03 19:23:00,,,1.032,,,,,,,,,
2023-06-03 19:24:00,,,1.032,,,,,,,,,
2023-06-03 19:25:00,,,1.032,,,,,,,,,
2023-06-03 19:26:00,,,1.032,,,,,,,,,
2023-06-03 19:27:00,,,1.032,,,,,,,,,
2023-06-03 19:28:00,,,1.032,,,,,,,,,
2023-06-03 19:29:00,,,1.032,,,,,,,,,
2023-06-03 19:30:00,,,1.032,,,,,55.000,,,,
2023-06-03 19:31:00,,,1.032,,,,,59.000,,,,
2023-06-03 19:32:00,,,1.032,,,,,,,,,
2023-06-03 19:33:00,,,1.048,,,,,,,,,
2023-06-03 19:34:00,,,1.065,,,,,,,,,
2023-06-03 19:35:00,,,1.065,,,,,,,,,
2023-06-03 19:36:00,,,1.065,,,,,54.000,,,,
2023-06-03 19:37:00,,,1.065,,,,,,,,,
2023-06-03 19:38:00,,,1.065,,,,,,,,,
2023-06-03 19:39:00,,,1.065,,,,,,,,,
2023-06-03 19:40:00,,,1.065,,,,,,,,11.000,
2023-06-03 19:41:00,,,1.065,,,,,,,,,
2023-06-03 19:42:00,,,1.065,,,,,55.000,,,,
2023-06-03 19:43:00,,,1.065,,,,,,,,,
2023-06-03 19:44:00,,,1.065,,,,,,,,,
2023-06-03 19:45:00,,,1.065,,,,,,,,,
2023-06-03 19:46:00,,,1.065,,,,,,,,,
2023-06-03 19:47:00,,,1.061,,,,,,,,,
2023-06-03 19:48:00,,,1.058,,,,,,,,,
2023-06-03 19:49:00,,,1.058,,,,,,,,,
2023-06-03 19:50:00,,,1.058,,,,,58.000,,,,
2023-06-03 19:51:00,,,1.058,,,,,,,,,
2023-06-03 19:52:00,,,1.058,,,,,59.000,,,,
2023-06-03 19:53:00,,,1.058,,,,,,,,,
2023-06-03 19:54:00,,,1.058,,,,,,,,,
2023-06-03 19:55:00,,,1.058,,,,,,,,,
2023-06-03 19:56:00,,,1.058,,,,,,,,,
2023-06-03 19:57:00,,,1.058,,,,,,,,,
2023-06-03 19:58:00,,,1.058,,,,,60.000,,,,
2023-06-03 19:59:00,,,1.058,,,,,,,,,
2023-06-03 20:00:00,,,1.123,,,,,,,,,
2023-06-03 20:01:00,,,1.155,,,,,,,,,
2023-06-03 20:02:00,,,1.155,,,,,,,,9.000,
2023-06-03 20:03:00,,,1.155,,,,,,,,,
2023-06-03 20:04:00,,,1.155,,,,,58.480,,,,
2023-06-03 20:05:00,,,1.155,,,,,,,,,
2023-06-03 20:06:00,,,1.155,,,,,,,,,
2023-06-03 20:07:00,,,1.155,,,,,60.000,,,,
2023-06-03 20:08:00,,,1.155,,,,,,,,,
2023-06-03 20:09:00,,,1.155,,,,,,,,,
2023-06-03 20:10:00,,,1.155,,,,,,,,,
2023-06-03 20:11:00,,,1.155,,,,,,,,,
2023-06-03 20:12:00,,,1.155,,,,,56.000,,,,
2023-06-03 20:13:00,,,1.155,,,,,,,,,
2023-06-03 20:14:00,,,1.155,,,,,,,,,
2023-06-03 20:15:00,,,1.051,,,,,,,,,
2023-06-03 20:16:00,,,1.038,,,,,,,,,
2023-06-03 20:17:00,,,1.038,,,,,56.000,,,,
2023-06-03 20:18:00,,,1.038,,,,,,,,,
2023-06-03 20:19:00,,,1.104,,,,,,,,,
2023-06-03 20:20:00,,,1.123,,,,,,,,,
2023-06-03 20:21:00,,,1.123,,,,,,,,,
2023-06-03 20:22:00,,,1.123,,,,,55.000,,,,
2023-06-03 20:23:00,,,1.123,,,,,,,,,
2023-06-03 20:24:00,,,1.123,,,,,,,,,
2023-06-03 20:25:00,,,1.123,,,,,,,,,
2023-06-03 20:26:00,,,1.123,,,,,55.000,,,,
2023-06-03 20:27:00,,,1.123,,,,,,,,4.163,
2023-06-03 20:28:00,,,1.123,,,,,,,,0.837,
2023-06-03 20:29:00,,,1.123,,,,,,,,1.000,
2023-06-03 20:30:00,,,1.123,,,,,,,,,
2023-06-03 20:31:00,,,1.123,,,,,,,,,
2023-06-03 20:32:00,,,1.123,,,,,63.000,,,,
2023-06-03 20:33:00,,,1.123,,,,,,,,31.000,
2023-06-03 20:34:00,,,1.321,,,,,,,,13.000,
2023-06-03 20:35:00,,,1.355,,,,,,,,,
2023-06-03 20:36:00,,,1.355,,,,,,,,,
2023-06-03 20:37:00,,,1.355,,,,,,,,,
2023-06-03 20:38:00,,,1.355,,,,,,,,,
2023-06-03 20:39:00,,,1.355,,,,,70.000,,,,
2023-06-03 20:40:00,,,1.355,,,,,,,,45.404,
2023-06-03 20:41:00,,,1.355,,,,,73.000,,,0.596,
2023-06-03 20:42:00,,,1.355,,,,,,,,,
2023-06-03 20:43:00,,,1.355,,,,,,,,,
2023-06-03 20:44:00,,,1.355,,,,,,,,,
2023-06-03 20:45:00,,,1.355,,,,,,,,,
2023-06-03 20:46:00,,,1.355,,,,,,,,,
2023-06-03 20:47:00,,,1.355,,,,,105.000,,,10.000,
2023-06-03 20:48:00,,,1.355,,,,,,,,,
2023-06-03 20:49:00,,,1.298,,,,,,,,9.000,
2023-06-03 20:50:00,,,1.335,,,,,,,,,
2023-06-03 20:51:00,,,1.335,,,,,,,,,
2023-06-03 20:52:00,,,1.335,,,,,88.000,,,,
2023-06-03 20:53:00,,,1.335,,,,,,,,,
2023-06-03 20:54:00,,,1.335,,,,,,,,,
2023-06-03 20:55:00,,,1.335,,,,,,,,,
2023-06-03 20:56:00,,,1.335,,,,,,,,,
2023-06-03 20:57:00,,,1.335,,,,,,,,,
2023-06-03 20:58:00,,,1.335,,,,,,,,,
2023-06-03 20:59:00,,,1.335,,,,,,,,,
2023-06-03 21:00:00,,,1.335,,,,,74.000,,,,
2023-06-03 21:01:00,,,1.335,,,,,,,,6.000,
2023-06-03 21:02:00,,,1.335,,,,,,,,,
2023-06-03 21:03:00,,,1.335,,,,,,,,,
2023-06-03 21:04:00,,,1.335,,,,,71.000,,,,
2023-06-03 21:05:00,,,1.198,,,,,,,,,
2023-06-03 21:06:00,,,1.162,,,,,,,,,
2023-06-03 21:07:00,,,1.162,,,,,69.000,,,,
2023-06-03 21:08:00,,,1.162,,,,,,,,,
2023-06-03 21:09:00,,,1.162,,,,,,,,,
2023-06-03 21:10:00,,,1.162,,,,,,,,,
2023-06-03 21:11:00,,,1.162,,,,,,,,,
2023-06-03 21:12:00,,,1.162,,,,,71.000,,,,
2023-06-03 21:13:00,,,1.162,,,,,,,,,
2023-06-03 21:14:00,,,1.162,,,,,,,,,
2023-06-03 21:15:00,,,1.162,,,,,,,,,
2023-06-03 21:16:00,,,1.162,,,,,68.000,,,9.499,
2023-06-03 21:17:00,,,1.162,,,,,,,,4.501,
2023-06-03 21:18:00,,,1.162,,,,,,,,,
2023-06-03 21:19:00,,,1.162,,,,,,,,,
2023-06-03 21:20:00,,,1.218,,,,,,,,,
2023-06-03 21:21:00,,,1.255,,,,,,,,,
2023-06-03 21:22:00,,,1.232,,,,,,,,,
2023-06-03 21:23:00,,,1.192,,,,,,,,,
2023-06-03 21:24:00,,,1.192,,,,,67.000,,,,
2023-06-03 21:25:00,,,1.192,,,,,,,,,
2023-06-03 21:26:00,,,1.192,,,,,,,,,
2023-06-03 21:27:00,,,1.192,,,,,,,,,
2023-06-03 21:28:00,,,1.192,,,,,,,,,
2023-06-03 21:29:00,,,1.192,,,,,,,,,
2023-06-03 21:30:00,,,1.192,,,,,65.000,,,,
2023-06-03 21:31:00,,,1.192,,,,,,,,2.000,
2023-06-03 21:32:00,,,1.192,,,,,,,,,
2023-06-03 21:33:00,,,1.192,,,,,67.000,,,,
2023-06-03 21:34:00,,,1.192,,,,,,,,,
2023-06-03 21:35:00,,,1.192,,,,,,,,,
2023-06-03 21:36:00,,,1.192,,,,,,,,,
2023-06-03 21:37:00,,,1.246,,,,,,,,,
2023-06-03 21:38:00,,,1.282,,,,,,,,,
2023-06-03 21:39:00,,,1.245,,,,,,,,,
2023-06-03 21:40:00,,,1.245,,,,,71.000,,,,
2023-06-03 21:41:00,,,1.245,,,,,66.000,,,,
2023-06-03 21:42:00,,,1.245,,,,,,,,,
2023-06-03 21:43:00,,,1.245,,,,,,,,,
2023-06-03 21:44:00,,,1.245,,,,,,,,,
2023-06-03 21:45:00,,,1.245,,,,,,,,,
2023-06-03 21:46:00,,,1.245,,,,,,,,,
2023-06-03 21:47:00,,,1.245,,,,,,,,,
2023-06-03 21:48:00,,,1.245,,,,,70.000,,,,
2023-06-03 21:49:00,,,1.245,,,,,,,,,
2023-06-03 21:50:00,,,1.245,,,,,,,,,
2023-06-03 21:51:00,,,1.245,,,,,,,,,
2023-06-03 21:52:00,,,1.245,,,,,68.000,,,,
2023-06-03 21:53:00,,,1.340,,,,,,,,,
2023-06-03 21:54:00,,,1.384,,,,,,,,,
2023-06-03 21:55:00,,,1.318,,,,,,,,,
2023-06-03 21:56:00,,,1.318,,,,,,,,,
2023-06-03 21:57:00,,,1.318,,,,,,,,,
2023-06-03 21:58:00,,,1.318,,,,,,,,,
2023-06-03 21:59:00,,,1.318,,,,,,,,,
2023-06-03 22:00:00,,0.017,1.318,,,,,62.000,,,,
2023-06-03 22:01:00,,0.017,1.318,,,,,,,,,
2023-06-03 22:02:00,,0.017,1.318,,,,,,,,,
2023-06-03 22:03:00,,0.017,1.318,,,,,,,,,
2023-06-03 22:04:00,,0.017,1.318,,,,,,,,,
2023-06-03 22:05:00,,0.017,1.318,,,,,73.000,,,,
2023-06-03 22:06:00,,0.017,1.318,,,,,,,,,
2023-06-03 22:07:00,,0.017,1.318,,,,,68.000,,,,
2023-06-03 22:08:00,,0.017,1.318,,,,,,,,,
2023-06-03 22:09:00,,0.017,1.266,,,,,,,,,
2023-06-03 22:10:00,,0.017,1.201,,,,,,,,,
2023-06-03 22:11:00,,0.017,1.201,,,,,,,,,
2023-06-03 22:12:00,,0.017,1.201,,,,,,,,,
2023-06-03 22:13:00,,0.017,1.201,,,,,67.000,,,,
2023-06-03 22:14:00,,0.017,1.201,,,,,,,,,
2023-06-03 22:15:00,,0.017,1.201,,,,,,,,,
2023-06-03 22:16:00,,0.017,1.201,,,,,65.000,,,,
2023-06-03 22:17:00,,0.017,1.201,,,,,,,,,
2023-06-03 22:18:00,,0.017,1.201,,,,,,,,,
2023-06-03 22:19:00,,0.017,1.201,,,,,,,,11.963,
2023-06-03 22:20:00,,0.017,1.201,,,,,,,0.200,4.037,
2023-06-03 22:21:00,,0.017,1.201,,,,,,,0.200,,
2023-06-03 22:22:00,,0.017,1.201,,,,,66.000,,0.200,12.501,
2023-06-03 22:23:00,,0.017,1.201,,,,,,,0.200,17.499,
2023-06-03 22:24:00,,0.017,1.264,,,,,,,0.200,,
2023-06-03 22:25:00,,0.017,1.273,,,,,,,,,
2023-06-03 22:26:00,,0.017,1.244,,,,,64.000,,,,
2023-06-03 22:27:00,,0.017,1.244,,,,,,,,,
2023-06-03 22:28:00,,0.017,1.244,,,,,,,,,
2023-06-03 22:29:00,,0.017,1.244,,,,,,,,,
2023-06-03 22:30:00,,0.017,1.244,,,,,,,,,
2023-06-03 22:31:00,,0.017,1.244,,,,,,,,16.000,
2023-06-03 22:32:00,,0.017,1.244,,,,,,,,10.000,
2023-06-03 22:33:00,,0.017,1.244,,,,,,,,,
2023-06-03 22:34:00,,0.017,1.244,,,,,,,,12.000,
2023-06-03 22:35:00,,0.017,1.244,,,,,,,,13.588,
2023-06-03 22:36:00,,0.017,1.244,,,,,,,,20.412,
2023-06-03 22:37:00,,0.017,1.244,,,,,66.000,,,,
2023-06-03 22:38:00,,0.017,1.244,,,,,,,,,
2023-06-03 22:39:00,,0.017,1.206,,,,,,,,,
2023-06-03 22:40:00,,0.017,1.175,,,,,,,,,
2023-06-03 22:41:00,,0.017,1.175,,,,,,,,,
2023-06-03 22:42:00,,0.017,1.175,,,,,66.000,,,,
2023-06-03 22:43:00,,0.017,1.175,,,,,,,,,
2023-06-03 22:44:00,,0.017,1.175,,,,,,,,,
2023-06-03 22:45:00,,0.017,1.175,,,,,,,,,
2023-06-03 22:46:00,,0.017,1.175,,,,,,,,,
2023-06-03 22:47:00,,0.017,1.175,,,,,,,,,
2023-06-03 22:48:00,,0.017,1.175,,,,,,,,,
2023-06-03 22:49:00,,0.017,1.175,,,,,,,,,
2023-06-03 22:50:00,,0.017,1.175,,,,,68.000,,,,
2023-06-03 22:51:00,,0.017,1.175,,,,,,,,,
2023-06-03 22:52:00,,0.017,1.175,,,,,,,,,
2023-06-03 22:53:00,,0.017,1.175,,,,,71.000,,,,
2023-06-03 22:54:00,,0.017,1.256,,,,,,,,,
2023-06-03 22:55:00,,0.017,1.186,,,,,,,,,
2023-06-03 22:56:00,,0.017,1.186,,,,,66.000,,,,
2023-06-03 22:57:00,,0.017,1.186,,,,,,,,,
2023-06-03 22:58:00,,0.017,1.186,,,,,,,,,
2023-06-03 22:59:00,,0.017,1.186,,,,,,,,,
2023-06-03 23:00:00,,,1.186,,,,,,,,,
2023-06-03 23:01:00,,,1.186,,,,,68.000,46.000,,,111.000
2023-06-03 23:02:00,,,1.186,,,,,,,,,
2023-06-03 23:03:00,,,1.186,,,,,,,,,
2023-06-03 23:04:00,,,1.186,,,,,,,,,
2023-06-03 23:05:00,,,1.186,,,,,,,,,
2023-06-03 23:06:00,,,1.186,,,,,,,,,
2023-06-03 23:07:00,,,1.186,,,,,,,,,
2023-06-03 23:08:00,,,1.186,,,,,,,,,
2023-06-03 23:09:00,,,1.214,,,,,,,,,
2023-06-03 23:10:00,,,1.244,,,,,68.000,,,,
2023-06-03 23:11:00,,,1.244,,,,,,,,,
2023-06-03 23:12:00,,,1.244,,,,,66.000,,,,
2023-06-03 23:13:00,,,1.244,,,,,,,,,
2023-06-03 23:14:00,,,1.244,,,,,,,,,
2023-06-03 23:15:00,,,1.244,,,,,,,,,
2023-06-03 23:16:00,,,1.244,,,,,,,,,
2023-06-03 23:17:00,,,1.244,,,,,,,,,
2023-06-03 23:18:00,,,1.244,,,,,64.000,,,,
2023-06-03 23:19:00,,,1.244,,,,,,,,,
2023-06-03 23:20:00,,,1.244,,,,,,,,,
2023-06-03 23:21:00,,,1.244,,,,,,,,,
2023-06-03 23:22:00,,,1.244,,,,,,,,,
2023-06-03 23:23:00,,,1.244,,,,,,,,,
2023-06-03 23:24:00,,,1.266,,,,,87.000,,,,
2023-06-03 23:25:00,,,1.284,,,,,,,,4.331,
2023-06-03 23:26:00,,,1.284,,,,,,,,7.314,
2023-06-03 23:27:00,,,1.284,,,,,63.000,,,7.314,
2023-06-03 23:28:00,,,1.284,,,,,,,,7.314,
2023-06-03 23:29:00,,,1.284,,,,,,,,7.314,
2023-06-03 23:30:00,,,1.284,,,,,,,,7.314,
2023-06-03 23:31:00,,,1.284,,,,,,,,7.314,
2023-06-03 23:32:00,,,1.284,,,,,,,,7.314,
2023-06-03 23:33:00,,,1.284,,,,,,,,7.314,
2023-06-03 23:34:00,,,1.284,,,,,,,,7.314,
2023-06-03 23:35:00,,,1.284,,,,,,,,9.844,
2023-06-03 23:36:00,,,1.284,,,,,,,,,
2023-06-03 23:37:00,,,1.284,,,,,,,,9.000,
2023-06-03 23:38:00,,,1.284,,,,,,,,6.000,
2023-06-03 23:39:00,,,1.259,,,,,,,,,
2023-06-03 23:40:00,,,1.241,,,,,110.000,,,,
2023-06-03 23:41:00,,,1.241,,,,,,,,,
2023-06-03 23:42:00,,,1.241,,,,,,,,,
2023-06-03 23:43:00,,,1.241,,,,,,,,,
2023-06-03 23:44:00,,,1.241,,,,,,,,,
2023-06-03 23:45:00,,,1.241,,,,,74.000,,,,
2023-06-03 23:46:00,,,1.241,,,,,,,,,
2023-06-03 23:47:00,,,1.241,,,,,,,,,
2023-06-03 23:48:00,,,1.241,,,,,,,,,
2023-06-03 23:49:00,,,1.241,,,,,,,,,
2023-06-03 23:50:00,,,1.241,,,,,70.000,,,8.000,
2023-06-03 23:51:00,,,1.241,,,,,,,,,
2023-06-03 23:52:00,,,1.241,,,,,,,,,
2023-06-03 23:53:00,,,1.241,,,,,,,,,
2023-06-03 23:54:00,,,1.272,,,,,,,,5.000,
2023-06-03 23:55:00,,,1.292,,,,,71.000,,,,
2023-06-03 23:56:00,,,1.292,,,,,,,,,
2023-06-03 23:57:00,,,1.292,,,,,,,,,
2023-06-03 23:58:00,,,1.292,,,,,,,,,
2023-06-03 23:59:00,,,1.292,,,,,67.000,,,,
2023-06-04 00:00:00,,0.017,1.292,,,,,,,0.200,,
2023-06-04 00:01:00,,0.017,1.292,,,,,,,0.200,25.730,
2023-06-04 00:02:00,,0.017,1.292,,,,,,,0.200,31.428,
2023-06-04 00:03:00,,0.017,1.292,,,,,,,0.200,31.428,
2023-06-04 00:04:00,,0.017,1.292,,,,,,,0.200,19.414,
2023-06-04 00:05:00,,0.017,1.292,,,,,,,,,
2023-06-04 00:06:00,,0.017,1.292,,,,,60.000,,,,
2023-06-04 00:07:00,,0.017,1.292,,,,,,,,,
2023-06-04 00:08:00,,0.017,1.292,,,,,,,,,
2023-06-04 00:09:00,,0.017,1.249,,,,,63.000,,,,
2023-06-04 00:10:00,,0.017,1.240,,,,,,,,,
2023-06-04 00:11:00,,0.017,1.240,,,,,,,,,
2023-06-04 00:12:00,,0.017,1.240,,,,,60.000,,,,
2023-06-04 00:13:00,,0.017,1.240,,,,,61.955,,,,
2023-06-04 00:14:00,,0.017,1.240,,,,,,,,,
2023-06-04 00:15:00,,0.017,1.240,,,,,,,,,
2023-06-04 00:16:00,,0.017,1.240,,,,,65.000,,,,
2023-06-04 00:17:00,,0.017,1.240,,,,,,,,,
2023-06-04 00:18:00,,0.017,1.240,,,,,,,,,
2023-06-04 00:19:00,,0.017,1.240,,,,,,,,6.471,
2023-06-04 00:20:00,,0.017,1.240,,,,,,,0.600,39.529,
2023-06-04 00:21:00,,0.017,1.240,,,,,,,0.600,13.520,
2023-06-04 00:22:00,,0.017,1.240,,,,,,,0.600,58.888,
2023-06-04 00:23:00,,0.017,1.240,,,,,,,0.600,17.592,
2023-06-04 00:24:00,,0.017,1.358,,,,,,,0.600,84.186,
2023-06-04 00:25:00,,0.017,1.333,,,,,,,0.800,26.877,
2023-06-04 00:26:00,,0.017,1.333,,,,,,,0.800,26.877,
2023-06-04 00:27:00,,0.017,1.333,,,,,,,0.800,26.877,
2023-06-04 00:28:00,,0.017,1.333,,,,,,,0.800,26.877,
2023-06-04 00:29:00,,0.017,1.333,,,,,,,0.800,26.877,
2023-06-04 00:30:00,,0.017,1.333,,,,,,,0.600,26.877,
2023-06-04 00:31:00,,0.017,1.333,,,,,,,0.600,26.877,
2023-06-04 00:32:00,,0.017,1.333,,,,,,,0.600,26.877,
2023-06-04 00:33:00,,0.017,1.333,,,,,107.000,,0.600,26.877,
2023-06-04 00:34:00,,0.017,1.333,,,,,,,0.600,28.573,
2023-06-04 00:35:00,,0.017,1.333,,,,,,,0.400,27.921,
2023-06-04 00:36:00,,0.017,1.333,,,,,,,0.400,24.242,
2023-06-04 00:37:00,,0.017,1.333,,,,,89.000,,0.400,10.189,
2023-06-04 00:38:00,,0.017,1.333,,,,,,,0.400,16.252,
2023-06-04 00:39:00,,0.017,1.285,,,,,,,0.400,21.748,
2023-06-04 00:40:00,,0.017,1.219,,,,,,,0.400,40.000,
2023-06-04 00:41:00,,0.017,1.219,,,,,,,0.400,2.888,
2023-06-04 00:42:00,,0.017,1.219,,,,,,,0.400,11.556,
2023-06-04 00:43:00,,0.017,1.219,,,,,,,0.400,23.007,
2023-06-04 00:44:00,,0.017,1.219,,,,,,,0.400,23.007,
2023-06-04 00:45:00,,0.017,1.219,,,,,,,0.200,23.007,
2023-06-04 00:46:00,,0.017,1.219,,,,,,,0.200,7.535,
2023-06-04 00:47:00,,0.017,1.219,,,,,,,0.200,3.725,
2023-06-04 00:48:00,,0.017,1.219,,,,,,,0.200,3.725,
2023-06-04 00:49:00,,0.017,1.219,,,,,,,0.200,3.725,
2023-06-04 00:50:00,,0.017,1.219,,,,,,,,3.725,
2023-06-04 00:51:00,,0.017,1.219,,,,,56.000,,,3.725,
2023-06-04 00:52:00,,0.017,1.219,,,,,,,,3.000,
2023-06-04 00:53:00,,0.017,1.219,,,,,,,,,
2023-06-04 00:54:00,,0.017,1.146,,,,,,,,,
2023-06-04 00:55:00,,0.017,1.064,,,,,,,,,
2023-06-04 00:56:00,,0.017,1.064,,,,,57.000,,,,
2023-06-04 00:57:00,,0.017,1.064,,,,,,,,,
2023-06-04 00:58:00,,0.017,1.064,,,,,55.000,,,,
2023-06-04 00:59:00,,0.017,1.064,,,,,,,,,
2023-06-04 01:00:00,,,1.064,,,,,,,,,
