"Time (s)";"Magnetic field x (µT)";"Magnetic field y (µT)";"Magnetic field z (µT)"
3,162974381E3;-1,012500000E1;7,125000000E0;-3,387500000E1
3,163974381E3;-1,637500000E1;-4,375000000E-1;-3,000000000E1
3,164974381E3;-3,125000000E-1;1,506250000E1;-3,012500000E1
3,165974381E3;-2,062500000E0;1,368750000E1;-3,106250000E1
3,166974381E3;-4,937500000E0;1,431250000E1;-3,168750000E1
3,167974381E3;-5,625000000E0;1,318750000E1;-3,162500000E1
3,168974381E3;-2,062500000E0;1,475000000E1;-3,100000000E1
3,169974381E3;-3,375000000E0;1,493750000E1;-3,037500000E1
3,170974381E3;-8,250000000E0;1,081250000E1;-2,856250000E1
3,171974381E3;-1,543750000E1;-5,750000000E0;-2,656250000E1
3,172974381E3;-9,687500000E0;-2,075000000E1;-2,312500000E1
3,173974381E3;-1,931250000E1;-5,125000000E0;-2,562500000E1
3,174974381E3;1,043750000E1;6,750000000E0;-3,043750000E1
3,175974381E3;-7,500000000E-1;-2,618750000E1;-1,956250000E1
3,176974381E3;1,925000000E1;-7,562500000E0;-2,668750000E1
3,177974381E3;1,812500000E1;-1,250000000E-1;-2,850000000E1
3,178974381E3;8,125000000E0;8,812500000E0;-3,343750000E1
3,179974381E3;3,000000000E0;6,812500000E0;-3,625000000E1
3,180974381E3;6,437500000E0;9,875000000E0;-3,537500000E1
3,181974381E3;6,312500000E0;1,287500000E1;-3,381250000E1
3,182974381E3;8,000000000E0;1,362500000E1;-3,300000000E1
3,183974381E3;5,750000000E0;1,462500000E1;-3,231250000E1
3,184974381E3;6,562500000E0;1,300000000E1;-3,100000000E1
3,185974381E3;8,562500000E0;1,112500000E1;-3,106250000E1
3,186974381E3;1,106250000E1;9,000000000E0;-3,112500000E1
3,187974381E3;9,562500000E0;9,625000000E0;-3,225000000E1
3,188974381E3;4,750000000E0;1,218750000E1;-3,312500000E1
3,189974381E3;3,437500000E0;1,243750000E1;-3,325000000E1
3,190974381E3;3,937500000E0;1,318750000E1;-3,325000000E1
3,191974381E3;3,250000000E0;1,406250000E1;-3,262500000E1
3,192974381E3;2,000000000E0;1,250000000E1;-3,325000000E1
3,193974381E3;2,250000000E0;1,306250000E1;-3,343750000E1
3,194974381E3;2,812500000E0;1,312500000E1;-3,312500000E1
3,195974381E3;3,437500000E0;1,143750000E1;-3,412500000E1
3,196974381E3;2,000000000E0;7,750000000E0;-3,562500000E1
3,197974381E3;3,750000000E0;1,187500000E1;-3,393750000E1
3,198974381E3;2,500000000E0;1,300000000E1;-3,443750000E1
3,199974381E3;1,062500000E0;1,256250000E1;-3,331250000E1
3,200974381E3;6,875000000E-1;1,281250000E1;-3,356250000E1
3,201974381E3;3,625000000E0;1,162500000E1;-3,393750000E1
3,202974381E3;1,250000000E-1;1,243750000E1;-3,318750000E1
3,203974381E3;-7,937500000E0;7,562500000E0;-3,418750000E1
3,204974381E3;-6,875000000E0;8,437500000E0;-3,356250000E1
3,205974381E3;-8,750000000E-1;1,018750000E1;-3,256250000E1
3,206974381E3;-1,125000000E0;1,025000000E1;-3,281250000E1
3,207974381E3;-4,312500000E0;1,218750000E1;-3,206250000E1
3,208974381E3;-7,187500000E0;1,256250000E1;-3,156250000E1
3,209974381E3;-7,312500000E0;1,193750000E1;-3,162500000E1
3,210974381E3;-7,125000000E0;1,118750000E1;-3,225000000E1
3,211974381E3;-7,000000000E0;1,100000000E1;-3,200000000E1
3,212974381E3;-7,937500000E0;1,156250000E1;-3,162500000E1
3,213974381E3;-7,937500000E0;1,131250000E1;-3,081250000E1
3,214974381E3;-7,062500000E0;1,193750000E1;-3,037500000E1
3,215974381E3;-5,562500000E0;1,362500000E1;-2,887500000E1
3,216974381E3;-6,562500000E0;1,518750000E1;-2,731250000E1
3,217974381E3;-7,000000000E0;1,518750000E1;-2,550000000E1
3,218974381E3;-6,687500000E0;1,581250000E1;-2,593750000E1
3,219974381E3;-8,000000000E0;1,618750000E1;-2,481250000E1
3,220974381E3;-7,375000000E0;1,618750000E1;-2,481250000E1
3,221974381E3;-8,312500000E0;1,506250000E1;-2,537500000E1
3,222974381E3;-7,812500000E0;1,493750000E1;-2,562500000E1
3,223974381E3;-9,375000000E-1;1,256250000E1;-3,031250000E1
3,224974381E3;-1,187500000E0;1,318750000E1;-3,012500000E1
3,225974381E3;-1,875000000E0;1,312500000E1;-3,000000000E1
3,226974381E3;-8,750000000E-1;1,275000000E1;-3,018750000E1
3,227974381E3;1,193750000E1;4,437500000E0;-3,131250000E1
3,228974381E3;1,262500000E1;3,687500000E0;-3,175000000E1
3,229974381E3;8,875000000E0;7,375000000E0;-3,318750000E1
3,230974381E3;3,625000000E0;8,187500000E0;-3,325000000E1
3,231974381E3;3,000000000E0;7,812500000E0;-3,331250000E1
3,232974381E3;2,875000000E0;8,750000000E0;-3,356250000E1
3,233974381E3;3,562500000E0;9,000000000E0;-3,293750000E1
3,234974381E3;2,375000000E0;1,125000000E1;-3,256250000E1
3,235974381E3;2,812500000E0;1,143750000E1;-3,162500000E1
3,236974381E3;2,375000000E0;1,112500000E1;-3,237500000E1
3,237974381E3;2,062500000E0;1,093750000E1;-3,175000000E1
3,238974381E3;2,687500000E0;1,062500000E1;-3,268750000E1
3,239974381E3;2,187500000E0;1,081250000E1;-3,218750000E1
3,240974381E3;2,250000000E0;1,018750000E1;-3,256250000E1
3,241974381E3;2,687500000E0;1,125000000E1;-3,156250000E1
3,242974381E3;2,937500000E0;9,250000000E0;-3,225000000E1
3,243974381E3;1,312500000E0;8,437500000E0;-3,325000000E1
3,244974381E3;9,375000000E-1;1,025000000E1;-3,262500000E1
3,245974381E3;-6,125000000E0;1,343750000E1;-2,781250000E1
3,246974381E3;-5,312500000E0;1,393750000E1;-2,693750000E1
3,247974381E3;-5,437500000E0;1,343750000E1;-2,787500000E1
3,248974381E3;-2,812500000E0;9,875000000E0;-3,125000000E1
3,249974381E3;-3,000000000E0;8,812500000E0;-3,200000000E1
3,250974381E3;-2,437500000E0;9,375000000E0;-3,187500000E1
3,251974381E3;-4,187500000E0;9,562500000E0;-3,143750000E1
3,252974381E3;6,250000000E-2;7,437500000E0;-2,925000000E1
3,253974381E3;-5,625000000E0;7,250000000E0;-2,937500000E1
3,254974381E3;-7,437500000E0;7,125000000E0;-2,943750000E1
3,255974381E3;-7,312500000E0;6,437500000E0;-2,956250000E1
3,256974381E3;-6,875000000E0;6,312500000E0;-3,012500000E1
3,257974381E3;-6,750000000E0;7,375000000E0;-2,987500000E1
3,258974381E3;-4,000000000E0;7,250000000E0;-3,043750000E1
3,259974381E3;-3,250000000E0;7,562500000E0;-2,981250000E1
3,260974381E3;-3,687500000E0;7,500000000E0;-3,075000000E1
3,261974381E3;-3,562500000E0;7,437500000E0;-3,068750000E1
3,262974381E3;-3,250000000E0;7,500000000E0;-3,018750000E1
3,263974381E3;-3,125000000E0;7,875000000E0;-3,006250000E1
3,264974381E3;-3,562500000E0;8,187500000E0;-2,981250000E1
3,265974381E3;-3,437500000E0;8,187500000E0;-2,987500000E1
3,266974381E3;-3,937500000E0;7,687500000E0;-2,981250000E1
3,267974381E3;-8,437500000E0;8,437500000E0;-2,881250000E1
3,268974381E3;-7,687500000E0;1,006250000E1;-2,700000000E1
3,269974381E3;-8,250000000E0;1,175000000E1;-2,600000000E1
3,270974381E3;-5,437500000E0;1,256250000E1;-2,850000000E1
3,271974381E3;-8,875000000E0;1,175000000E1;-2,687500000E1
3,272974381E3;-8,937500000E0;9,437500000E0;-2,675000000E1
3,273974381E3;1,081250000E1;9,750000000E0;-2,487500000E1
3,274974381E3;1,950000000E1;-2,562500000E0;-2,831250000E1
3,275974381E3;1,250000000E0;-2,506250000E1;-2,481250000E1
3,276974381E3;-1,325000000E1;-1,200000000E1;-2,437500000E1
3,277974381E3;-8,687500000E0;-2,150000000E1;-2,237500000E1
3,278974381E3;-5,500000000E0;-1,950000000E1;-1,468750000E1
3,279974381E3;-9,750000000E0;-1,431250000E1;-1,762500000E1
3,280974381E3;5,687500000E0;-1,293750000E1;-2,225000000E1
3,281974381E3;1,337500000E1;-6,625000000E0;-2,350000000E1
3,282974381E3;1,850000000E1;-1,000000000E0;-3,656250000E1
3,283974381E3;3,681250000E1;-5,187500000E0;-2,231250000E1
3,284974381E3;3,681250000E1;-4,500000000E0;-2,231250000E1
3,285974381E3;3,643750000E1;-4,312500000E0;-2,312500000E1
3,286974381E3;3,756250000E1;-5,062500000E0;-2,237500000E1
3,287974381E3;3,643750000E1;-4,750000000E0;-2,237500000E1
3,288974381E3;3,631250000E1;-4,000000000E0;-2,250000000E1
3,289974381E3;3,768750000E1;-4,312500000E0;-2,281250000E1
3,290974381E3;3,681250000E1;-4,437500000E0;-2,193750000E1
3,291974381E3;3,668750000E1;-4,562500000E0;-2,156250000E1
3,292974381E3;3,700000000E1;-4,875000000E0;-2,287500000E1
3,293974381E3;3,737500000E1;-4,625000000E0;-2,200000000E1
3,294974381E3;3,637500000E1;-4,312500000E0;-2,231250000E1
3,295974381E3;3,681250000E1;-4,125000000E0;-2,206250000E1
3,296974381E3;3,643750000E1;-4,437500000E0;-2,143750000E1
3,297974381E3;3,731250000E1;-4,937500000E0;-2,200000000E1
3,298974381E3;3,668750000E1;-4,812500000E0;-2,200000000E1
3,299974381E3;3,700000000E1;-4,937500000E0;-2,231250000E1
3,300974381E3;3,706250000E1;-4,562500000E0;-2,175000000E1
3,301974381E3;3,675000000E1;-4,250000000E0;-2,193750000E1
3,302974381E3;3,737500000E1;-4,437500000E0;-2,193750000E1
3,303974381E3;3,725000000E1;-4,000000000E0;-2,200000000E1
3,304974381E3;3,700000000E1;-4,187500000E0;-2,168750000E1
3,305974381E3;3,643750000E1;-4,750000000E0;-2,206250000E1
3,306974381E3;3,668750000E1;-4,437500000E0;-2,168750000E1
3,307974381E3;3,693750000E1;-4,250000000E0;-2,218750000E1
3,308974381E3;3,662500000E1;-4,812500000E0;-2,162500000E1
3,309974381E3;3,700000000E1;-4,750000000E0;-2,206250000E1
3,310974381E3;3,668750000E1;-4,500000000E0;-2,225000000E1
3,311974381E3;3,712500000E1;-4,562500000E0;-2,175000000E1
3,312974381E3;3,675000000E1;-4,750000000E0;-2,143750000E1
3,313974381E3;3,743750000E1;-4,750000000E0;-2,175000000E1
3,314974381E3;3,643750000E1;-4,500000000E0;-2,187500000E1
3,315974381E3;3,650000000E1;-5,125000000E0;-2,162500000E1
3,316974381E3;3,700000000E1;-4,812500000E0;-2,200000000E1
3,317974381E3;3,650000000E1;-4,562500000E0;-2,231250000E1
3,318974381E3;3,712500000E1;-4,125000000E0;-2,187500000E1
3,319974381E3;3,706250000E1;-4,875000000E0;-2,168750000E1
3,320974381E3;3,650000000E1;-4,625000000E0;-2,193750000E1
3,321974381E3;3,637500000E1;-4,812500000E0;-2,168750000E1
3,322974381E3;3,675000000E1;-4,875000000E0;-2,218750000E1
3,323974381E3;3,693750000E1;-4,312500000E0;-2,206250000E1
3,324974381E3;3,737500000E1;-4,875000000E0;-2,206250000E1
3,325974381E3;3,725000000E1;-4,250000000E0;-2,218750000E1
3,326974381E3;3,662500000E1;-4,437500000E0;-2,193750000E1
3,327974381E3;3,681250000E1;-4,562500000E0;-2,218750000E1
3,328974381E3;3,643750000E1;-4,625000000E0;-2,162500000E1
3,329974381E3;3,775000000E1;-4,812500000E0;-2,143750000E1
3,330974381E3;3,668750000E1;-4,937500000E0;-2,231250000E1
3,331974381E3;3,725000000E1;-5,562500000E0;-2,156250000E1
3,332974381E3;3,668750000E1;-4,000000000E0;-2,256250000E1
3,333974381E3;3,756250000E1;-4,562500000E0;-2,256250000E1
3,334974381E3;3,700000000E1;-4,812500000E0;-2,168750000E1
3,335974381E3;3,693750000E1;-4,437500000E0;-2,237500000E1
3,336974381E3;3,650000000E1;-4,312500000E0;-2,187500000E1
3,337974381E3;3,643750000E1;-4,000000000E0;-2,200000000E1
3,338974381E3;3,737500000E1;-4,312500000E0;-2,137500000E1
3,339974381E3;3,706250000E1;-4,500000000E0;-2,137500000E1
3,340974381E3;3,662500000E1;-4,812500000E0;-2,175000000E1
3,341974381E3;3,675000000E1;-4,187500000E0;-2,193750000E1
3,342974381E3;3,693750000E1;-4,250000000E0;-2,187500000E1
3,343974381E3;3,612500000E1;-5,187500000E0;-2,218750000E1
3,344974381E3;3,737500000E1;-4,000000000E0;-2,143750000E1
3,345974381E3;3,681250000E1;-4,750000000E0;-2,231250000E1
3,346974381E3;3,675000000E1;-4,437500000E0;-2,168750000E1
3,347974381E3;3,681250000E1;-4,562500000E0;-2,218750000E1
3,348974381E3;3,668750000E1;-3,687500000E0;-2,143750000E1
3,349974381E3;3,762500000E1;-4,250000000E0;-2,131250000E1
3,350974381E3;3,706250000E1;-4,750000000E0;-2,175000000E1
3,351974381E3;3,725000000E1;-4,812500000E0;-2,187500000E1
3,352974381E3;3,650000000E1;-4,125000000E0;-2,193750000E1
3,353974381E3;3,731250000E1;-4,187500000E0;-2,125000000E1
3,354974381E3;3,700000000E1;-4,437500000E0;-2,175000000E1
3,355974381E3;3,725000000E1;-5,125000000E0;-2,175000000E1
3,356974381E3;3,668750000E1;-4,312500000E0;-2,156250000E1
3,357974381E3;3,700000000E1;-4,500000000E0;-2,125000000E1
3,358974381E3;3,712500000E1;-4,875000000E0;-2,206250000E1
3,359974381E3;3,700000000E1;-4,750000000E0;-2,162500000E1
3,360974381E3;3,712500000E1;-4,812500000E0;-2,193750000E1
3,361974381E3;3,775000000E1;-4,437500000E0;-2,193750000E1
3,362974381E3;3,643750000E1;-4,250000000E0;-2,256250000E1
3,363974381E3;3,768750000E1;-5,062500000E0;-2,168750000E1
3,364974381E3;3,681250000E1;-4,250000000E0;-2,125000000E1
3,365974381E3;3,731250000E1;-4,500000000E0;-2,106250000E1
3,366974381E3;3,700000000E1;-3,687500000E0;-2,218750000E1
3,367974381E3;4,018750000E1;2,437500000E0;-1,875000000E1
3,368974381E3;-5,875000000E0;3,062500000E0;-2,612500000E1
3,369974381E3;1,262500000E1;5,500000000E0;-2,543750000E1
3,370974381E3;7,875000000E0;-3,625000000E0;-2,487500000E1
3,371974381E3;8,062500000E0;-2,437500000E0;-2,437500000E1
3,372974381E3;8,687500000E0;-8,062500000E0;-2,231250000E1
3,373974381E3;9,750000000E0;3,000000000E0;-2,356250000E1
3,374974381E3;1,081250000E1;3,812500000E0;-2,200000000E1
3,375974381E3;1,293750000E1;2,687500000E0;-2,187500000E1
3,376974381E3;1,637500000E1;3,312500000E0;-1,918750000E1
3,377974381E3;5,500000000E0;1,131250000E1;-2,425000000E1
3,378974381E3;-2,443750000E1;1,206250000E1;-2,362500000E1
3,379974381E3;-3,450000000E1;-7,062500000E0;-1,656250000E1
3,380974381E3;-2,925000000E1;-8,000000000E0;-1,200000000E1
3,381974381E3;-2,675000000E1;-5,000000000E-1;-2,425000000E1
3,382974381E3;-2,737500000E1;-4,812500000E0;-2,437500000E1
3,383974381E3;-2,300000000E1;-1,131250000E1;-2,812500000E1
3,384974381E3;-1,731250000E1;-1,493750000E1;-2,875000000E1
3,385974381E3;-1,643750000E1;-1,743750000E1;-3,137500000E1
3,386974381E3;-1,193750000E1;-2,231250000E1;-3,450000000E1
3,387974381E3;-1,206250000E1;-2,456250000E1;-3,906250000E1
3,388974381E3;-1,550000000E1;-2,300000000E1;-3,787500000E1
3,389974381E3;-3,418750000E1;-1,162500000E1;-3,006250000E1
3,390974381E3;-2,700000000E1;-2,625000000E0;-3,856250000E1
3,391974381E3;-3,118750000E1;3,812500000E0;-3,350000000E1
3,392974381E3;-2,737500000E1;8,625000000E0;-3,568750000E1
3,393974381E3;-1,793750000E1;8,312500000E0;-3,781250000E1
3,394974381E3;-1,487500000E1;1,437500000E0;-2,706250000E1
3,395974381E3;-1,681250000E1;1,687500000E0;-1,406250000E1
3,396974381E3;-1,631250000E1;-1,937500000E0;-1,018750000E1
3,397974381E3;1,618750000E1;3,375000000E0;-1,700000000E1
3,398974381E3;-7,000000000E0;1,931250000E1;-2,262500000E1
3,399974381E3;-3,237500000E1;-4,750000000E0;-2,950000000E1
3,400974381E3;-1,962500000E1;-1,125000000E0;-2,831250000E1
3,401974381E3;-1,025000000E1;-1,500000000E0;-2,606250000E1
3,402974381E3;-1,837500000E1;-4,750000000E0;-2,425000000E1
3,403974381E3;-1,350000000E1;1,025000000E1;-1,950000000E1
3,404974381E3;-2,231250000E1;1,325000000E1;-1,750000000E0
3,405974381E3;-1,243750000E1;5,062500000E0;-1,718750000E1
3,406974381E3;-1,556250000E1;1,643750000E1;-2,312500000E1
3,407974381E3;-2,512500000E1;-6,312500000E0;-2,293750000E1
3,408974381E3;-1,987500000E1;-1,143750000E1;-2,143750000E1
3,409974381E3;-2,237500000E1;-1,500000000E0;-2,443750000E1
3,410974381E3;-2,712500000E1;-3,000000000E0;-2,850000000E1
3,411974381E3;-4,793750000E1;1,243750000E1;-4,312500000E1
3,412974381E3;-7,875000000E0;1,143750000E1;-3,481250000E1
3,413974381E3;1,275000000E1;1,962500000E1;-2,675000000E1
3,414974381E3;1,818750000E1;2,650000000E1;-3,006250000E1
3,415974381E3;6,125000000E0;2,518750000E1;-4,543750000E1
3,416974381E3;-4,312500000E0;2,056250000E1;-4,843750000E1
3,417974381E3;2,500000000E-1;1,962500000E1;-4,781250000E1
3,418974381E3;3,556250000E1;-7,375000000E0;-4,175000000E1
3,419974381E3;2,537500000E1;-6,312500000E0;-3,643750000E1
3,420974381E3;2,131250000E1;-8,937500000E0;-2,200000000E1
3,421974381E3;2,193750000E1;3,187500000E0;-1,718750000E1
3,422974381E3;-6,625000000E0;-5,150000000E1;-7,375000000E0
3,423974381E3;2,662500000E1;-2,606250000E1;-1,281250000E1
3,424974381E3;-1,293750000E1;-2,993750000E1;-7,000000000E0
3,425974381E3;2,456250000E1;2,100000000E1;-2,250000000E1
3,426974381E3;1,668750000E1;-8,062500000E0;-3,156250000E1
3,427974381E3;3,206250000E1;8,812500000E0;-4,393750000E1
3,428974381E3;3,381250000E1;2,637500000E1;-3,643750000E1
3,429974381E3;2,787500000E1;-6,250000000E-2;-4,912500000E1
3,430974381E3;2,831250000E1;-1,225000000E1;-4,606250000E1
3,433096010E3;5,437500000E0;-2,181250000E1;-3,106250000E1
3,434096010E3;-8,187500000E0;-5,750000000E0;-3,856250000E1
3,435096010E3;-1,662500000E1;-2,062500000E0;-3,643750000E1
3,436096010E3;-1,862500000E1;-4,250000000E0;-3,387500000E1
3,437096010E3;-1,987500000E1;-7,375000000E0;-4,081250000E1
3,438096010E3;-1,650000000E1;-1,075000000E1;-4,825000000E1
3,439096010E3;-6,312500000E0;-1,662500000E1;-5,031250000E1
3,440096010E3;-1,737500000E1;-1,006250000E1;-3,050000000E1
3,441096010E3;9,875000000E0;-3,806250000E1;-2,787500000E1
3,442096010E3;3,237500000E1;-2,600000000E1;-3,737500000E1
3,443096010E3;2,662500000E1;-1,831250000E1;-4,062500000E1
3,444096010E3;2,793750000E1;-2,393750000E1;-3,906250000E1
3,445096010E3;2,450000000E1;-2,837500000E1;-3,687500000E1
3,446096010E3;2,506250000E1;-2,825000000E1;-3,362500000E1
3,447096010E3;3,056250000E1;-2,006250000E1;-3,568750000E1
3,448096010E3;1,518750000E1;6,312500000E0;-4,325000000E1
3,449096010E3;-9,562500000E0;2,087500000E1;-3,600000000E1
3,450096010E3;-2,006250000E1;9,812500000E0;-2,418750000E1
3,451096010E3;-2,193750000E1;3,625000000E0;-1,718750000E1
3,452096010E3;-9,812500000E0;9,000000000E0;-2,293750000E1
3,453096010E3;-1,437500000E0;1,237500000E1;-2,800000000E1
3,454096010E3;-3,937500000E0;9,812500000E0;-3,062500000E1
3,455096010E3;-1,325000000E1;1,243750000E1;-2,606250000E1
3,456096010E3;-1,806250000E1;-1,881250000E1;-1,818750000E1
3,457096010E3;4,812500000E0;-3,150000000E1;-2,006250000E1
3,458096010E3;1,600000000E1;-2,487500000E1;-2,168750000E1
3,459096010E3;1,606250000E1;-2,575000000E1;-2,218750000E1
3,460096010E3;2,306250000E1;-2,518750000E1;-2,768750000E1
3,461096010E3;2,793750000E1;-2,368750000E1;-3,418750000E1
3,462096010E3;2,981250000E1;-2,137500000E1;-4,043750000E1
3,463096010E3;3,356250000E1;-1,956250000E1;-4,131250000E1
3,464096010E3;3,162500000E1;1,068750000E1;-4,325000000E1
3,465096010E3;-7,375000000E0;1,693750000E1;-4,237500000E1
3,466096010E3;-2,106250000E1;-3,687500000E0;-3,156250000E1
3,467096010E3;-2,487500000E1;-6,125000000E0;-2,475000000E1
3,468096010E3;-2,193750000E1;-1,068750000E1;-2,200000000E1
3,469096010E3;-1,600000000E1;-6,437500000E0;-2,018750000E1
3,470096010E3;-3,312500000E0;-4,187500000E0;-2,106250000E1
3,471096010E3;-5,000000000E-1;-7,875000000E0;-2,450000000E1
3,472096010E3;-4,312500000E0;-2,131250000E1;-2,512500000E1
3,473096010E3;1,743750000E1;-1,775000000E1;-2,975000000E1
3,474096010E3;1,993750000E1;-3,875000000E0;-3,537500000E1
3,475096010E3;1,775000000E1;-7,750000000E0;-3,631250000E1
3,476096010E3;1,818750000E1;-3,562500000E0;-4,281250000E1
3,477096010E3;2,225000000E1;-9,187500000E0;-4,662500000E1
3,478096010E3;1,975000000E1;-1,812500000E0;-5,100000000E1
3,479096010E3;1,518750000E1;-1,812500000E0;-5,287500000E1
3,480096010E3;1,831250000E1;-1,375000000E0;-4,643750000E1
3,481096010E3;-1,237500000E1;8,000000000E0;-4,175000000E1
3,482096010E3;-1,306250000E1;-1,768750000E1;-4,825000000E1
3,483096010E3;-1,975000000E1;-2,318750000E1;-4,725000000E1
3,484096010E3;-2,637500000E1;-1,856250000E1;-5,168750000E1
3,485096010E3;-2,462500000E1;-1,950000000E1;-4,581250000E1
3,486096010E3;-1,893750000E1;-2,275000000E1;-4,081250000E1
3,487096010E3;-1,606250000E1;-2,212500000E1;-3,562500000E1
3,488096010E3;-1,006250000E1;-3,287500000E1;-2,768750000E1
3,489096010E3;3,181250000E1;-2,850000000E1;-2,943750000E1
3,490096010E3;3,600000000E1;3,625000000E0;-3,881250000E1
3,491096010E3;1,806250000E1;2,562500000E0;-3,568750000E1
3,492096010E3;1,518750000E1;-3,687500000E0;-3,362500000E1
3,493096010E3;1,931250000E1;-5,437500000E0;-3,543750000E1
3,494096010E3;1,993750000E1;-1,243750000E1;-3,356250000E1
3,495096010E3;2,143750000E1;-9,437500000E0;-3,050000000E1
3,496096010E3;1,456250000E1;-5,562500000E0;-3,250000000E1
3,497096010E3;4,562500000E0;-6,062500000E0;-4,000000000E1
3,498096010E3;-3,875000000E0;1,437500000E0;-3,550000000E1
3,499096010E3;-8,187500000E0;-1,325000000E1;-2,856250000E1
3,500096010E3;-1,362500000E1;-1,506250000E1;-2,925000000E1
3,501096010E3;-1,356250000E1;-1,175000000E1;-3,675000000E1
3,502096010E3;-1,168750000E1;-1,662500000E1;-3,675000000E1
3,503096010E3;-1,262500000E1;-1,793750000E1;-3,268750000E1
3,504096010E3;-7,687500000E0;-2,762500000E1;-2,418750000E1
3,505096010E3;1,818750000E1;-1,137500000E1;-3,143750000E1
3,506096010E3;2,050000000E1;5,625000000E-1;-3,143750000E1
3,507096010E3;1,725000000E1;-4,125000000E0;-2,725000000E1
3,508096010E3;1,581250000E1;-8,625000000E0;-2,825000000E1
3,509096010E3;1,568750000E1;-7,437500000E0;-3,156250000E1
3,510096010E3;1,606250000E1;-5,562500000E0;-3,062500000E1
3,511096010E3;1,318750000E1;-4,500000000E0;-3,043750000E1
3,512096010E3;-1,125000000E0;1,125000000E0;-3,037500000E1
3,513096010E3;-8,625000000E0;-6,187500000E0;-2,418750000E1
3,514096010E3;-8,000000000E0;-8,812500000E0;-2,187500000E1
3,515096010E3;-1,262500000E1;-8,375000000E0;-2,831250000E1
3,516096010E3;-1,550000000E1;-1,681250000E1;-2,981250000E1
3,517096010E3;-1,675000000E1;-7,375000000E0;-2,550000000E1
3,518096010E3;-3,250000000E0;-1,712500000E1;-2,700000000E1
3,519096010E3;9,562500000E0;-9,312500000E0;-2,406250000E1
3,520096010E3;2,450000000E1;-4,750000000E0;-2,456250000E1
3,521096010E3;2,668750000E1;-2,687500000E0;-2,875000000E1
3,522096010E3;1,706250000E1;-1,312500000E0;-3,543750000E1
3,523096010E3;8,187500000E0;1,437500000E0;-3,550000000E1
3,524096010E3;1,006250000E1;-6,875000000E-1;-3,006250000E1
3,525096010E3;-1,312500000E0;-2,875000000E0;-3,037500000E1
3,526096010E3;-7,937500000E0;-7,750000000E0;-2,793750000E1
3,527096010E3;-1,937500000E0;-5,062500000E0;-2,593750000E1
3,528096010E3;-1,425000000E1;-2,212500000E1;-2,981250000E1
3,529096010E3;-9,125000000E0;-1,618750000E1;-4,112500000E1
3,530096010E3;-3,562500000E0;-4,250000000E0;-4,068750000E1
3,531096010E3;-6,250000000E-2;-1,225000000E1;-3,812500000E1
3,532096010E3;2,437500000E0;-2,181250000E1;-3,218750000E1
3,533096010E3;-6,750000000E0;-2,050000000E1;-3,450000000E1
3,534096010E3;-3,312500000E0;-2,762500000E1;-3,006250000E1
3,535096010E3;2,106250000E1;-1,175000000E1;-3,068750000E1
3,536096010E3;2,175000000E1;-3,875000000E0;-2,625000000E1
3,537096010E3;1,512500000E1;-1,050000000E1;-2,625000000E1
3,538096010E3;1,337500000E1;-8,500000000E0;-2,512500000E1
3,539096010E3;1,193750000E1;-1,012500000E1;-2,318750000E1
3,540096010E3;-1,075000000E1;-4,056250000E1;-3,812500000E0
3,541096010E3;-2,450000000E1;-3,418750000E1;-4,125000000E0
3,542096010E3;-7,062500000E0;-1,756250000E1;-1,393750000E1
3,543096010E3;1,987500000E1;-1,850000000E1;-1,625000000E0
3,544096010E3;4,556250000E1;-2,418750000E1;3,000000000E0
3,545096010E3;4,818750000E1;4,437500000E0;-1,031250000E1
3,546096010E3;1,287500000E1;-1,437500000E0;-2,850000000E1
3,547096010E3;2,106250000E1;-7,750000000E0;-3,350000000E1
3,548096010E3;8,687500000E0;-7,875000000E0;-3,793750000E1
3,549096010E3;1,118750000E1;-7,250000000E0;-3,600000000E1
3,550096010E3;1,143750000E1;-5,000000000E-1;-3,468750000E1
3,551096010E3;1,037500000E1;3,687500000E0;-3,268750000E1
3,552096010E3;1,018750000E1;-4,937500000E0;-3,218750000E1
3,553096010E3;9,812500000E0;-2,937500000E0;-3,262500000E1
3,554096010E3;9,437500000E0;3,375000000E0;-3,437500000E1
3,555096010E3;1,050000000E1;5,750000000E0;-3,518750000E1
3,556096010E3;8,000000000E0;8,250000000E0;-3,643750000E1
3,557096010E3;9,125000000E0;5,687500000E0;-3,456250000E1
3,558096010E3;9,000000000E0;6,187500000E0;-3,143750000E1
3,559096010E3;7,937500000E0;5,062500000E0;-2,718750000E1
3,560096010E3;4,125000000E0;1,875000000E-1;-1,918750000E1
3,561096010E3;3,187500000E0;1,081250000E1;-7,875000000E0
3,562096010E3;1,625000000E0;2,275000000E1;-1,187500000E1
3,563096010E3;6,375000000E0;1,925000000E1;-2,887500000E1
3,564096010E3;7,437500000E0;1,387500000E1;-3,568750000E1
3,565096010E3;9,875000000E0;1,487500000E1;-3,637500000E1
3,566096010E3;1,137500000E1;1,175000000E1;-3,887500000E1
3,567096010E3;1,393750000E1;6,687500000E0;-3,956250000E1
3,568096010E3;1,231250000E1;1,937500000E0;-3,812500000E1
3,569096010E3;1,050000000E1;9,250000000E0;-3,750000000E1
3,570096010E3;8,937500000E0;8,375000000E0;-3,637500000E1
3,571096010E3;2,937500000E0;9,812500000E0;-3,350000000E1
3,572096010E3;-5,187500000E0;1,275000000E1;-3,031250000E1
3,573096010E3;-1,287500000E1;1,675000000E1;-2,518750000E1
