"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
6,254764256E3;5,235625563E1;4,902929751E0;9,408959781E0;7,471287251E-1;3,546851196E2;1,410990143E1;0,000000000E0
6,255752282E3;5,235626039E1;4,902932633E0;9,192631035E0;5,364276767E-1;3,424408875E2;1,407726288E1;0,000000000E0
6,256753625E3;5,235626596E1;4,902932115E0;9,408788340E0;6,704677343E-1;3,212642517E2;1,433950710E1;0,000000000E0
6,257779312E3;5,235627117E1;4,902932604E0;9,354379369E0;6,348211169E-1;3,351253967E2;1,425984383E1;0,000000000E0
6,258763658E3;5,235627495E1;4,902931538E0;8,988672920E0;5,920878053E-1;3,244202271E2;1,451841545E1;0,000000000E0
6,259786314E3;5,235628138E1;4,902932792E0;8,597372913E0;5,712861419E-1;3,356573181E2;1,499761009E1;0,000000000E0
6,260754303E3;5,235628770E1;4,902936595E0;8,134306514E0;6,488857865E-1;3,326577148E2;1,486643028E1;0,000000000E0
6,261790367E3;5,235629413E1;4,902935763E0;7,463383076E0;6,039822102E-1;3,383060913E2;1,496332741E1;0,000000000E0
6,262751731E3;5,235630397E1;4,902936255E0;6,401820316E0;7,578324080E-1;4,683927298E-1;1,658083534E1;0,000000000E0
6,263753504E3;5,235631376E1;4,902938484E0;6,418016999E0;6,872995496E-1;3,489002380E2;1,556150723E1;0,000000000E0
6,264757172E3;5,235632253E1;4,902946423E0;6,299645372E0;6,051964164E-1;1,555214286E0;1,590756130E1;0,000000000E0
6,265745566E3;5,235633216E1;4,902949290E0;5,901577071E0;6,127913594E-1;3,439988098E2;1,673041344E1;0,000000000E0
6,266746702E3;5,235634389E1;4,902949420E0;5,851248363E0;7,568217516E-1;3,342691345E2;1,607531357E1;0,000000000E0
6,267777413E3;5,235635706E1;4,902951033E0;5,474424810E0;8,107496500E-1;3,372313232E2;1,633544159E1;0,000000000E0
6,268779634E3;5,235637268E1;4,902950094E0;4,437984022E0;1,107136369E0;3,343122559E2;1,663766289E1;0,000000000E0
6,269758167E3;5,235638983E1;4,902951736E0;4,082014139E0;1,428203344E0;3,507503662E2;1,774683762E1;0,000000000E0
6,270760626E3;5,235640465E1;4,902950001E0;3,714912107E0;1,345449686E0;2,311015278E-1;1,779368782E1;0,000000000E0
6,271757769E3;5,235642022E1;4,902945069E0;3,588544283E0;1,074422836E0;3,507584534E2;1,712234306E1;0,000000000E0
6,272783695E3;5,235643623E1;4,902937627E0;3,155481734E0;9,490305185E-1;3,379541321E2;1,815043831E1;0,000000000E0
6,273751287E3;5,235644534E1;4,902933765E0;2,748237068E0;0,000000000E0;0,000000000E0;4,900000095E0;0,000000000E0
6,274763476E3;5,235645983E1;4,902943555E0;2,733718639E0;8,425342441E-1;3,444965124E0;1,808912849E1;0,000000000E0
6,275754072E3;5,235647190E1;4,902942577E0;2,926949937E0;8,363450766E-1;3,444965124E0;1,862275505E1;0,000000000E0
6,276768737E3;5,235648666E1;4,902945966E0;3,028363560E0;9,358685613E-1;3,444965124E0;1,871386719E1;0,000000000E0
6,277756202E3;5,235649928E1;4,902942483E0;3,309124093E0;8,470572233E-1;3,408354492E2;1,877031708E1;0,000000000E0
6,278764137E3;5,235650699E1;4,902938747E0;3,454346498E0;4,731774032E-1;3,433942261E2;1,855008698E1;0,000000000E0
6,279792670E3;5,235651707E1;4,902937356E0;3,955173984E0;6,195062399E-1;3,490727844E2;1,856563568E1;0,000000000E0
6,280746174E3;5,235652653E1;4,902932581E0;4,238156728E0;6,692050695E-1;3,543476257E2;1,833915901E1;0,000000000E0
6,281784318E3;5,235653566E1;4,902927274E0;4,776003032E0;5,804624557E-1;3,495955811E2;1,848646164E1;0,000000000E0
6,282787431E3;5,235655079E1;4,902921380E0;4,799958945E0;1,009898782E0;3,424333496E2;1,843050003E1;0,000000000E0
6,283763458E3;5,235656386E1;4,902914245E0;4,850818613E0;1,256183147E0;3,434808044E2;1,890582275E1;0,000000000E0
6,284760760E3;5,235657926E1;4,902905488E0;4,355055668E0;1,026713014E0;3,411336670E2;1,845254707E1;0,000000000E0
6,285754349E3;5,235659475E1;4,902898963E0;4,185913291E0;1,171146154E0;3,462217712E2;1,830256081E1;0,000000000E0
6,286765571E3;5,235660947E1;4,902895477E0;3,612915612E0;1,101971388E0;3,451604004E2;1,862624741E1;0,000000000E0
6,287745903E3;5,235662341E1;4,902890314E0;3,516292267E0;1,085861325E0;3,525552673E2;1,844052505E1;0,000000000E0
6,288755599E3;5,235663391E1;4,902882297E0;3,746604423E0;1,125935316E0;3,598756409E2;1,931713486E1;0,000000000E0
6,289756587E3;5,235664409E1;4,902875783E0;3,678722076E0;1,076569557E0;3,572452698E2;1,993110466E1;0,000000000E0
6,290783866E3;5,235665299E1;4,902859378E0;3,844944227E0;1,109134912E0;3,328262024E2;2,009890938E1;0,000000000E0
6,291788373E3;5,235666275E1;4,902841973E0;4,097665359E0;1,237694263E0;3,269120483E2;2,022819519E1;0,000000000E0
6,292755605E3;5,235667173E1;4,902820927E0;4,492155695E0;7,492687702E-1;3,431035461E2;1,965217400E1;0,000000000E0
6,293749430E3;5,235667900E1;4,902787104E0;7,432046757E0;7,115088105E-1;3,508629456E2;1,905951881E1;0,000000000E0
6,294756655E3;5,235668664E1;4,902770533E0;8,996347581E0;5,691425204E-1;2,053000259E1;1,819453430E1;0,000000000E0
6,295749490E3;5,235669332E1;4,902760681E0;1,065577295E1;4,616211057E-1;9,218440056E0;1,572195721E1;0,000000000E0
6,296752267E3;5,235669999E1;4,902748877E0;1,127831971E1;5,966255069E-1;1,986983895E0;1,497926807E1;0,000000000E0
6,297755841E3;5,235670576E1;4,902736174E0;1,159133333E1;0,000000000E0;0,000000000E0;4,900000095E0;0,000000000E0
6,298757324E3;5,235671638E1;4,902731233E0;1,240948217E1;7,950053215E-1;0,000000000E0;1,067954731E1;0,000000000E0
6,299753767E3;5,235672989E1;4,902721471E0;1,312591614E1;7,291710377E-1;0,000000000E0;1,033321857E1;0,000000000E0
6,300761589E3;5,235674117E1;4,902710931E0;1,379435312E1;6,268350482E-1;0,000000000E0;1,042639732E1;0,000000000E0
6,301764574E3;5,235675121E1;4,902699934E0;1,400607172E1;0,000000000E0;0,000000000E0;4,900000095E0;0,000000000E0
6,302760222E3;5,235675637E1;4,902693661E0;1,419411232E1;0,000000000E0;0,000000000E0;4,900000095E0;0,000000000E0
6,303756776E3;5,235675637E1;4,902693661E0;1,419411232E1;0,000000000E0;0,000000000E0;4,900000095E0;0,000000000E0
6,304760212E3;5,235675637E1;4,902693661E0;1,419411232E1;0,000000000E0;0,000000000E0;4,900000095E0;0,000000000E0
6,305775020E3;5,235675637E1;4,902693661E0;1,419411232E1;0,000000000E0;0,000000000E0;4,900000095E0;0,000000000E0
6,306751085E3;5,235675637E1;4,902693661E0;1,419411232E1;0,000000000E0;0,000000000E0;4,900000095E0;0,000000000E0
6,307751706E3;5,235676611E1;4,902681398E0;1,406256998E1;7,379363179E-1;0,000000000E0;1,449678707E1;0,000000000E0
6,308766688E3;5,235677429E1;4,902673064E0;1,360251126E1;3,455934525E-1;0,000000000E0;1,419652557E1;0,000000000E0
6,309794209E3;5,235677953E1;4,902667095E0;1,337035824E1;4,868303835E-1;0,000000000E0;1,428993702E1;0,000000000E0
6,310772412E3;5,235678499E1;4,902657647E0;1,307889036E1;5,272355676E-1;0,000000000E0;1,516306877E1;0,000000000E0
6,311747927E3;5,235679299E1;4,902654410E0;1,320576641E1;5,960594416E-1;3,319341125E2;1,536898613E1;0,000000000E0
6,312755799E3;5,235680685E1;4,902655483E0;1,351662181E1;9,056966901E-1;3,548169556E2;1,594299603E1;0,000000000E0
6,313759505E3;5,235682136E1;4,902657760E0;1,371769832E1;9,386744499E-1;7,378702164E0;1,574040699E1;0,000000000E0
6,314755140E3;5,235683469E1;4,902654146E0;1,361405609E1;1,071627498E0;3,491550293E2;1,591234779E1;0,000000000E0
6,315794225E3;5,235684438E1;4,902650176E0;1,351193740E1;5,590109229E-1;3,416474609E2;1,649384308E1;0,000000000E0
6,316755933E3;5,235685256E1;4,902646021E0;1,341352201E1;1,772904247E-1;3,540327148E2;1,664881325E1;0,000000000E0
6,317752751E3;5,235685256E1;4,902646021E0;1,341352201E1;0,000000000E0;3,540327148E2;4,900000095E0;0,000000000E0
6,318754616E3;5,235685256E1;4,902646021E0;1,341352201E1;0,000000000E0;3,540327148E2;4,900000095E0;0,000000000E0
6,319752946E3;5,235686333E1;4,902642536E0;1,351291903E1;6,534512639E-1;3,540327148E2;1,696823311E1;0,000000000E0
6,320755205E3;5,235687390E1;4,902639281E0;1,361107006E1;7,085932493E-1;3,540327148E2;1,721645927E1;0,000000000E0
6,321757293E3;5,235688567E1;4,902635473E0;1,368908372E1;8,226595521E-1;3,540327148E2;1,815744400E1;0,000000000E0
6,322764238E3;5,235689865E1;4,902632153E0;1,382652716E1;8,257672191E-1;3,387481384E2;1,799649239E1;0,000000000E0
6,323780740E3;5,235691127E1;4,902630154E0;1,389727737E1;6,905558705E-1;3,399736023E2;1,817433739E1;0,000000000E0
6,324791399E3;5,235692652E1;4,902617324E0;1,390611349E1;8,676642776E-1;3,287083130E2;1,824448776E1;0,000000000E0
6,325750355E3;5,235694096E1;4,902609519E0;1,391830182E1;7,260597944E-1;3,494210205E2;1,828116608E1;0,000000000E0
6,326790631E3;5,235695669E1;4,902612526E0;1,378150093E1;1,038739920E0;1,226307011E1;1,942270470E1;0,000000000E0
6,327755459E3;5,235696638E1;4,902605163E0;1,378871188E1;3,545550406E-1;3,433605652E2;1,845756721E1;0,000000000E0
6,328746088E3;5,235697329E1;4,902608029E0;1,376535647E1;2,776120603E-1;3,433605652E2;1,909064865E1;0,000000000E0
6,329747628E3;5,235698070E1;4,902604774E0;1,386781221E1;5,499567389E-1;3,587249756E2;2,009790611E1;0,000000000E0
6,330754344E3;5,235699425E1;4,902603926E0;1,386655105E1;9,384383559E-1;3,569275513E2;2,082397079E1;0,000000000E0
6,331760216E3;5,235700809E1;4,902601243E0;1,345998571E1;5,071308613E-1;3,202747498E2;1,987721062E1;0,000000000E0
6,332753502E3;5,235702259E1;4,902597380E0;1,290415237E1;6,444991827E-1;3,235939636E2;1,989776421E1;0,000000000E0
6,333746227E3;5,235704466E1;4,902587685E0;1,307742570E1;8,448634744E-1;3,307074585E2;1,997587967E1;0,000000000E0
6,334749836E3;5,235706227E1;4,902563771E0;1,321655445E1;1,100829601E0;3,193545837E2;2,056237221E1;0,000000000E0
6,335744814E3;5,235707766E1;4,902545006E0;1,306030398E1;1,114826441E0;3,212472534E2;2,044686317E1;0,000000000E0
6,336755192E3;5,235709118E1;4,902526837E0;1,306462495E1;0,000000000E0;0,000000000E0;4,900000095E0;0,000000000E0
6,337751577E3;5,235710631E1;4,902510048E0;1,341542463E1;6,115837693E-1;0,000000000E0;2,053611755E1;0,000000000E0
6,338762069E3;5,235712733E1;4,902477177E0;1,381254061E1;1,179174423E0;3,364667358E2;1,945993805E1;0,000000000E0
6,339785040E3;5,235714562E1;4,902449249E0;1,401941737E1;1,026023388E0;3,291424561E2;1,888282967E1;0,000000000E0
6,340754517E3;5,235716263E1;4,902418053E0;1,496423175E1;9,893636703E-1;3,145580750E2;1,850701141E1;0,000000000E0
6,341758438E3;5,235717727E1;4,902392853E0;1,524922633E1;7,983782291E-1;3,059231873E2;1,788492966E1;0,000000000E0
6,342759747E3;5,235718899E1;4,902376260E0;1,574838063E1;8,826475143E-1;3,086176758E2;1,778126335E1;0,000000000E0
6,343758107E3;5,235719688E1;4,902368172E0;1,602431306E1;5,958272219E-1;3,215223389E2;1,700709915E1;0,000000000E0
6,344755337E3;5,235720767E1;4,902357977E0;1,620386284E1;7,363353372E-1;3,316632080E2;1,727160072E1;0,000000000E0
6,345749433E3;5,235721844E1;4,902356528E0;1,641242868E1;8,842937350E-1;3,462655640E2;1,688861275E1;0,000000000E0
6,346801048E3;5,235722862E1;4,902358239E0;1,682681573E1;6,397990584E-1;3,443240051E2;1,756010818E1;0,000000000E0
6,347789656E3;5,235724031E1;4,902361658E0;1,736052698E1;6,489506364E-1;3,485679321E2;1,640728760E1;0,000000000E0
6,348798268E3;5,235725842E1;4,902367745E0;1,652908258E1;7,658118606E-1;3,385653381E2;1,495185280E1;0,000000000E0
6,349763427E3;5,235727496E1;4,902372295E0;1,577952580E1;8,629750609E-1;3,469064636E2;1,419094181E1;0,000000000E0
6,350760611E3;5,235729293E1;4,902366146E0;1,630016484E1;1,000887871E0;3,531637573E2;1,454339027E1;0,000000000E0
6,351766301E3;5,235731532E1;4,902364272E0;1,596993372E1;1,089296103E0;3,546502075E2;1,422353363E1;0,000000000E0
6,352758661E3;5,235734607E1;4,902349274E0;1,608942403E1;1,375322342E0;3,516704712E2;1,549735832E1;0,000000000E0
6,353755121E3;5,235737938E1;4,902343032E0;1,672634296E1;1,524332404E0;3,472178955E2;1,396381664E1;0,000000000E0
6,354761948E3;5,235740447E1;4,902330308E0;1,646193692E1;1,017456055E0;3,423697815E2;1,135822010E1;0,000000000E0
6,355758969E3;5,235741751E1;4,902319606E0;1,641627849E1;1,110009074E0;3,411057129E2;1,240898991E1;0,000000000E0
6,356756527E3;5,235742463E1;4,902303096E0;1,661634751E1;8,408448696E-1;3,288358765E2;1,173270512E1;0,000000000E0
6,357749837E3;5,235742588E1;4,902291602E0;1,680930212E1;0,000000000E0;0,000000000E0;4,900000095E0;0,000000000E0
6,358758855E3;5,235742630E1;4,902284395E0;1,703860423E1;5,561729670E-1;0,000000000E0;1,251265335E1;0,000000000E0
6,359761773E3;5,235743019E1;4,902278799E0;1,732529116E1;4,519149661E-1;0,000000000E0;1,283053970E1;0,000000000E0
6,360761817E3;5,235743696E1;4,902273530E0;1,724273292E1;5,875346065E-1;0,000000000E0;1,457750225E1;0,000000000E0
6,361755671E3;5,235744194E1;4,902270570E0;1,741168213E1;0,000000000E0;0,000000000E0;4,900000095E0;0,000000000E0
6,362756425E3;5,235744194E1;4,902270570E0;1,741168213E1;0,000000000E0;0,000000000E0;4,900000095E0;0,000000000E0
6,363762028E3;5,235744971E1;4,902269082E0;1,757289733E1;6,037617922E-1;0,000000000E0;1,453587246E1;0,000000000E0
6,364764794E3;5,235745512E1;4,902268760E0;1,783449600E1;2,237804383E-1;0,000000000E0;1,564820862E1;0,000000000E0
6,365756662E3;5,235746497E1;4,902268172E0;1,804771608E1;3,411791325E-1;0,000000000E0;1,461380863E1;0,000000000E0
6,366759412E3;5,235748054E1;4,902269842E0;1,809599326E1;6,486847401E-1;9,379616939E-3;1,427062607E1;0,000000000E0
6,367780497E3;5,235749306E1;4,902266912E0;1,823751323E1;7,164944410E-1;3,457432861E2;1,179039478E1;0,000000000E0
6,368755247E3;5,235750523E1;4,902262643E0;1,837520802E1;6,629720330E-1;3,490666809E2;1,213071156E1;0,000000000E0
6,369750303E3;5,235751837E1;4,902262005E0;1,818294632E1;9,423725009E-1;3,562758484E2;1,211112213E1;0,000000000E0
6,370759642E3;5,235753129E1;4,902259872E0;1,830249691E1;6,855235696E-1;3,515835876E2;1,238307571E1;0,000000000E0
6,371760543E3;5,235754071E1;4,902250548E0;1,835203138E1;1,002268195E0;3,429462910E0;1,155445385E1;0,000000000E0
6,372753015E3;5,235755083E1;4,902249551E0;1,861701024E1;8,756965995E-1;1,699258804E1;1,190999031E1;0,000000000E0
6,373763976E3;5,235756299E1;4,902247555E0;1,858311588E1;8,746922016E-1;5,054723740E0;1,234937954E1;0,000000000E0
6,374785504E3;5,235757631E1;4,902244033E0;1,844338183E1;1,132985473E0;1,922351122E0;1,424301243E1;0,000000000E0
6,375783219E3;5,235758702E1;4,902235089E0;1,831995403E1;8,408996463E-1;3,404886780E2;1,465966320E1;0,000000000E0
6,376747091E3;5,235759721E1;4,902223111E0;1,814070208E1;8,126100302E-1;3,134683533E2;1,509826946E1;0,000000000E0
6,377754879E3;5,235760398E1;4,902215436E0;1,805536012E1;4,669749737E-1;3,060781860E2;1,524828625E1;0,000000000E0
6,378786545E3;5,235761504E1;4,902205615E0;1,801674665E1;7,012718916E-1;3,146101074E2;1,596612644E1;0,000000000E0
6,379790939E3;5,235762414E1;4,902201693E0;1,808157978E1;4,816909134E-1;3,072108154E2;1,571498108E1;0,000000000E0
6,380780372E3;5,235763535E1;4,902194872E0;1,789386489E1;6,396013498E-1;3,214555054E2;1,620092773E1;0,000000000E0
6,381780524E3;5,235765243E1;4,902189984E0;1,752941744E1;1,062318444E0;3,471385498E2;1,590558243E1;0,000000000E0
6,382753022E3;5,235768043E1;4,902174004E0;1,639991936E1;1,372108459E0;3,398311157E2;1,702285194E1;0,000000000E0
6,383749932E3;5,235770251E1;4,902159392E0;1,455247405E1;1,287944913E0;3,443676453E2;1,668348312E1;0,000000000E0
6,384756324E3;5,235771736E1;4,902144079E0;1,389764347E1;7,184777260E-1;3,377373962E2;1,651004410E1;0,000000000E0
6,385747719E3;5,235773332E1;4,902129121E0;1,324253687E1;7,752234936E-1;3,480459900E2;1,423007298E1;0,000000000E0
6,386754131E3;5,235775395E1;4,902118961E0;1,241307723E1;9,092687368E-1;3,447307739E2;1,456663227E1;0,000000000E0
6,387758182E3;5,235779221E1;4,902116085E0;1,250416387E1;1,465132117E0;3,581806030E2;1,314248371E1;0,000000000E0
6,388796439E3;5,235782799E1;4,902106809E0;1,146312138E1;1,537340522E0;8,330065727E0;1,169115734E1;0,000000000E0
6,389749761E3;5,235785504E1;4,902107227E0;1,071129449E1;1,400736332E0;3,775615692E1;1,182312679E1;0,000000000E0
6,390753857E3;5,235788030E1;4,902108965E0;9,156903374E0;1,042803764E0;2,985639381E1;1,156297302E1;0,000000000E0
6,391766232E3;5,235790149E1;4,902110353E0;7,995164764E0;7,164181471E-1;1,989500237E1;1,163980293E1;0,000000000E0
6,392757365E3;5,235791564E1;4,902115898E0;7,127252275E0;8,554173708E-1;3,102264977E1;1,148886585E1;0,000000000E0
6,393755903E3;5,235792723E1;4,902121984E0;6,130750502E0;4,315571785E-1;3,102264977E1;1,232066059E1;0,000000000E0
6,394763072E3;5,235792877E1;4,902128664E0;5,405268307E0;0,000000000E0;0,000000000E0;4,900000095E0;0,000000000E0
6,395758388E3;5,235792877E1;4,902128664E0;5,405268307E0;0,000000000E0;0,000000000E0;4,900000095E0;0,000000000E0
6,396755244E3;5,235792877E1;4,902128664E0;5,405268307E0;0,000000000E0;0,000000000E0;4,900000095E0;0,000000000E0
6,397752446E3;5,235793608E1;4,902137728E0;5,500881184E0;8,353992701E-1;0,000000000E0;1,116430950E1;0,000000000E0
6,398754987E3;5,235794868E1;4,902148971E0;5,905595990E0;1,369509220E0;1,655230141E1;1,150709057E1;0,000000000E0
6,399753360E3;5,235796183E1;4,902156430E0;6,123567241E0;1,308750629E0;1,037901402E1;1,191875553E1;0,000000000E0
6,400757034E3;5,235797541E1;4,902160979E0;6,489283206E0;1,428002000E0;4,653615952E0;1,194445038E1;0,000000000E0
6,401746860E3;5,235798872E1;4,902160477E0;6,885298842E0;1,471081018E0;3,543873291E2;1,015925312E1;0,000000000E0
6,402761598E3;5,235799976E1;4,902152418E0;6,972633125E0;1,309807420E0;3,406654358E2;1,026622391E1;0,000000000E0
6,403757599E3;5,235801117E1;4,902150128E0;6,982619527E0;1,248945951E0;1,131155777E1;1,108724213E1;0,000000000E0
6,404756587E3;5,235802166E1;4,902153769E0;7,120468874E0;1,557780623E0;1,695036507E1;1,105033588E1;0,000000000E0
6,405758879E3;5,235803261E1;4,902157532E0;7,368109975E0;1,167435884E0;1,921268463E1;1,215928268E1;0,000000000E0
6,406763244E3;5,235804139E1;4,902157017E0;7,467183232E0;1,021819592E0;1,499514008E1;1,142115402E1;0,000000000E0
6,407762738E3;5,235804857E1;4,902148780E0;7,506742269E0;8,329207301E-1;2,795596838E0;9,642725945E0;0,000000000E0
6,408761931E3;5,235805423E1;4,902132239E0;7,575281758E0;8,608434796E-1;3,342083130E2;1,038991547E1;0,000000000E0
6,409747736E3;5,235806008E1;4,902115066E0;7,647809603E0;9,223062992E-1;3,253088074E2;1,173270321E1;0,000000000E0
6,410758630E3;5,235806871E1;4,902099700E0;7,727505504E0;1,199231029E0;3,300861206E2;1,151964760E1;0,000000000E0
6,411754834E3;5,235807860E1;4,902081982E0;7,806997896E0;1,247075200E0;3,299704590E2;1,237677670E1;0,000000000E0
6,412754013E3;5,235809056E1;4,902075639E0;7,962327940E0;1,124825716E0;3,536333618E2;1,057452965E1;0,000000000E0
6,413783114E3;5,235810347E1;4,902072412E0;7,950900022E0;1,075012922E0;3,587519836E2;1,128418159E1;0,000000000E0
6,414759228E3;5,235812045E1;4,902072238E0;7,962396338E0;1,367327332E0;7,938688278E0;1,059710884E1;0,000000000E0
6,415741894E3;5,235813856E1;4,902073843E0;8,005007684E0;1,339846730E0;8,520974159E0;1,094882679E1;0,000000000E0
6,416760110E3;5,235815472E1;4,902068173E0;8,350328919E0;1,387710929E0;7,372613907E0;1,013492203E1;0,000000000E0
6,417767436E3;5,235817009E1;4,902066191E0;8,385383198E0;1,388432503E0;4,603653908E0;9,800184250E0;0,000000000E0
6,418786055E3;5,235818459E1;4,902062434E0;8,528129719E0;1,374634027E0;3,591448975E2;1,042149067E1;0,000000000E0
6,419783097E3;5,235819859E1;4,902058499E0;8,584740156E0;1,314809203E0;3,537478333E2;1,153566170E1;0,000000000E0
6,420755357E3;5,235821214E1;4,902050505E0;8,738790801E0;1,240522027E0;3,491398315E2;1,344582367E1;0,000000000E0
6,421755602E3;5,235822689E1;4,902037005E0;8,923943481E0;1,315514684E0;3,453064270E2;1,345493031E1;0,000000000E0
6,422756572E3;5,235824645E1;4,902029555E0;8,633283650E0;1,418394089E0;3,446422119E2;1,147219944E1;0,000000000E0
6,423785264E3;5,235826707E1;4,902022917E0;8,351041026E0;1,478199601E0;3,426695251E2;1,097742176E1;0,000000000E0
6,424763325E3;5,235828477E1;4,902011047E0;8,059473155E0;1,546964884E0;3,382795105E2;1,156498146E1;0,000000000E0
6,425790001E3;5,235831425E1;4,901916769E0;7,803508239E0;2,638687611E0;3,179345703E2;1,050112343E1;0,000000000E0
6,426745797E3;5,235833021E1;4,901905764E0;7,788434396E0;1,548413754E0;3,253862000E2;1,096958542E1;0,000000000E0
6,427756099E3;5,235834103E1;4,901913998E0;7,818615468E0;1,101879835E0;3,531791382E2;1,264244080E1;0,000000000E0
6,428758496E3;5,235834784E1;4,901893815E0;8,508227968E0;1,074547887E0;2,322703743E1;9,902739525E0;0,000000000E0
6,429751585E3;5,235835693E1;4,901907165E0;8,422855080E0;1,269826770E0;5,903004074E1;9,521758080E0;0,000000000E0
6,430760949E3;5,235836408E1;4,901941354E0;8,020038166E0;1,364000440E0;7,641497040E1;9,309488297E0;0,000000000E0
6,431783214E3;5,235836547E1;4,901948384E0;7,669432768E0;1,314239860E0;8,273403931E1;9,367676735E0;0,000000000E0
6,432792288E3;5,235836637E1;4,901984986E0;6,788470478E0;1,200265527E0;7,189597321E1;1,013839340E1;0,000000000E0
6,433785521E3;5,235836831E1;4,902013120E0;6,527197382E0;1,009031415E0;7,989166260E1;8,656004906E0;0,000000000E0
6,434745450E3;5,235837259E1;4,902040760E0;6,455267413E0;1,164437413E0;6,892311859E1;9,391575813E0;0,000000000E0
6,435745372E3;5,235837619E1;4,902066448E0;6,326731308E0;1,247154117E0;6,574948120E1;1,015453339E1;0,000000000E0
6,436747753E3;5,235837926E1;4,902096466E0;6,154570744E0;1,243439555E0;8,594934082E1;9,852548599E0;0,000000000E0
6,437747736E3;5,235837866E1;4,902125647E0;6,162618947E0;1,247444034E0;8,456577301E1;1,024084568E1;0,000000000E0
6,438746228E3;5,235837682E1;4,902155012E0;5,893051657E0;1,270532727E0;9,284107971E1;1,418322086E1;0,000000000E0
6,439757741E3;5,235837727E1;4,902180982E0;5,560917210E0;1,157829404E0;7,548796844E1;1,437481403E1;0,000000000E0
6,440744243E3;5,235838088E1;4,902205907E0;5,494941418E0;1,365107775E0;6,946899414E1;1,443993950E1;0,000000000E0
6,441746995E3;5,235838588E1;4,902231429E0;5,373592918E0;1,345263004E0;6,988652802E1;1,390776730E1;0,000000000E0
6,442755370E3;5,235838964E1;4,902257556E0;5,188887556E0;1,303100824E0;8,139039612E1;1,403363132E1;0,000000000E0
6,443760769E3;5,235839441E1;4,902280903E0;5,214729610E0;1,143596888E0;7,570722961E1;1,381105328E1;0,000000000E0
6,444784091E3;5,235839537E1;4,902307121E0;5,015621345E0;1,410353780E0;9,798040771E1;1,361697960E1;0,000000000E0
6,445746358E3;5,235839487E1;4,902330850E0;4,856941332E0;1,207451940E0;1,008089600E2;1,328384590E1;0,000000000E0
6,446758022E3;5,235839590E1;4,902352348E0;4,683063505E0;1,117401838E0;7,452047729E1;1,311538601E1;0,000000000E0
6,447758312E3;5,235840174E1;4,902373606E0;4,361633952E0;1,449814200E0;5,264521790E1;1,294440079E1;0,000000000E0
6,448792748E3;5,235840850E1;4,902397127E0;4,230665536E0;1,453258753E0;7,300773621E1;1,257142353E1;0,000000000E0
6,449759628E3;5,235841378E1;4,902421865E0;3,965954854E0;1,441767335E0;7,473338318E1;1,304200745E1;0,000000000E0
6,450755406E3;5,235841773E1;4,902443700E0;3,418249833E0;1,355131745E0;5,977700806E1;1,262135410E1;0,000000000E0
6,451778219E3;5,235842067E1;4,902464365E0;3,263208273E0;1,310547471E0;8,398503876E1;1,278010845E1;0,000000000E0
6,452761390E3;5,235842940E1;4,902481984E0;3,200946782E0;1,396114111E0;4,309501266E1;1,253454590E1;0,000000000E0
6,453788558E3;5,235843740E1;4,902501179E0;3,293790085E0;1,322904348E0;7,618095398E1;1,290377235E1;0,000000000E0
6,454793563E3;5,235844663E1;4,902520193E0;3,613904804E0;1,093133807E0;7,141950989E1;1,253911972E1;0,000000000E0
6,455762902E3;5,235844754E1;4,902525025E0;2,202190414E0;9,986903667E-1;7,141950989E1;1,247090340E1;0,000000000E0
6,456759132E3;5,235845520E1;4,902529590E0;1,452621108E0;1,153684855E0;5,277899170E1;1,248033237E1;0,000000000E0
6,457756276E3;5,235846185E1;4,902549607E0;1,377575667E0;1,421230555E0;7,036167908E1;1,189238834E1;0,000000000E0
6,458753323E3;5,235846951E1;4,902570631E0;1,225265211E0;1,571564198E0;5,595470428E1;1,149719620E1;0,000000000E0
6,459763554E3;5,235847917E1;4,902589600E0;1,265361045E0;1,178294420E0;6,440145874E1;1,341592026E1;0,000000000E0
6,460757287E3;5,235848399E1;4,902608648E0;1,667560163E0;1,238668680E0;1,122414780E2;1,373698616E1;0,000000000E0
6,461790731E3;5,235848675E1;4,902627109E0;1,616105323E0;1,159654737E0;6,738494873E1;1,159356594E1;0,000000000E0
6,462745508E3;5,235849446E1;4,902644631E0;1,433764358E0;1,395785332E0;5,231012726E1;1,140024948E1;0,000000000E0
6,463764355E3;5,235849891E1;4,902662096E0;7,087502496E-1;1,447252512E0;7,018206024E1;1,011263657E1;0,000000000E0
6,464760387E3;5,235851016E1;4,902680867E0;7,847256925E-1;1,162488580E0;6,192282486E1;1,373654842E1;0,000000000E0
6,465756817E3;5,235852154E1;4,902698087E0;9,215836696E-1;1,237283826E0;5,986122894E1;1,213883495E1;0,000000000E0
6,466753668E3;5,235852492E1;4,902719760E0;9,469206347E-1;1,240160465E0;7,463765717E1;1,390717125E1;0,000000000E0
6,467755137E3;5,235852765E1;4,902740152E0;7,504670393E-1;1,285973549E0;6,407761383E1;1,387267971E1;0,000000000E0
6,468757198E3;5,235853108E1;4,902765101E0;8,948202298E-1;1,422784328E0;7,893447113E1;1,379811954E1;0,000000000E0
