"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
2,996712016E3;7,661445439E-2;1,149216816E-1;9,538499832E0
2,997712016E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
2,998712016E3;7,661445439E-2;1,149216816E-1;9,701305389E0
2,999712016E3;2,298433632E-1;1,149216816E-1;9,701305389E0
3,000712016E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,001712016E3;7,661445439E-2;1,149216816E-1;9,701305389E0
3,002712016E3;2,298433632E-1;-3,830722719E-2;9,538499832E0
3,003712016E3;7,661445439E-2;1,149216816E-1;9,538499832E0
3,004712016E3;2,298433632E-1;-3,830722719E-2;9,701305389E0
3,005712016E3;2,298433632E-1;-3,830722719E-2;9,701305389E0
3,006712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,007712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,008712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,009712016E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,010712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,011712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,012712016E3;2,298433632E-1;1,149216816E-1;9,538499832E0
3,013712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,014712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,015712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,016712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,017712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,018712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,019712016E3;7,661445439E-2;1,149216816E-1;9,538499832E0
3,020712016E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,021712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,022712016E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,023712016E3;2,298433632E-1;-3,830722719E-2;9,701305389E0
3,024712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,025712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,026712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,027712016E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,028712016E3;7,661445439E-2;1,149216816E-1;9,701305389E0
3,029712016E3;7,661445439E-2;1,149216816E-1;9,701305389E0
3,030712016E3;7,661445439E-2;1,149216816E-1;9,538499832E0
3,031712016E3;7,661445439E-2;1,149216816E-1;9,701305389E0
3,032712016E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,033712016E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,034712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,035712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,036712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,037712016E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,038712016E3;7,661445439E-2;1,149216816E-1;9,538499832E0
3,039712016E3;2,298433632E-1;1,149216816E-1;9,538499832E0
3,040712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,041712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,042712016E3;2,298433632E-1;1,149216816E-1;9,538499832E0
3,043712016E3;2,298433632E-1;-3,830722719E-2;9,538499832E0
3,044712016E3;7,661445439E-2;-1,915361285E-1;9,538499832E0
3,045712016E3;2,298433632E-1;-1,915361285E-1;9,701305389E0
3,046712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,047712016E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,048712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,049712016E3;2,298433632E-1;1,149216816E-1;9,538499832E0
3,050712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,051712016E3;7,661445439E-2;1,149216816E-1;9,538499832E0
3,052712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,053712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,054712016E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,055712016E3;2,298433632E-1;-3,830722719E-2;9,701305389E0
3,056712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,057712016E3;2,298433632E-1;-3,830722719E-2;9,701305389E0
3,058712016E3;2,298433632E-1;1,149216816E-1;9,538499832E0
3,059712016E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,060712016E3;2,298433632E-1;-3,830722719E-2;9,538499832E0
3,061712016E3;7,661445439E-2;1,149216816E-1;9,538499832E0
3,062712016E3;2,298433632E-1;-3,830722719E-2;9,701305389E0
3,063712016E3;2,298433632E-1;1,149216816E-1;9,701305389E0
3,064712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,065712016E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,066712016E3;7,661445439E-2;-3,830722719E-2;9,864110947E0
3,067712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,068712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,069712016E3;7,661445439E-2;1,149216816E-1;9,701305389E0
3,070712016E3;7,661445439E-2;1,149216816E-1;9,538499832E0
3,071712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,072712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,073712016E3;2,298433632E-1;1,149216816E-1;9,538499832E0
3,074712016E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,075712016E3;2,298433632E-1;-1,915361285E-1;9,701305389E0
3,076712016E3;-7,661445439E-2;-3,830722719E-2;9,538499832E0
3,077712016E3;7,661445439E-2;1,149216816E-1;9,538499832E0
3,078712016E3;7,661445439E-2;1,149216816E-1;9,701305389E0
3,079712016E3;-7,661445439E-2;-3,830722719E-2;9,701305389E0
3,080712016E3;7,661445439E-2;1,149216816E-1;9,701305389E0
3,081712016E3;2,298433632E-1;-3,830722719E-2;9,538499832E0
3,082712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,083712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,084712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,085712016E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,086712016E3;7,661445439E-2;1,149216816E-1;9,701305389E0
3,087712016E3;7,661445439E-2;1,149216816E-1;9,538499832E0
3,088712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,089712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,090712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,091712016E3;7,661445439E-2;1,149216816E-1;9,701305389E0
3,092712016E3;2,298433632E-1;-3,830722719E-2;9,701305389E0
3,093712016E3;2,298433632E-1;-3,830722719E-2;9,701305389E0
3,094712016E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,095712016E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,096712016E3;7,661445439E-2;1,149216816E-1;9,538499832E0
3,097712016E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,098712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,099712016E3;2,298433632E-1;-3,830722719E-2;9,701305389E0
3,100712016E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,101712016E3;2,298433632E-1;-3,830722719E-2;9,701305389E0
3,102712016E3;2,298433632E-1;-3,830722719E-2;9,538499832E0
3,103712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,104712016E3;2,298433632E-1;-3,830722719E-2;9,538499832E0
3,105712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,106712016E3;2,298433632E-1;-3,830722719E-2;9,538499832E0
3,107712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,108712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,109712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,110712016E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,111712016E3;2,298433632E-1;-3,830722719E-2;9,538499832E0
3,112712016E3;7,661445439E-2;1,149216816E-1;9,538499832E0
3,113712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,114712016E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,115712016E3;2,298433632E-1;-3,830722719E-2;9,538499832E0
3,116712016E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,117712016E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,118712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,119712016E3;2,298433632E-1;-3,830722719E-2;9,538499832E0
3,120712016E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,121712016E3;2,298433632E-1;-3,830722719E-2;9,701305389E0
3,122712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,123712016E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,124712016E3;2,298433632E-1;-3,830722719E-2;9,538499832E0
3,125712016E3;2,298433632E-1;-3,830722719E-2;9,538499832E0
3,126712016E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,127712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,128712016E3;7,661445439E-2;1,149216816E-1;9,701305389E0
3,129712016E3;2,298433632E-1;-3,830722719E-2;9,538499832E0
3,130712016E3;2,298433632E-1;-3,830722719E-2;9,538499832E0
3,131712016E3;7,661445439E-2;1,149216816E-1;9,538499832E0
3,132712016E3;2,298433632E-1;-3,830722719E-2;9,701305389E0
3,133712016E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,134712016E3;7,661445439E-2;1,149216816E-1;9,701305389E0
3,135712016E3;5,363011956E-1;-3,830722719E-2;1,034295177E1
3,136712016E3;2,681505919E0;2,719813108E0;7,316680431E0
3,137712016E3;1,302445769E0;2,106897593E0;9,069235802E0
3,138959436E3;2,375048161E0;3,026270866E0;7,469909191E0
3,139959436E3;-2,298433632E-1;-1,570596337E0;1,034295177E1
3,140959436E3;-1,455674648E0;1,149216816E-1;9,538499832E0
3,141959436E3;-1,149216771E0;1,149216816E-1;9,538499832E0
3,142959436E3;-1,302445769E0;5,746083856E-1;9,385271072E0
3,143959436E3;-1,149216771E0;4,213795066E-1;9,069235802E0
3,144959436E3;-1,302445769E0;4,213795066E-1;9,538499832E0
3,145959436E3;-1,455674648E0;8,810662031E-1;9,069235802E0
3,146959436E3;-8,427590132E-1;5,746083856E-1;9,069235802E0
3,147959436E3;-1,149216771E0;4,213795066E-1;9,385271072E0
3,148959436E3;-8,427590132E-1;7,278373241E-1;8,743624687E0
3,149959436E3;-1,762132406E0;1,647210717E0;9,069235802E0
3,150959436E3;-1,149216771E0;8,810662031E-1;9,385271072E0
3,151959436E3;-1,455674648E0;4,213795066E-1;9,701305389E0
3,152959436E3;-8,427590132E-1;1,034295082E0;9,538499832E0
3,153959436E3;-9,959878922E-1;1,034295082E0;9,222464561E0
3,154959436E3;-1,455674648E0;7,278373241E-1;9,538499832E0
3,155959436E3;-1,302445769E0;1,493981838E0;9,538499832E0
3,156959436E3;-1,149216771E0;1,493981838E0;9,222464561E0
3,157959436E3;-1,302445769E0;1,647210717E0;9,385271072E0
3,158959436E3;-8,427590132E-1;1,493981838E0;9,538499832E0
3,159959436E3;-8,427590132E-1;1,647210717E0;9,538499832E0
3,160959436E3;-1,149216771E0;1,493981838E0;9,538499832E0
3,161959436E3;-8,427590132E-1;1,034295082E0;9,701305389E0
3,162959436E3;-9,959878922E-1;1,340752959E0;9,385271072E0
3,163959436E3;-1,302445769E0;4,213795066E-1;9,864110947E0
3,164959436E3;1,302445769E0;1,034295082E0;1,097502041E1
3,165959436E3;3,830722570E-1;1,340752959E0;9,538499832E0
3,166959436E3;2,298433632E-1;1,493981838E0;9,538499832E0
3,167959436E3;3,830722570E-1;1,340752959E0;8,743624687E0
3,168959436E3;6,895300746E-1;8,810662031E-1;9,538499832E0
3,169959436E3;9,959878922E-1;5,746083856E-1;9,538499832E0
3,170959436E3;7,661445439E-2;1,800439715E0;8,427590370E0
3,171959436E3;1,149216771E0;-9,576807022E-1;1,622311020E1
3,172959436E3;-1,455674648E0;4,558559895E0;7,316680431E0
3,173959436E3;-2,834734917E0;-1,110909581E0;1,208592987E1
3,174959436E3;-2,221819162E0;2,566584110E0;9,385271072E0
3,175959436E3;6,895300746E-1;2,260126352E0;1,018014526E1
3,176959436E3;-2,068590164E0;1,800439715E0;9,701305389E0
3,177959436E3;-5,363011956E-1;4,098873138E0;1,049618053E1
3,178959436E3;3,830722570E-1;3,639186621E0;1,129105568E1
3,179959436E3;7,661445439E-2;3,639186621E0;8,906430244E0
3,180959436E3;9,959878922E-1;1,800439715E0;8,590395927E0
3,181959436E3;2,298433632E-1;1,187524080E0;9,538499832E0
3,182959436E3;-2,298433632E-1;1,034295082E0;9,222464561E0
3,183959436E3;-7,661445439E-2;1,034295082E0;1,018014526E1
3,184959436E3;-9,959878922E-1;1,034295082E0;9,864110947E0
3,185959436E3;-5,363011956E-1;1,800439715E0;9,538499832E0
3,186959436E3;7,661445439E-2;2,260126352E0;9,538499832E0
3,187959436E3;-2,298433632E-1;2,260126352E0;9,222464561E0
3,188959436E3;2,298433632E-1;2,106897593E0;8,906430244E0
3,189959436E3;5,363011956E-1;1,340752959E0;9,701305389E0
3,190959436E3;-7,661445439E-2;1,187524080E0;9,385271072E0
3,191959436E3;-5,363011956E-1;1,034295082E0;9,701305389E0
3,192959436E3;2,298433632E-1;1,493981838E0;9,538499832E0
3,193959436E3;-2,298433632E-1;1,493981838E0;9,701305389E0
3,194959436E3;2,298433632E-1;1,647210717E0;9,222464561E0
3,195959436E3;1,455674648E0;1,647210717E0;9,385271072E0
3,196959436E3;2,221819162E0;2,566584110E0;8,906430244E0
3,197959436E3;5,363011956E-1;1,493981838E0;9,864110947E0
3,198959436E3;1,149216771E0;1,493981838E0;9,538499832E0
3,199959436E3;6,895300746E-1;1,800439715E0;9,538499832E0
3,200959436E3;7,661445439E-2;1,800439715E0;9,538499832E0
3,201959436E3;5,363011956E-1;1,647210717E0;9,222464561E0
3,202959436E3;-7,661445439E-2;1,647210717E0;9,385271072E0
3,203959436E3;1,762132406E0;3,485957623E0;8,427590370E0
3,204959436E3;1,762132406E0;2,873042107E0;9,385271072E0
3,205959436E3;6,895300746E-1;2,260126352E0;9,385271072E0
3,206959436E3;6,895300746E-1;2,566584110E0;9,069235802E0
3,207959436E3;1,608903527E0;1,953668594E0;9,222464561E0
3,208959436E3;2,375048161E0;1,493981838E0;9,864110947E0
3,209959436E3;1,762132406E0;1,800439715E0;9,538499832E0
3,210959436E3;1,608903527E0;1,953668594E0;9,385271072E0
3,211959436E3;1,302445769E0;2,106897593E0;9,385271072E0
3,212959436E3;1,149216771E0;2,260126352E0;8,906430244E0
3,213959436E3;1,608903527E0;1,493981838E0;9,222464561E0
3,214959436E3;1,455674648E0;1,800439715E0;9,385271072E0
3,215959436E3;1,608903527E0;1,034295082E0;9,701305389E0
3,216959436E3;2,221819162E0;4,213795066E-1;9,222464561E0
3,217959436E3;2,375048161E0;1,149216816E-1;9,538499832E0
3,218959436E3;3,141192675E0;1,149216816E-1;9,069235802E0
3,219959436E3;3,294421434E0;-1,915361285E-1;9,222464561E0
3,220959436E3;3,447650433E0;-3,447650373E-1;9,069235802E0
3,221959436E3;3,600879431E0;1,149216816E-1;9,069235802E0
3,222959436E3;3,294421434E0;4,213795066E-1;9,222464561E0
3,223959436E3;1,455674648E0;1,493981838E0;9,385271072E0
3,224959436E3;9,959878922E-1;1,340752959E0;9,538499832E0
3,225959436E3;9,959878922E-1;1,187524080E0;9,538499832E0
3,226959436E3;-5,363011956E-1;2,106897593E0;9,222464561E0
3,227959436E3;9,959878922E-1;7,278373241E-1;9,538499832E0
3,228959436E3;9,959878922E-1;2,413355350E0;8,427590370E0
3,229959436E3;9,959878922E-1;2,413355350E0;9,701305389E0
3,230959436E3;8,427590132E-1;2,719813108E0;9,385271072E0
3,231959436E3;1,302445769E0;2,719813108E0;9,222464561E0
3,232959436E3;9,959878922E-1;2,566584110E0;9,385271072E0
3,233959436E3;8,427590132E-1;2,719813108E0;9,222464561E0
3,234959436E3;6,895300746E-1;1,953668594E0;9,538499832E0
3,235959436E3;9,959878922E-1;1,493981838E0;9,538499832E0
3,236959436E3;8,427590132E-1;1,647210717E0;9,701305389E0
3,237959436E3;6,895300746E-1;1,647210717E0;9,538499832E0
3,238959436E3;6,895300746E-1;1,953668594E0;9,385271072E0
3,239959436E3;5,363011956E-1;2,106897593E0;9,385271072E0
3,240959436E3;3,830722570E-1;2,106897593E0;9,538499832E0
3,241959436E3;6,895300746E-1;1,953668594E0;9,701305389E0
3,242959436E3;5,363011956E-1;2,719813108E0;8,590395927E0
3,243959436E3;1,149216771E0;2,719813108E0;8,743624687E0
3,244959436E3;9,959878922E-1;2,566584110E0;9,538499832E0
3,245959436E3;3,141192675E0;8,810662031E-1;8,743624687E0
3,246959436E3;3,141192675E0;4,213795066E-1;9,222464561E0
3,247959436E3;2,987963676E0;8,810662031E-1;9,222464561E0
3,248959436E3;1,762132406E0;2,260126352E0;9,385271072E0
3,249959436E3;2,068590164E0;2,413355350E0;9,385271072E0
3,250959436E3;1,608903527E0;2,873042107E0;9,069235802E0
3,251959436E3;2,221819162E0;2,719813108E0;9,069235802E0
3,252959436E3;1,455674648E0;1,953668594E0;9,069235802E0
3,253959436E3;1,149216771E0;3,179499865E0;9,222464561E0
3,254959436E3;1,302445769E0;2,873042107E0;9,069235802E0
3,255959436E3;8,427590132E-1;2,873042107E0;9,222464561E0
3,256959436E3;9,959878922E-1;3,026270866E0;9,069235802E0
3,257959436E3;6,895300746E-1;2,873042107E0;9,222464561E0
3,258959436E3;8,427590132E-1;3,026270866E0;9,222464561E0
3,259959436E3;1,149216771E0;2,873042107E0;9,385271072E0
3,260959436E3;9,959878922E-1;3,179499865E0;8,906430244E0
3,261959436E3;8,427590132E-1;2,873042107E0;8,906430244E0
3,262959436E3;8,427590132E-1;2,873042107E0;8,906430244E0
3,263959436E3;8,427590132E-1;2,719813108E0;9,538499832E0
3,264959436E3;8,427590132E-1;2,719813108E0;9,222464561E0
3,265959436E3;6,895300746E-1;2,566584110E0;9,385271072E0
3,266959436E3;8,427590132E-1;2,566584110E0;9,222464561E0
3,267959436E3;2,298433632E-1;2,873042107E0;9,069235802E0
3,268959436E3;1,149216771E0;1,953668594E0;9,538499832E0
3,269959436E3;-6,895300746E-1;1,647210717E0;9,701305389E0
3,270959436E3;3,447650433E0;1,647210717E0;1,034295177E1
3,271959436E3;5,363011956E-1;8,810662031E-1;9,538499832E0
3,272959436E3;6,895300746E-1;2,106897593E0;9,538499832E0
3,273959436E3;2,298433632E-1;5,746083856E-1;9,385271072E0
3,274959436E3;5,363011956E-1;2,681505978E-1;8,427590370E0
3,275959436E3;-1,915361404E0;1,034295082E0;8,274360657E0
3,276959436E3;3,830722570E-1;5,746083856E-1;8,590395927E0
3,277959436E3;5,363011956E-1;3,485957623E0;9,701305389E0
3,278959436E3;1,608903527E0;1,800439715E0;8,427590370E0
3,279959436E3;5,363011956E-1;5,746083856E-1;9,864110947E0
3,280959436E3;1,762132406E0;-9,576807022E-1;8,906430244E0
3,281959436E3;-7,661445439E-2;-3,447650373E-1;1,193270111E1
3,282959436E3;4,367023945E0;-4,328716755E0;8,427590370E0
3,283959436E3;2,298433632E-1;-3,830722719E-2;1,018014526E1
3,284959436E3;2,298433632E-1;-3,830722719E-2;9,538499832E0
3,285959436E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,286959436E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,287959436E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,288959436E3;7,661445439E-2;1,149216816E-1;9,701305389E0
3,289959436E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,290959436E3;2,298433632E-1;-3,830722719E-2;9,538499832E0
3,291959436E3;2,298433632E-1;-3,830722719E-2;9,538499832E0
3,292959436E3;2,298433632E-1;-3,830722719E-2;9,701305389E0
3,293959436E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,294959436E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,295959436E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,296959436E3;7,661445439E-2;-1,915361285E-1;9,701305389E0
3,297959436E3;2,298433632E-1;-1,915361285E-1;9,701305389E0
3,298959436E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,299959436E3;2,298433632E-1;-3,830722719E-2;9,701305389E0
3,300959436E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,301959436E3;2,298433632E-1;-3,830722719E-2;9,538499832E0
3,302959436E3;7,661445439E-2;-1,915361285E-1;9,538499832E0
3,303959436E3;2,298433632E-1;-1,915361285E-1;9,701305389E0
3,304959436E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,305959436E3;7,661445439E-2;1,149216816E-1;9,538499832E0
3,306959436E3;2,298433632E-1;-3,830722719E-2;9,701305389E0
3,307959436E3;2,298433632E-1;-3,830722719E-2;9,538499832E0
3,308959436E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,309959436E3;2,298433632E-1;-3,830722719E-2;9,538499832E0
3,310959436E3;2,298433632E-1;1,149216816E-1;9,538499832E0
3,311959436E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,312959436E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,313959436E3;7,661445439E-2;1,149216816E-1;9,538499832E0
3,314959436E3;2,298433632E-1;-3,830722719E-2;9,538499832E0
3,315959436E3;2,298433632E-1;-3,830722719E-2;9,538499832E0
3,316959436E3;2,298433632E-1;1,149216816E-1;9,538499832E0
3,317959436E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,318959436E3;7,661445439E-2;1,149216816E-1;9,701305389E0
3,319959436E3;2,298433632E-1;1,149216816E-1;9,538499832E0
3,320959436E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,321959436E3;2,298433632E-1;-3,830722719E-2;9,538499832E0
3,322959436E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,323959436E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,324959436E3;7,661445439E-2;1,149216816E-1;9,701305389E0
3,325959436E3;2,298433632E-1;-3,830722719E-2;9,701305389E0
3,326959436E3;2,298433632E-1;-3,830722719E-2;9,701305389E0
3,327959436E3;7,661445439E-2;1,149216816E-1;9,538499832E0
3,328959436E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,329959436E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,330959436E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,331959436E3;2,298433632E-1;-3,830722719E-2;9,538499832E0
3,332959436E3;2,298433632E-1;-3,830722719E-2;9,538499832E0
3,333959436E3;7,661445439E-2;-3,447650373E-1;1,001733971E1
3,334959436E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,335959436E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,336959436E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,337959436E3;2,298433632E-1;-3,830722719E-2;9,701305389E0
3,338959436E3;7,661445439E-2;1,149216816E-1;9,701305389E0
3,339959436E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,340959436E3;7,661445439E-2;1,149216816E-1;9,701305389E0
3,341959436E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,342959436E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,343959436E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,344959436E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,345959436E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,346959436E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,347959436E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,348959436E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,349959436E3;2,298433632E-1;-3,830722719E-2;9,538499832E0
3,350959436E3;2,298433632E-1;-3,830722719E-2;9,701305389E0
3,351959436E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,352959436E3;2,298433632E-1;1,149216816E-1;9,701305389E0
3,353959436E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,354959436E3;2,298433632E-1;-3,830722719E-2;9,701305389E0
3,355959436E3;2,298433632E-1;-3,830722719E-2;9,538499832E0
3,356959436E3;7,661445439E-2;1,149216816E-1;9,701305389E0
3,357959436E3;2,298433632E-1;-3,830722719E-2;9,701305389E0
3,358959436E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,359959436E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,360959436E3;2,298433632E-1;-3,830722719E-2;9,538499832E0
3,361959436E3;7,661445439E-2;1,149216816E-1;9,538499832E0
3,362959436E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,363959436E3;7,661445439E-2;-1,915361285E-1;9,538499832E0
3,364959436E3;7,661445439E-2;-3,830722719E-2;9,538499832E0
3,365959436E3;2,298433632E-1;-3,830722719E-2;9,701305389E0
3,366959436E3;7,661445439E-2;-3,830722719E-2;9,701305389E0
3,367959436E3;-7,661445439E-2;1,149216816E-1;1,320641613E1
3,368959436E3;6,971915245E0;2,681505978E-1;5,401319027E0
3,369959436E3;3,600879431E0;1,149216816E-1;9,222464561E0
3,370959436E3;4,060565948E0;8,810662031E-1;9,069235802E0
3,371959436E3;3,141192675E0;5,746083856E-1;1,034295177E1
3,372959436E3;1,455674648E0;1,034295082E0;9,701305389E0
3,373959436E3;3,907337189E0;-3,830722719E-2;7,469909191E0
3,374959436E3;5,133168221E0;1,340752959E0;9,385271072E0
3,375959436E3;2,375048161E0;2,260126352E0;9,538499832E0
3,376959436E3;7,661445439E-2;2,566584110E0;9,701305389E0
3,377959436E3;1,302445769E0;2,566584110E0;7,316680431E0
3,378959436E3;9,959878922E-1;3,026270866E0;8,743624687E0
3,379959436E3;1,149216771E0;3,792415380E0;8,590395927E0
3,380959436E3;-8,427590132E-1;4,098873138E0;7,632715225E0
3,381959436E3;1,149216771E0;3,332728863E0;9,385271072E0
3,382959436E3;7,661445439E-2;3,485957623E0;7,316680431E0
3,383959436E3;-3,830722570E-1;2,719813108E0;1,113782597E1
3,384959436E3;-8,427590132E-1;2,719813108E0;9,538499832E0
3,385959436E3;2,298433632E-1;1,953668594E0;7,153874874E0
3,386959436E3;2,298433632E-1;1,647210717E0;1,145386124E1
3,387959436E3;7,661445439E-2;3,485957623E0;8,590395927E0
3,388959436E3;-7,661445439E-2;3,945644379E0;6,675034523E0
3,389959436E3;3,447650433E0;4,405331135E0;8,906430244E0
3,390959436E3;1,762132406E0;2,260126352E0;7,153874874E0
3,391959436E3;2,375048161E0;2,413355350E0;1,018014526E1
3,392959436E3;2,298433632E-1;2,566584110E0;6,837840080E0
3,393959436E3;-7,661445439E-2;3,792415380E0;1,034295177E1
3,394959436E3;6,895300746E-1;2,719813108E0;8,274360657E0
3,395959436E3;9,959878922E-1;1,149216816E-1;7,000645638E0
3,396959436E3;9,959878922E-1;1,340752959E0;7,948749542E0
3,397959436E3;-8,427590132E-1;-1,723825216E0;1,559104156E1
3,398959436E3;1,762132406E0;1,187524080E0;1,320641613E1
3,399959436E3;-2,298433632E-1;2,106897593E0;7,795520782E0
3,400959436E3;-2,298433632E-1;1,493981838E0;6,042964935E0
3,401959436E3;-2,375048161E0;5,746083856E-1;1,431732655E1
3,402959436E3;-2,298433632E-1;2,719813108E0;8,427590370E0
3,403959436E3;-8,427590132E-1;7,278373241E-1;7,469909191E0
3,404959436E3;1,149216771E0;1,149216816E-1;7,153874874E0
