Time (s),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT)
5501,"-1,750000000E1","2,718750000E1","-3,662500000E1"
5502,"-1,343750000E1","2,387500000E1","-3,706250000E1"
5503,"-3,125000000E-1","3,562500000E1","-3,437500000E1"
5504,"-3,625000000E0","2,475000000E1","-3,618750000E1"
5505,"-2,750000000E0","3,000000000E1","-3,600000000E1"
5506,"-4,312500000E0","3,068750000E1","-3,593750000E1"
5507,"-2,000000000E0","3,381250000E1","-3,443750000E1"
5508,"-6,250000000E0","2,837500000E1","-3,506250000E1"
5509,"-5,312500000E0","3,012500000E1","-3,656250000E1"
5510,"-2,125000000E0","2,600000000E1","-4,025000000E1"
5511,"-3,750000000E0","2,437500000E1","-4,062500000E1"
5512,"-6,187500000E0","3,168750000E1","-3,756250000E1"
5513,"-6,187500000E0","3,337500000E1","-3,493750000E1"
5514,"-3,562500000E0","2,837500000E1","-3,831250000E1"
5515,"-6,250000000E0","2,937500000E1","-3,175000000E1"
5516,"-3,125000000E-1","2,412500000E1","-3,643750000E1"
5517,"8,437500000E0","2,943750000E1","-3,275000000E1"
5518,"1,200000000E1","3,118750000E1","-3,162500000E1"
5519,"1,800000000E1","3,606250000E1","-2,875000000E1"
5520,"2,106250000E1","3,337500000E1","-2,775000000E1"
5521,"1,631250000E1","3,912500000E1","-2,443750000E1"
5522,"1,237500000E1","3,781250000E1","-2,568750000E1"
5523,"1,468750000E1","3,506250000E1","-2,675000000E1"
5524,"1,731250000E1","3,043750000E1","-3,237500000E1"
5525,"1,656250000E1","3,431250000E1","-3,068750000E1"
5526,"1,318750000E1","3,943750000E1","-2,837500000E1"
5527,"-1,562500000E0","1,931250000E1","-3,975000000E1"
5528,"-9,187500000E0","1,531250000E1","-3,681250000E1"
5529,"-1,625000000E1","5,062500000E0","-3,850000000E1"
5530,"-3,937500000E0","1,400000000E1","-3,831250000E1"
5531,"-4,187500000E0","2,375000000E1","-4,225000000E1"
5532,"9,125000000E0","3,775000000E1","-3,125000000E1"
5533,"4,375000000E-1","4,000000000E1","-3,412500000E1"
5534,"9,250000000E0","3,318750000E1","-3,850000000E1"
5535,"1,700000000E1","3,025000000E1","-3,806250000E1"
5536,"6,125000000E0","3,225000000E1","-3,650000000E1"
5537,"8,562500000E0","4,818750000E1","-3,956250000E1"
5538,"1,543750000E1","3,781250000E1","-3,900000000E1"
5539,"2,937500000E0","9,500000000E0","-4,768750000E1"
5540,"5,125000000E0","1,787500000E1","-4,500000000E1"
5541,"7,500000000E0","2,593750000E1","-3,968750000E1"
5542,"3,937500000E0","2,256250000E1","-4,218750000E1"
5543,"7,937500000E0","2,681250000E1","-4,006250000E1"
5544,"1,081250000E1","2,281250000E1","-3,818750000E1"
5545,"1,718750000E1","1,725000000E1","-3,500000000E1"
5546,"1,375000000E1","2,168750000E1","-3,906250000E1"
5547,"-1,187500000E0","3,250000000E1","-3,693750000E1"
5548,"2,250000000E0","3,250000000E1","-3,681250000E1"
5549,"1,125000000E0","2,450000000E1","-2,343750000E1"
5550,"3,125000000E0","2,681250000E1","-3,462500000E1"
5551,"7,312500000E0","3,256250000E1","-3,706250000E1"
5552,"3,312500000E0","1,531250000E1","-3,625000000E1"
5553,"3,312500000E0","3,043750000E1","-3,068750000E1"
5554,"7,812500000E0","2,656250000E1","-3,631250000E1"
5555,"3,625000000E0","2,556250000E1","-3,618750000E1"
5556,"7,687500000E0","2,818750000E1","-3,687500000E1"
5557,"4,062500000E0","2,687500000E1","-3,768750000E1"
5558,"1,875000000E-1","2,137500000E1","-3,781250000E1"
5559,"1,375000000E0","3,068750000E1","-3,581250000E1"
5560,"2,875000000E0","2,318750000E1","-4,181250000E1"
5561,"5,687500000E0","2,437500000E1","-4,000000000E1"
5562,"1,562500000E0","2,587500000E1","-2,431250000E1"
5563,"-4,375000000E-1","2,718750000E1","-3,912500000E1"
5564,"2,625000000E0","2,968750000E1","-3,787500000E1"
5565,"5,500000000E0","2,993750000E1","-3,037500000E1"
5566,"-4,937500000E0","2,850000000E1","-2,943750000E1"
5567,"2,625000000E0","2,725000000E1","-3,881250000E1"
5568,"-8,125000000E-1","3,262500000E1","-3,625000000E1"
5569,"-3,875000000E0","2,887500000E1","-3,868750000E1"
5570,"1,312500000E0","2,075000000E1","-4,287500000E1"
5571,"-1,300000000E1","-1,000000000E0","-4,612500000E1"
5572,"-7,000000000E0","1,775000000E1","-4,425000000E1"
5573,"-3,875000000E0","2,068750000E1","-4,337500000E1"
5574,"-1,012500000E1","2,437500000E1","-3,993750000E1"
5575,"-9,375000000E0","2,931250000E1","-3,706250000E1"
5576,"-5,437500000E0","2,868750000E1","-4,025000000E1"
5577,"-7,687500000E0","2,412500000E1","-4,237500000E1"
5578,"-7,312500000E0","2,200000000E1","-4,431250000E1"
5579,"-3,250000000E0","2,437500000E1","-4,400000000E1"
5580,"-6,062500000E0","2,193750000E1","-4,287500000E1"
5581,"-7,937500000E0","2,500000000E1","-4,118750000E1"
5582,"-8,125000000E-1","2,900000000E1","-4,150000000E1"
5583,"-2,625000000E0","2,656250000E1","-4,237500000E1"
5584,"-2,500000000E0","2,543750000E1","-4,312500000E1"
5585,"-2,437500000E0","2,743750000E1","-4,131250000E1"
5586,"-5,625000000E-1","2,406250000E1","-4,031250000E1"
5587,"2,500000000E0","2,656250000E1","-4,218750000E1"
5588,"2,875000000E0","2,750000000E1","-4,150000000E1"
5589,"8,625000000E0","3,137500000E1","-3,768750000E1"
5590,"1,156250000E1","3,287500000E1","-3,406250000E1"
5591,"7,500000000E0","2,787500000E1","-3,881250000E1"
5592,"-9,250000000E0","-1,187500000E0","-4,681250000E1"
5593,"3,750000000E0","2,562500000E1","-4,062500000E1"
5594,"-3,250000000E0","3,506250000E1","-3,581250000E1"
5595,"-2,812500000E0","2,906250000E1","-3,956250000E1"
5596,"-4,500000000E0","2,975000000E1","-3,893750000E1"
5597,"-1,687500000E0","2,981250000E1","-4,000000000E1"
5598,"-3,437500000E0","3,312500000E1","-3,850000000E1"
5599,"2,000000000E0","3,012500000E1","-3,875000000E1"
5600,"4,812500000E0","3,137500000E1","-3,706250000E1"
5601,"-1,587500000E1","1,887500000E1","-3,275000000E1"
5602,"-2,375000000E0","3,125000000E1","-3,706250000E1"
5603,"-3,750000000E0","2,687500000E1","-3,912500000E1"
5604,"7,500000000E-1","2,687500000E1","-4,018750000E1"
5605,"1,937500000E0","2,318750000E1","-3,831250000E1"
5606,"-2,937500000E0","2,981250000E1","-3,843750000E1"
5607,"-4,187500000E0","2,475000000E1","-4,125000000E1"
5608,"-3,125000000E-1","2,812500000E1","-3,912500000E1"
5609,"-8,000000000E0","2,912500000E1","-3,962500000E1"
5610,"-7,500000000E0","2,868750000E1","-3,837500000E1"
5611,"6,875000000E-1","2,637500000E1","-3,987500000E1"
5612,"-1,331250000E1","1,406250000E1","-4,337500000E1"
5613,"-7,500000000E0","2,762500000E1","-4,025000000E1"
5614,"-1,218750000E1","8,750000000E0","-4,018750000E1"
5615,"5,000000000E-1","1,743750000E1","-4,000000000E1"
5616,"4,812500000E0","2,250000000E1","-4,025000000E1"
5617,"-5,437500000E0","2,368750000E1","-3,900000000E1"
5618,"-3,687500000E0","2,375000000E1","-4,112500000E1"
5619,"2,312500000E0","2,318750000E1","-3,831250000E1"
5620,"-4,062500000E0","3,075000000E1","-3,600000000E1"
5621,"-1,675000000E1","1,781250000E1","-3,393750000E1"
5622,"-6,750000000E0","2,937500000E1","-3,600000000E1"
5623,"-1,181250000E1","5,937500000E0","-4,587500000E1"
5624,"-7,937500000E0","2,068750000E1","-4,425000000E1"
5625,"-1,362500000E1","1,337500000E1","-4,300000000E1"
5626,"-1,462500000E1","1,443750000E1","-4,181250000E1"
5627,"-1,843750000E1","1,187500000E1","-4,256250000E1"
5628,"-1,593750000E1","3,812500000E0","-4,506250000E1"
5629,"-8,750000000E-1","7,875000000E0","-4,812500000E1"
5630,"1,375000000E0","6,937500000E0","-4,756250000E1"
5631,"8,125000000E-1","4,187500000E0","-4,750000000E1"
5632,"2,812500000E0","2,125000000E0","-4,737500000E1"
5633,"2,562500000E0","1,500000000E0","-4,706250000E1"
5634,"-3,937500000E0","-5,375000000E0","-4,662500000E1"
5635,"-1,056250000E1","-1,962500000E1","-4,125000000E1"
5636,"1,687500000E0","8,687500000E0","-4,650000000E1"
5637,"-8,062500000E0","9,375000000E-1","-4,650000000E1"
5638,"-7,312500000E0","-7,562500000E0","-4,568750000E1"
5639,"8,937500000E0","3,562500000E0","-4,568750000E1"
5640,"1,012500000E1","5,687500000E0","-4,612500000E1"
5641,"7,000000000E0","6,875000000E0","-4,587500000E1"
5642,"4,875000000E0","9,062500000E0","-4,643750000E1"
5643,"5,000000000E0","1,212500000E1","-4,612500000E1"
5644,"2,687500000E0","1,318750000E1","-4,537500000E1"
5645,"2,500000000E0","1,493750000E1","-4,462500000E1"
5646,"3,750000000E-1","1,525000000E1","-4,550000000E1"
5647,"-1,487500000E1","2,562500000E0","-4,531250000E1"
5648,"-3,562500000E0","9,687500000E0","-4,656250000E1"
5649,"-3,062500000E0","1,125000000E1","-4,643750000E1"
5650,"-3,000000000E0","1,337500000E1","-4,618750000E1"
5651,"-3,312500000E0","1,412500000E1","-4,531250000E1"
5652,"-1,437500000E0","1,481250000E1","-4,531250000E1"
5653,"-1,212500000E1","1,325000000E1","-4,525000000E1"
5654,"-3,000000000E0","2,606250000E1","-4,087500000E1"
5655,"-1,062500000E0","2,625000000E1","-4,112500000E1"
5656,"-1,250000000E0","2,587500000E1","-4,118750000E1"
5657,"-1,681250000E1","1,525000000E1","-3,787500000E1"
5658,"-1,231250000E1","1,756250000E1","-4,218750000E1"
5659,"-3,562500000E0","1,600000000E1","-4,618750000E1"
5660,"-7,312500000E0","2,837500000E1","-4,287500000E1"
5661,"1,062500000E0","3,012500000E1","-4,187500000E1"
5662,"6,250000000E0","3,056250000E1","-4,437500000E1"
5663,"3,750000000E-1","1,587500000E1","-4,618750000E1"
5664,"9,437500000E0","2,181250000E1","-4,000000000E1"
5665,"4,562500000E0","2,468750000E1","-4,118750000E1"
5666,"2,875000000E0","2,406250000E1","-4,218750000E1"
5667,"2,875000000E0","1,662500000E1","-4,687500000E1"
5668,"5,000000000E-1","2,243750000E1","-4,925000000E1"
5669,"-5,000000000E-1","2,381250000E1","-4,368750000E1"
5670,"-4,062500000E0","3,337500000E1","-3,931250000E1"
5671,"5,312500000E0","2,856250000E1","-4,281250000E1"
5672,"7,500000000E-1","1,043750000E1","-4,243750000E1"
5673,"-9,062500000E0","2,218750000E1","-3,943750000E1"
5674,"-4,062500000E0","2,443750000E1","-4,093750000E1"
5675,"6,125000000E0","2,775000000E1","-3,743750000E1"
5676,"5,125000000E0","2,381250000E1","-4,100000000E1"
5677,"1,750000000E0","2,037500000E1","-3,993750000E1"
5678,"-3,875000000E0","2,750000000E1","-3,862500000E1"
5679,"-2,687500000E0","2,781250000E1","-3,906250000E1"
5680,"2,062500000E0","2,718750000E1","-4,025000000E1"
5681,"3,125000000E0","2,912500000E1","-3,893750000E1"
5682,"2,312500000E0","2,256250000E1","-4,112500000E1"
5683,"5,437500000E0","2,531250000E1","-3,925000000E1"
5684,"2,875000000E0","2,256250000E1","-4,143750000E1"
5685,"-1,062500000E0","2,962500000E1","-3,875000000E1"
5686,"-2,500000000E0","3,100000000E1","-3,812500000E1"
5687,"-4,375000000E-1","2,825000000E1","-3,862500000E1"
5688,"-3,000000000E0","2,818750000E1","-3,868750000E1"
5689,"3,625000000E0","2,462500000E1","-3,962500000E1"
5690,"-2,243750000E1","7,750000000E0","-3,025000000E1"
5691,"-3,906250000E1","6,875000000E0","-2,400000000E1"
5692,"-2,331250000E1","2,493750000E1","-3,375000000E1"
5693,"-1,356250000E1","2,218750000E1","-4,287500000E1"
5694,"-2,106250000E1","-1,187500000E0","-4,537500000E1"
5695,"-1,700000000E1","-8,312500000E0","-4,487500000E1"
5696,"-1,018750000E1","1,093750000E1","-4,337500000E1"
5697,"-3,687500000E0","1,931250000E1","-4,268750000E1"
5698,"-1,875000000E-1","1,562500000E1","-4,400000000E1"
5699,"-1,875000000E-1","3,125000000E-1","-4,431250000E1"
5700,"-3,875000000E0","5,375000000E0","-4,275000000E1"
5701,"-5,562500000E0","7,000000000E0","-4,212500000E1"
5702,"-9,937500000E0","1,168750000E1","-4,162500000E1"
5703,"-2,750000000E0","1,293750000E1","-4,475000000E1"
5704,"-2,312500000E0","7,000000000E0","-4,400000000E1"
5705,"-4,937500000E0","1,062500000E1","-4,518750000E1"
5706,"-7,937500000E0","3,812500000E0","-4,337500000E1"
5707,"-1,187500000E0","1,131250000E1","-4,218750000E1"
5708,"-6,375000000E0","1,231250000E1","-4,443750000E1"
5709,"-9,625000000E0","1,556250000E1","-4,350000000E1"
5710,"-4,687500000E0","1,625000000E1","-4,487500000E1"
5711,"-6,500000000E0","1,906250000E1","-4,368750000E1"
5712,"-6,250000000E-1","1,368750000E1","-4,162500000E1"
5713,"-1,175000000E1","1,950000000E1","-4,212500000E1"
5714,"-1,550000000E1","1,356250000E1","-4,393750000E1"
5715,"-1,581250000E1","1,625000000E1","-4,150000000E1"
5716,"-1,956250000E1","1,481250000E1","-3,593750000E1"
5717,"-1,768750000E1","1,762500000E1","-4,131250000E1"
5718,"-2,000000000E1","8,187500000E0","-4,312500000E1"
5719,"-1,181250000E1","9,687500000E0","-4,550000000E1"
5720,"-1,418750000E1","6,812500000E0","-4,600000000E1"
5721,"-5,562500000E0","8,812500000E0","-4,562500000E1"
5722,"-1,612500000E1","4,062500000E0","-4,437500000E1"
5723,"-1,231250000E1","1,106250000E1","-4,393750000E1"
5724,"-1,062500000E1","1,106250000E1","-4,687500000E1"
5725,"-1,212500000E1","7,250000000E0","-4,600000000E1"
5726,"-1,362500000E1","8,375000000E0","-4,475000000E1"
5727,"-1,768750000E1","6,062500000E0","-4,443750000E1"
5728,"-1,900000000E1","1,250000000E1","-4,031250000E1"
5729,"-7,125000000E0","1,262500000E1","-4,350000000E1"
5730,"-1,950000000E1","1,700000000E1","-3,993750000E1"
5731,"-1,043750000E1","-1,750000000E0","-4,493750000E1"
5732,"-1,900000000E1","9,687500000E0","-4,462500000E1"
5733,"-1,856250000E1","9,937500000E0","-4,368750000E1"
5734,"-1,556250000E1","1,806250000E1","-4,256250000E1"
5735,"-2,050000000E1","8,375000000E0","-4,275000000E1"
5736,"-8,250000000E0","1,168750000E1","-4,487500000E1"
5737,"-1,337500000E1","4,375000000E0","-4,425000000E1"
5738,"-2,000000000E1","1,193750000E1","-4,400000000E1"
5739,"-1,675000000E1","1,125000000E1","-4,468750000E1"
5740,"-1,181250000E1","1,093750000E1","-4,443750000E1"
5741,"-1,343750000E1","1,000000000E1","-4,475000000E1"
5742,"-8,250000000E0","1,312500000E1","-4,562500000E1"
5743,"-1,925000000E1","1,600000000E1","-4,243750000E1"
5744,"-1,425000000E1","1,475000000E1","-3,750000000E1"
5745,"-1,575000000E1","1,762500000E1","-3,993750000E1"
5746,"-1,262500000E1","1,100000000E1","-4,518750000E1"
5747,"-2,306250000E1","9,187500000E0","-3,975000000E1"
5748,"-1,143750000E1","8,125000000E0","-4,312500000E1"
5749,"-1,312500000E1","9,187500000E0","-4,618750000E1"
5750,"-1,418750000E1","2,312500000E0","-4,593750000E1"
5751,"-9,812500000E0","-8,750000000E-1","-4,456250000E1"
5752,"-8,250000000E0","6,062500000E0","-2,956250000E1"
5753,"-1,906250000E1","3,375000000E0","-4,475000000E1"
5754,"-1,775000000E1","9,812500000E0","-4,568750000E1"
5755,"-1,862500000E1","1,275000000E1","-4,500000000E1"
5756,"-1,681250000E1","1,962500000E1","-4,350000000E1"
5757,"-3,056250000E1","9,687500000E0","-4,062500000E1"
5758,"-3,056250000E1","-2,375000000E0","-4,056250000E1"
5759,"-2,168750000E1","-4,000000000E0","-4,406250000E1"
5760,"-1,868750000E1","-5,250000000E0","-4,337500000E1"
5761,"-2,518750000E1","-5,625000000E-1","-4,118750000E1"
5762,"-2,462500000E1","1,575000000E1","-4,006250000E1"
5763,"-1,950000000E1","1,443750000E1","-4,068750000E1"
5764,"-2,325000000E1","3,500000000E0","-4,337500000E1"
5765,"-1,281250000E1","7,187500000E0","-4,475000000E1"
5766,"-1,625000000E1","1,012500000E1","-4,456250000E1"
5767,"-1,987500000E1","9,500000000E0","-4,443750000E1"
5768,"-2,106250000E1","6,312500000E0","-4,306250000E1"
5769,"-1,262500000E1","1,093750000E1","-4,400000000E1"
5770,"-5,312500000E0","1,087500000E1","-4,250000000E1"
5771,"-8,000000000E0","1,343750000E1","-4,500000000E1"
5772,"-6,250000000E0","1,931250000E1","-3,725000000E1"
5773,"-4,812500000E0","7,937500000E0","-4,193750000E1"
5774,"-5,625000000E0","8,437500000E0","-3,662500000E1"
5775,"-1,062500000E1","1,387500000E1","-4,250000000E1"
5776,"7,500000000E-1","1,900000000E1","-4,300000000E1"
5777,"-6,750000000E0","1,068750000E1","-4,643750000E1"
5778,"-8,000000000E0","1,381250000E1","-4,375000000E1"
5779,"-1,112500000E1","6,000000000E0","-4,243750000E1"
5780,"-1,081250000E1","4,687500000E0","-4,281250000E1"
5781,"-1,731250000E1","7,937500000E0","-3,943750000E1"
5782,"-1,937500000E1","4,750000000E0","-3,587500000E1"
5783,"-6,875000000E0","1,343750000E1","-4,143750000E1"
5784,"-1,793750000E1","1,187500000E1","-4,068750000E1"
5785,"-1,156250000E1","1,287500000E1","-4,312500000E1"
5786,"-1,762500000E1","7,625000000E0","-3,718750000E1"
5787,"-1,118750000E1","1,200000000E1","-4,475000000E1"
5788,"-9,187500000E0","5,437500000E0","-4,368750000E1"
5789,"-7,312500000E0","1,350000000E1","-4,287500000E1"
5790,"-8,375000000E0","1,325000000E1","-4,093750000E1"
5791,"-2,268750000E1","1,181250000E1","-3,850000000E1"
5792,"-1,868750000E1","1,537500000E1","-4,437500000E1"
5793,"-1,906250000E1","1,100000000E1","-4,993750000E1"
5794,"-2,112500000E1","1,431250000E1","-5,425000000E1"
5795,"-2,275000000E1","1,187500000E1","-5,212500000E1"
5796,"-2,312500000E1","1,200000000E1","-4,943750000E1"
5797,"-1,962500000E1","9,000000000E0","-4,831250000E1"
5798,"-1,593750000E1","1,012500000E1","-4,818750000E1"
5799,"-1,200000000E1","5,437500000E0","-5,212500000E1"
5800,"-1,518750000E1","-8,750000000E-1","-5,093750000E1"
5801,"-2,012500000E1","1,687500000E0","-4,381250000E1"
5802,"-1,593750000E1","1,062500000E1","-4,056250000E1"
5803,"-1,762500000E1","1,293750000E1","-4,318750000E1"
5804,"-1,393750000E1","1,637500000E1","-4,156250000E1"
5805,"-2,043750000E1","7,125000000E0","-4,125000000E1"
5806,"-1,618750000E1","1,437500000E1","-4,112500000E1"
5807,"-1,831250000E1","1,787500000E1","-4,087500000E1"
5808,"-4,062500000E0","1,756250000E1","-4,218750000E1"
5809,"-1,018750000E1","1,875000000E1","-4,243750000E1"
5810,"-2,437500000E1","-1,087500000E1","-3,256250000E1"
5811,"-2,281250000E1","1,375000000E0","-3,712500000E1"
5812,"-5,000000000E0","1,493750000E1","-4,225000000E1"
5813,"-1,312500000E1","2,475000000E1","-3,862500000E1"
5814,"-7,750000000E0","2,368750000E1","-4,100000000E1"
5815,"-1,556250000E1","2,225000000E1","-3,737500000E1"
5816,"-2,000000000E1","1,000000000E1","-3,412500000E1"
5817,"-1,300000000E1","2,093750000E1","-3,281250000E1"
5818,"-2,181250000E1","1,218750000E1","-3,893750000E1"
5819,"-1,556250000E1","2,075000000E1","-3,912500000E1"
5820,"-1,293750000E1","2,275000000E1","-3,893750000E1"
5821,"-1,143750000E1","2,293750000E1","-3,900000000E1"
5822,"-1,512500000E1","2,156250000E1","-3,706250000E1"
5823,"-1,087500000E1","1,981250000E1","-3,850000000E1"
5824,"-2,362500000E1","1,556250000E1","-3,625000000E1"
5825,"-1,531250000E1","8,125000000E0","-3,806250000E1"
5826,"-1,375000000E1","1,250000000E1","-4,100000000E1"
5827,"-1,762500000E1","1,012500000E1","-4,000000000E1"
5828,"-1,968750000E1","1,281250000E1","-3,743750000E1"
5829,"-2,250000000E1","1,575000000E1","-3,556250000E1"
5830,"-2,437500000E1","8,250000000E0","-3,656250000E1"
5831,"-2,525000000E1","2,306250000E1","-3,275000000E1"
5832,"-3,200000000E1","5,875000000E0","-3,525000000E1"
5833,"-3,581250000E1","1,212500000E1","-3,300000000E1"
5834,"-3,050000000E1","5,687500000E0","-3,518750000E1"
5835,"-3,562500000E1","5,250000000E0","-3,493750000E1"
5836,"-2,312500000E1","-1,056250000E1","-2,425000000E1"
5837,"-2,893750000E1","-1,656250000E1","-2,300000000E1"
5838,"-2,612500000E1","1,312500000E0","-4,193750000E1"
5839,"-2,468750000E1","4,375000000E0","-4,156250000E1"
5840,"-2,375000000E1","3,375000000E0","-4,162500000E1"
5841,"-1,612500000E1","6,312500000E0","-4,425000000E1"
5842,"-1,637500000E1","1,025000000E1","-4,287500000E1"
5843,"-1,887500000E1","9,187500000E0","-4,268750000E1"
5844,"-1,925000000E1","1,475000000E1","-3,837500000E1"
5845,"-2,856250000E1","1,187500000E1","-3,487500000E1"
5846,"-2,337500000E1","3,875000000E0","-4,162500000E1"
5847,"-2,125000000E1","1,318750000E1","-4,281250000E1"
5848,"-2,437500000E1","2,337500000E1","-3,500000000E1"
5849,"-2,093750000E1","5,000000000E1","-3,943750000E1"
5850,"-2,337500000E1","2,781250000E1","-4,118750000E1"
5851,"-2,168750000E1","3,531250000E1","-3,656250000E1"
5852,"-2,181250000E1","3,350000000E1","-3,750000000E1"
5853,"-2,325000000E1","3,443750000E1","-3,525000000E1"
5854,"-2,493750000E1","3,781250000E1","-5,331250000E1"
5855,"-1,043750000E1","4,125000000E1","-5,050000000E1"
5856,"3,875000000E0","2,637500000E1","-4,431250000E1"
5857,"-6,500000000E0","1,906250000E1","-4,381250000E1"
5858,"-3,250000000E0","2,700000000E1","-4,000000000E1"
5859,"-3,625000000E0","6,062500000E0","-3,431250000E1"
5860,"-9,812500000E0","2,087500000E1","-1,506250000E1"
5861,"-6,375000000E0","2,512500000E1","-1,525000000E1"
5862,"-6,062500000E0","1,062500000E1","-3,150000000E1"
5863,"5,375000000E0","3,368750000E1","-3,593750000E1"
5864,"4,875000000E0","2,718750000E1","-3,468750000E1"
5865,"5,187500000E0","2,962500000E1","-3,818750000E1"
5866,"7,187500000E0","2,812500000E1","-3,943750000E1"
5867,"7,875000000E0","2,681250000E1","-3,912500000E1"
5868,"1,031250000E1","2,525000000E1","-4,068750000E1"
5869,"5,812500000E0","2,537500000E1","-4,118750000E1"
5870,"1,125000000E1","2,593750000E1","-3,868750000E1"
5871,"-3,687500000E0","1,775000000E1","-3,943750000E1"
5872,"1,875000000E-1","1,025000000E1","-4,650000000E1"
5873,"-2,625000000E0","1,881250000E1","-3,562500000E1"
5874,"7,500000000E-1","3,218750000E1","-2,906250000E1"
5875,"-1,062500000E1","2,256250000E1","-2,900000000E1"
5876,"-7,937500000E0","2,475000000E1","-2,881250000E1"
5877,"-5,875000000E0","2,793750000E1","-2,787500000E1"
5878,"-1,812500000E0","2,906250000E1","-2,781250000E1"
5879,"4,500000000E0","3,368750000E1","-2,187500000E1"
5880,"-7,125000000E0","2,775000000E1","-2,743750000E1"
5881,"4,562500000E0","2,618750000E1","-3,437500000E1"
5882,"1,287500000E1","3,512500000E1","-3,412500000E1"
5883,"1,600000000E1","3,118750000E1","-3,468750000E1"
5884,"1,606250000E1","3,125000000E1","-3,587500000E1"
5885,"7,250000000E0","2,856250000E1","-3,937500000E1"
5886,"3,000000000E0","2,918750000E1","-3,693750000E1"
5887,"-2,062500000E0","2,787500000E1","-3,518750000E1"
5888,"3,875000000E0","2,681250000E1","-3,081250000E1"
5889,"-1,031250000E1","2,668750000E1","-3,081250000E1"
5890,"-1,093750000E1","2,606250000E1","-3,125000000E1"
5891,"-1,025000000E1","2,875000000E1","-3,256250000E1"
5892,"-7,687500000E0","2,825000000E1","-3,456250000E1"
5893,"-5,125000000E0","2,812500000E1","-3,362500000E1"
5894,"-5,875000000E0","2,781250000E1","-3,400000000E1"
5895,"2,312500000E0","2,700000000E1","-3,087500000E1"
5896,"-1,375000000E0","2,912500000E1","-3,625000000E1"
5897,"5,437500000E0","2,781250000E1","-3,993750000E1"
5898,"4,562500000E0","2,318750000E1","-3,968750000E1"
5899,"-4,500000000E0","3,337500000E1","-3,706250000E1"
5900,"-7,687500000E0","3,506250000E1","-3,237500000E1"
5901,"-2,500000000E-1","2,881250000E1","-3,593750000E1"
5902,"4,500000000E0","2,431250000E1","-4,143750000E1"
5903,"-3,125000000E0","1,562500000E1","-4,425000000E1"
5904,"1,331250000E1","2,031250000E1","-3,912500000E1"
5905,"1,200000000E1","2,275000000E1","-3,931250000E1"
5906,"1,268750000E1","2,700000000E1","-3,806250000E1"
5907,"1,381250000E1","3,137500000E1","-3,393750000E1"
5908,"1,293750000E1","3,100000000E1","-3,500000000E1"
5909,"1,437500000E1","3,412500000E1","-3,181250000E1"
5910,"1,481250000E1","3,493750000E1","-3,025000000E1"
5911,"1,037500000E1","3,475000000E1","-3,150000000E1"
5912,"7,500000000E0","3,575000000E1","-3,000000000E1"
5913,"7,000000000E0","3,243750000E1","-2,975000000E1"
5914,"8,000000000E0","3,118750000E1","-2,462500000E1"
5915,"1,156250000E1","1,843750000E1","-3,093750000E1"
5916,"1,156250000E1","2,662500000E1","-3,268750000E1"
5917,"8,625000000E0","3,100000000E1","-3,256250000E1"
5918,"1,187500000E1","3,262500000E1","-3,243750000E1"
5919,"6,437500000E0","3,387500000E1","-3,400000000E1"
5920,"4,875000000E0","3,231250000E1","-3,506250000E1"
5921,"-1,250000000E-1","2,750000000E1","-3,756250000E1"
5922,"9,062500000E0","2,900000000E1","-3,175000000E1"
5923,"1,137500000E1","2,587500000E1","-3,112500000E1"
5924,"8,125000000E0","2,781250000E1","-3,318750000E1"
5925,"9,500000000E0","1,837500000E1","-3,456250000E1"
5926,"-1,125000000E0","2,525000000E1","-2,656250000E1"
5927,"5,437500000E0","2,662500000E1","-3,112500000E1"
5928,"5,687500000E0","2,162500000E1","-3,475000000E1"
5929,"8,937500000E0","2,625000000E1","-3,250000000E1"
5930,"2,625000000E0","2,856250000E1","-3,187500000E1"
5931,"3,937500000E0","2,818750000E1","-3,662500000E1"
5932,"6,312500000E0","2,631250000E1","-3,868750000E1"
5933,"9,125000000E0","2,931250000E1","-3,518750000E1"
5934,"1,312500000E1","2,650000000E1","-3,750000000E1"
5935,"1,143750000E1","2,387500000E1","-3,662500000E1"
5936,"6,000000000E0","2,875000000E1","-3,812500000E1"
5937,"4,250000000E0","2,937500000E1","-3,468750000E1"
5938,"7,562500000E0","2,806250000E1","-3,125000000E1"
5939,"4,750000000E0","2,943750000E1","-3,618750000E1"
5940,"1,218750000E1","2,606250000E1","-3,787500000E1"
5941,"7,000000000E0","3,093750000E1","-3,718750000E1"
5942,"3,500000000E0","3,218750000E1","-4,618750000E1"
5943,"6,875000000E0","3,031250000E1","-3,812500000E1"
5944,"1,225000000E1","3,075000000E1","-3,400000000E1"
5945,"1,568750000E1","2,900000000E1","-3,493750000E1"
5946,"5,187500000E0","2,006250000E1","-3,350000000E1"
5947,"9,812500000E0","2,881250000E1","-3,175000000E1"
5948,"4,750000000E0","3,068750000E1","-3,618750000E1"
5949,"6,750000000E0","2,500000000E1","-3,837500000E1"
5950,"1,062500000E0","8,375000000E0","-4,687500000E1"
5951,"5,500000000E0","2,243750000E1","-4,556250000E1"
5952,"7,250000000E0","3,243750000E1","-4,343750000E1"
5953,"3,937500000E0","3,181250000E1","-4,175000000E1"
5954,"7,937500000E0","3,168750000E1","-3,718750000E1"
